Date,Predict
25/06/2019,0.684359746
26/06/2019,0.788208029
27/06/2019,0.684050269
28/06/2019,0.697250762
29/06/2019,0.32597
30/06/2019,0.597340853
07/01/2019,0.609701702
07/02/2019,0.738804085
07/03/2019,0.532176146
07/04/2019,0.7604624585212318
07/05/2019,0.6092545671206759
07/06/2019,0.5723998683251393
07/07/2019,0.5989390298389079
07/08/2019,0.6072450748802773
07/09/2019,0.7519410229265191
07/10/2019,0.8095445700791332
