Date,Predict
25/06/2019,0.268479035
26/06/2019,0.335988147
27/06/2019,0.281702372
28/06/2019,0.641604012
29/06/2019,0.387278357
30/06/2019,0.763309251
07/01/2019,0.697288984566741
07/02/2019,0.15337206361000738
07/03/2019,0.4239575668198005
