Date,Tweet,Country
Fri May 03 23:59:57 +0000 2019,That\ interesting  \ #BarrTestimony ,"Manhattan, NY"
Fri May 03 23:59:56 +0000 2019,"Uhh soo I just ended up at  re-release event of  #Lemonade... #ThisIsCaldwell'""","Manhattan, NY"
Fri May 03 23:59:55 +0000 2019,NEW YORK STATE PORTUGAL DAY PARADE 2019 |\\n\\nJoin the New York Portuguese-American Community in celebrating Portugal\ ,"Mineola, NY"
Fri May 03 23:59:55 +0000 2019,"RT  $15,000 is available for 2 people who retweet within 15,000. Paypal / Cashapp only. Follow so I c\ ","Staten Island, NY"
Fri May 03 23:59:54 +0000 2019,Truth! #horror #macabre #spooky#terror #blood #scarymovies #jason #pinhead #chucky #freddykrueger #Dracula\ ,"Manhattan, NY"
Fri May 03 23:59:53 +0000 2019,"  Raw deal for Dom.'""","Brooklyn, NY"
Fri May 03 23:59:49 +0000 2019,  #delasoul #trugoythedove #vincent mason #imagesforyoursenses #live #music #livemusic\ ,"Manhattan, NY"
Fri May 03 23:59:48 +0000 2019," I Just want 3 hippos, the 2 regionals & any unowns I may be missing. We can do daily trades.'""","Bronx, NY"
Fri May 03 23:59:46 +0000 2019,me at work trying to figure out what the youths are up to these days ,"Brooklyn, NY"
Fri May 03 23:59:45 +0000 2019,"Is Voit okay?'""","Manhattan, NY"
Fri May 03 23:59:41 +0000 2019,"  Because by not voting for her, you sure as hell f**ked the rest of US. BTW, she looked and\ ","East Northport, NY"
Fri May 03 23:59:41 +0000 2019,"  Source'""","Bronx, NY"
Fri May 03 23:59:40 +0000 2019," Lmao! I love you too!'""","Brooklyn, NY"
Fri May 03 23:59:38 +0000 2019,Another amazing performance from TR/ST last night.  zazzybraswell  @ Elsewhere ,"Brooklyn, NY"
Fri May 03 23:59:37 +0000 2019,"  And just like that, they forgot about Trump,  lol'""","Queens, NY"
Fri May 03 23:59:37 +0000 2019,"   We have to make it happen!'""","Staten Island, NY"
Fri May 03 23:59:36 +0000 2019,"We don\ even live in the moment we rather live inside our karma'""","New York, USA"
Fri May 03 23:59:36 +0000 2019,"3 days Vegetarian!! Loving it!!! Struggle but loving it'""","Manhattan, NY"
Fri May 03 23:59:33 +0000 2019,Just like Zelda ,"Manhattan, NY"
Fri May 03 23:59:32 +0000 2019,"   Absolutely!  I haven\ been watching til this week, it\ crazy!\\nHe has the\ ","Lancaster, NY"
Fri May 03 23:59:32 +0000 2019," The watch made my day brother, thank you.'""","Bronx, NY"
Fri May 03 23:59:32 +0000 2019," It is the most basic of all bitches. You know the type :/ also CBD d8 soon okay? Okay'""","Manhattan, NY"
Fri May 03 23:59:31 +0000 2019,"We have such a disaster on our hands!   #savetheplanet #EarthDay2019 #Sustainability'""","Manhattan, NY"
Fri May 03 23:59:31 +0000 2019,Finally seeing the #AvengerEndgame on Saturday it\ 11am showing so I have to get up early cause I could only get t\ ,"Hauppauge, NY"
Fri May 03 23:59:30 +0000 2019,"Voit for some reason believes he\'s fast.""'","Niagara Falls, NY"
Fri May 03 23:59:30 +0000 2019,,"Brooklyn, NY"
Fri May 03 23:59:30 +0000 2019,"Tory Lanez said Chixtape 5 coming out soon Nd I never been more excited!!!'""","Manhattan, NY"
Fri May 03 23:59:29 +0000 2019,Loads of talent on display at tonight\ JFK Talent show. Always a great event showcasing our students and their int\ ,"Bethpage, NY"
Fri May 03 23:59:28 +0000 2019," NY shit'""","Queens, NY"
Fri May 03 23:59:27 +0000 2019,"don\ go thru my likes if you ain\ seen endgame it\ all spoilers in there'""","Queens, NY"
Fri May 03 23:59:27 +0000 2019," Does or doesn\'t.""'","Brooklyn, NY"
Fri May 03 23:59:26 +0000 2019,"I seriously hate this app at times.'""","Staten Island, NY"
Fri May 03 23:59:25 +0000 2019, \,"New York, NY"
Fri May 03 23:59:23 +0000 2019," The  roster got better.'""","Brooklyn, NY"
Fri May 03 23:59:23 +0000 2019," Love to join the podcast when there is an invite.'""","Bronx, NY"
Fri May 03 23:59:22 +0000 2019,"See y\ at intermission'""","Manhattan, NY"
Fri May 03 23:59:20 +0000 2019," boss the fuck up'""","Queens, NY"
Fri May 03 23:59:18 +0000 2019,In case people are unclear on my views of vaccination: ,"Colonie, NY"
Fri May 03 23:59:17 +0000 2019, Shut up....no one mislead this country more than you and the rest of the corrupt and disgusting Demo\ ,"New York, USA"
Fri May 03 23:59:16 +0000 2019,      Because I\ not here to help people. If people w\ ,"Manhattan, NY"
Fri May 03 23:59:14 +0000 2019,"  It\ eggy time bitch'""","Bronx, NY"
Fri May 03 23:59:14 +0000 2019,"With my nephew the #future! @ New York, New York ","Manhattan, NY"
Fri May 03 23:59:14 +0000 2019,"  Holy smokes man, all 0 of your followers are shook at how much they agree'""","Manhattan, NY"
Fri May 03 23:59:11 +0000 2019, \,"Yonkers, NY"
Fri May 03 23:59:11 +0000 2019,Friends \ ,"New York, USA"
