Date,Tweet,Country
Sun Apr 21 23:59:59 +0000 2019,"Moi brought such joy and love.  She left us on Friday, April 19,2019 at 8:00 am. My heart is heavy! @ Chelsea, Manh\ ","Manhattan, NY"
Sun Apr 21 23:59:56 +0000 2019," Si las tengo'""","Manhattan, NY"
Sun Apr 21 23:59:55 +0000 2019,"When the Sunday Scaries hit... \ @ Manhattan, New York ","Manhattan, NY"
Sun Apr 21 23:59:54 +0000 2019,Photography by DreadInNY\\n\\n#dreadinny \\n#labofnoyzes \\n#multimedia \\n#photography \\n#canon\\n#model ,"Rockville Centre, NY"
Sun Apr 21 23:59:49 +0000 2019,"Guess spending Easter on land was too basic for cam_kreider @ Cornwall, New York ","Firthcliffe, NY"
Sun Apr 21 23:59:47 +0000 2019," Tenderly...but only after consent.'""","Brooklyn, NY"
Sun Apr 21 23:59:46 +0000 2019,"Accident in #Jericho on Northern State Pkwy WB at Routes 106, stop and go traffic back to S Oyster Bay Rd, delay of 5 mins #traffic'""","Jericho, NY"
Sun Apr 21 23:59:46 +0000 2019,"Nah, not this chick. \ This bump won\ stop me from dressing for my favorite season \ #springfashion\ ","Manhattan, NY"
Sun Apr 21 23:59:45 +0000 2019,"Every guy on Hinge: I\ a consulting analyst at The Rich Boys Club, I\ been backpacking through Thailand since I\ ","Manhattan, NY"
Sun Apr 21 23:59:44 +0000 2019," Even though it\'s tied, I meant.""'","Bronx, NY"
Sun Apr 21 23:59:41 +0000 2019,Happy Birthday my man!! ,"Elmont, NY"
Sun Apr 21 23:59:41 +0000 2019,"Dia triste para nos, merecemos o vice por ter desistido do jogo faltando 15-20 minutos para o final. O time melhoro\ ","Manhattan, NY"
Sun Apr 21 23:59:40 +0000 2019, Sooo serious. It\ like so awkward. I just go quiet.\,"Manhattan, NY"
Sun Apr 21 23:59:40 +0000 2019,"I look like Drake and Josh'""","Yonkers, NY"
Sun Apr 21 23:59:40 +0000 2019,Neither just stupid ,"Elwood, NY"
Sun Apr 21 23:59:40 +0000 2019,  I think the distinction of running on a resume v running on ideas is real.  And Bernie d\ ,"Brooklyn, NY"
Sun Apr 21 23:59:39 +0000 2019," Omg sooooo cute!!!'""","Queens, NY"
Sun Apr 21 23:59:38 +0000 2019," As president??  Hahahaha.  Oh man, what a delusion you\'re under. I have a better shot of being elected than you do.""'","Searingtown, NY"
Sun Apr 21 23:59:38 +0000 2019, don\ jus let drag Assange for the Seth Rich conspiracy!!    they\ ,"Manhattan, NY"
Sun Apr 21 23:59:38 +0000 2019,Momma squirrel didn\ return for the baby before dusk. Now there\ a baby squirrel in my bathroom \,"New York, USA"
Sun Apr 21 23:59:38 +0000 2019,Hope everyone had a blessed \ \ #sundayfunday #blessed #eastersunday #instalove cjorosz19  ,"Poughkeepsie, NY"
Sun Apr 21 23:59:37 +0000 2019," Theyre bamboozling the fans.'""","Queens, NY"
Sun Apr 21 23:59:32 +0000 2019,just ain\ safe out here in Pelham Bay\,"Bronx, NY"
