Date,Tweet,Country
Thu May 02 23:59:59 +0000 2019,Ran into my cousin maadmaax33  #NOEXCUSES#SINEXCUSAS#healthymeals#healthydinner#healthyliving trans\ ,"Manhattan, NY"
Thu May 02 23:59:58 +0000 2019,Some more pics from last nights #moma show. We had some great guests sit in - #julianschnabel #willemdafoe and gret\ ,"Manhattan, NY"
Thu May 02 23:59:57 +0000 2019,"i\ so fucking mad that mac miller is dead'""","Manhattan, NY"
Thu May 02 23:59:55 +0000 2019,NEW MUSIC ALERT!!! The Kid Daytona \ prod by  Shout to all the dj\ that been poppin this off in t\ ,"Manhattan, NY"
Thu May 02 23:59:53 +0000 2019,Not that I want a Boston team to win any more championships but here\ my \ chance\  playoff bracket. We\ ,"Brooklyn, NY"
Thu May 02 23:59:51 +0000 2019," #ReleaseTheOriginalSonicCut'""","Queens, NY"
Thu May 02 23:59:48 +0000 2019,"Acaba de publicar una foto en New York, New York ","Manhattan, NY"
Thu May 02 23:59:48 +0000 2019, My dad got my uncle that just came home a Canada goose and a few Supreme shirts and he was like wtf is t\ ,"Bronx, NY"
Thu May 02 23:59:48 +0000 2019,"  thank you for your leadership on the New Green Deal for our City and our future!'""","Manhattan, NY"
Thu May 02 23:59:47 +0000 2019,"Saturn serves lessons'""","Manhattan, NY"
Thu May 02 23:59:46 +0000 2019,J\ faz uma semana NYC \ #NewYork #Friends @ World Trade Center 9/11 Memorial ,"Queens, NY"
Thu May 02 23:59:46 +0000 2019,#GLOWUP #BWOOD #GONEWITHTHEWIND\\nSHIPPING \ #WORLDWIDE \ #BWOODKNOWS \ @ Lower East Side ,"Manhattan, NY"
Thu May 02 23:59:45 +0000 2019,"I absolutely DO NOT agree...I think you should resign, and furthermore, I definitely don\ think you should be runn\ ","Rye, NY"
Thu May 02 23:59:43 +0000 2019," Andujar or Torres, those are the All-Star guys that\ gonna be here for the long term. I don\ see Hick\ ","White Plains, NY"
Thu May 02 23:59:43 +0000 2019,queen ,"Brooklyn, NY"
Thu May 02 23:59:41 +0000 2019," When my son was a baby, I\ tear up singing \ Walk the Line\ and \ Rush In.\","Firthcliffe, NY"
Thu May 02 23:59:41 +0000 2019,Damn bills did say it first ,"Brooklyn, NY"
Thu May 02 23:59:39 +0000 2019, \,"Brooklyn, NY"
Thu May 02 23:59:37 +0000 2019,i used to bring pellet to school with me in 4th grade and left him on the bus on a friday i cried the whole weekend\ ,"New Paltz, NY"
Thu May 02 23:59:36 +0000 2019," Keep quiet you, we all know I\'m the only real choice here! \","Endicott, NY"
Thu May 02 23:59:36 +0000 2019,"  True Mike! You know I am a hardass surgeon at heart. But I love to promote our field!'""","Ronkonkoma, NY"
Thu May 02 23:59:36 +0000 2019,I\ reached the level of being overworked and exhausted to the point of staring at pictures like this of Hawaii fo\ ,"Manhattan, NY"
Thu May 02 23:59:33 +0000 2019," Seconded .... I\ send those guys and gals whatever to help'""","Brooklyn, NY"
Thu May 02 23:59:32 +0000 2019,"Eric Dungey immediately becomes the best QB on the Giants roster. Nice move.'""","New York, USA"
Thu May 02 23:59:30 +0000 2019," :)'""","Manhattan, NY"
Thu May 02 23:59:29 +0000 2019, \,"Manhattan, NY"
Thu May 02 23:59:27 +0000 2019," Oh my gid'""","New York, USA"
Thu May 02 23:59:27 +0000 2019,Beautiful touchdown today ,"Manhattan, NY"
Thu May 02 23:59:25 +0000 2019,"Ordered mine, but felt conflicted. \\n\\nFor 26+ years, all I knew and repped was The Bronx.\\n\\nBut Harlem is home now, s\ ","Bronx, NY"
Thu May 02 23:59:25 +0000 2019, A6 When passion meets competence is a good calling card for teacher leadership. If a teacher loves a p\ ,"Olean, NY"
Thu May 02 23:59:25 +0000 2019,"    An in-development feature is querying without the state/district/province.'""","Queens, NY"
Thu May 02 23:59:23 +0000 2019,  \,"Brooklyn, NY"
Thu May 02 23:59:20 +0000 2019,"Joyner Lucus went off'""","Woodmere, NY"
Thu May 02 23:59:16 +0000 2019," ??'""","Syracuse, NY"
Thu May 02 23:59:16 +0000 2019," It\ so sneaky and pretty!'""","Brooklyn, NY"
Thu May 02 23:59:15 +0000 2019," ehhhhh i\ now confused'""","Manhattan, NY"
Thu May 02 23:59:15 +0000 2019,Love my boys ,"Bronx, NY"
Thu May 02 23:59:12 +0000 2019,"LMAOOO @ \ Omg, is that a double ? \ \ ","Brooklyn, NY"
Thu May 02 23:59:12 +0000 2019,Thank you to all that serve the USA! ,"Holbrook, NY"
Thu May 02 23:59:12 +0000 2019, Sounds like you\ dying your hair pink and tweeting... that\ ok. A lot of people are probably doing som\ ,"Manhattan, NY"
Thu May 02 23:59:09 +0000 2019,"  I had a coworker that was roommates with Ken at one point!!'""","Cheektowaga, NY"
Thu May 02 23:59:04 +0000 2019,Calorie torched 942!!! #crushedit #gymgoals #fitnessgirl #fitnessjourney #fitnessgoals #applewatch  ,"Queens, NY"
Thu May 02 23:59:03 +0000 2019,DWA\'s Nighttime Support Group EP 16  via ,"West Hempstead, NY"
Thu May 02 23:59:03 +0000 2019,"does anyone know anyone with American Express or Delta airport lounge access I should date?'""","Queens, NY"
Thu May 02 23:59:02 +0000 2019,"#FirstThingOnMyToDoList do stretches for my back'""","Bronx, NY"
Thu May 02 23:59:02 +0000 2019,"   Oh it\ a 2015 card. My bad didn\ realize. Still a nice card bro'""","South Lockport, NY"
Thu May 02 23:59:02 +0000 2019,"  Unfortunate because I think the ability is there.'""","Brooklyn, NY"
Thu May 02 23:59:02 +0000 2019,Neat ,"Buffalo, NY"
Thu May 02 23:59:00 +0000 2019," M kwe nan ou wap konprann silans mw'""","Brooklyn, NY"
Thu May 02 23:59:00 +0000 2019,     Indeed the Helio title does not accurately refl\ ,"Manhattan, NY"
Thu May 02 23:58:59 +0000 2019," Yep, for sure \","Bellmore, NY"
Thu May 02 23:58:57 +0000 2019,Pence is poison. ,"Queens, NY"
Thu May 02 23:58:55 +0000 2019,It\ Miller Time! laurenannjenkins tonight at  #laurenjenkins #gramercytheatre #countrymusic #beer\ ,"Manhattan, NY"
Thu May 02 23:58:54 +0000 2019, Get em... ,"Bronx, NY"
Thu May 02 23:58:53 +0000 2019,Wtf did I just watch \ ,"Plainedge, NY"
Thu May 02 23:58:51 +0000 2019,LOL THANK FUCKING GOD !!!! ,"West New York, NJ"
Thu May 02 23:58:51 +0000 2019,  Donation sticker is the perfect example. Last year for  I raised 100% of my donation\ ,"Brooklyn, NY"
Thu May 02 23:58:49 +0000 2019,.\\n.\\n.\\n.\\n.\\n#brooklyn #empirestatebuilding #skyline #america #picoftheday #dumbo #brooklynbridge #fashion\ ,"New York, USA"
Thu May 02 23:58:49 +0000 2019,Dinner tonight at Building On Bond before comedy tonight around the corner with  and his friends was t\ ,"Brooklyn, NY"
Thu May 02 23:58:45 +0000 2019,"*locks myself in bathroom for 10 mins to hit the epot'""","Batavia, NY"
Thu May 02 23:58:44 +0000 2019,Registration for our YOUTH SUMMER CAMPS is now open!\\n(for Ages 7-18)\\n\\nJuly 29-2 Aug: General Theatre\\nAug 5-9: Shake\ ,"Brooklyn, NY"
Thu May 02 23:58:43 +0000 2019,Bobrovsky might of used up all his good goaltending the last game. \,"Cheektowaga, NY"
