Date,Tweet,Country
Sat May 18 15:00:40 +0000 2019,Loudlabs Footage on  covered by Chris Cyphers  #loudlabsnyc @ Harlem ,"Manhattan, NY"
Sat May 18 15:00:40 +0000 2019,"  the Louisville x Kentucky rivalry makes this sooooo much better too lmaooo'""","Brooklyn, NY"
Sat May 18 15:00:37 +0000 2019,HERIETH\\n for tmagazinees June \ photographed by  danieledley\\nHair tsukihair\\nMake\ ,"Manhattan, NY"
Sat May 18 15:00:36 +0000 2019,"Want to work at Robert Half Legal? We\'re hiring in #NewYork, NY! Click the link in our bio for details on this job\ ","Manhattan, NY"
Sat May 18 15:00:33 +0000 2019,Nurture your minds with great thoughts... @ NEW YORK CITY -\\n\\n\'The essential element in nurturing our creativity lie\ ,"Manhattan, NY"
Sat May 18 15:00:32 +0000 2019," Stfu'""","Manhattan, NY"
Sat May 18 15:00:31 +0000 2019, ilysm \,"Manhattan, NY"
Sat May 18 15:00:31 +0000 2019,"  Agreed I need 3 day work weeks 4 days weekends!'""","North Valley Stream, NY"
Sat May 18 15:00:30 +0000 2019, Because women don\ want to work somewhere that their personal freedom is abridged.  Pro-choice laws\ ,"Manhattan, NY"
Sat May 18 15:00:30 +0000 2019,"Tyler the creator was really banned from the UK for 5 years ... the stupidity ...'""","Manhattan, NY"
Sat May 18 15:00:28 +0000 2019,"I like how everyone wears suits in this movie. Makes the murder very classy #JohnWick'""","New York, USA"
Sat May 18 15:00:28 +0000 2019,#NewProfilePic ,"Queens, NY"
Sat May 18 15:00:23 +0000 2019,I love the smell of fresh air through my window \,"Henrietta, NY"
Sat May 18 15:00:22 +0000 2019,"Yayyyyyy I get to hang w Jake tonight and we planned a hike and I might be dog sitting for him :-)'""","Auburn, NY"
Sat May 18 15:00:20 +0000 2019,,"Manhattan, NY"
Sat May 18 15:00:20 +0000 2019," It\ hard to disagree. I think Can\ has been fine lately and D\ is good but the other moves have been a crap out so far.'""","Dobbs Ferry, NY"
Sat May 18 15:00:16 +0000 2019,#SIFF2019 Capsule Review -  (\  #SFCS  ,"Manhattan, NY"
Sat May 18 15:00:16 +0000 2019, BUT ... it was raining as we finished up \,"Uniondale, NY"
Sat May 18 15:00:16 +0000 2019, I was told by several fentanyl patch wearing racists that the Mets didn\ need to go after Harper i\ ,"Cold Spring Harbor, NY"
Sat May 18 15:00:16 +0000 2019,We are $175 away from goal!!! Lets  via Not Without My Hijab Play Tour! ,"Manhattan, NY"
Sat May 18 15:00:14 +0000 2019,Trying to walk around like im okay but deep down inside my asshole hurts \,"Queens, NY"
Sat May 18 15:00:14 +0000 2019,Toyota Sienna LE driver HRS1196 failed to yield near 228 Manhattan Ave on May 18. This is in Manhattan Community Bo\ ,"Manhattan, NY"
Sat May 18 15:00:11 +0000 2019,"Work hard, train hard, pray hard and REST hard \ to breath and let God take over sometimes. He will provide\ ","Manhattan, NY"
Sat May 18 15:00:11 +0000 2019,Pretty clear the Bucks are going to sweep the Warriors. ,"New York, USA"
Sat May 18 15:00:07 +0000 2019,1 inning pitched 3 Ks\\n#LandonTheRed #LittleLeague #saturdaysarefortheboys @ Mel-Ott Little League ,"Amherst, NY"
Sat May 18 15:00:05 +0000 2019," I still have a regular 6 lol'""","New York, USA"
Sat May 18 15:00:03 +0000 2019,"App idea: you sing a melody into your phone and it tells you what song has been stuck in your head.'""","Brooklyn, NY"
Sat May 18 15:00:00 +0000 2019,I wanna drink mimosas w my uncles \,"Port Jefferson Station, NY"
Sat May 18 14:59:58 +0000 2019, ahhh shit I\ not going to that \,"Bronx, NY"
Sat May 18 14:59:58 +0000 2019,And I even see this in the men I attract and how we interact. black men will literally put me on a pedestal. On som\ ,"Bronx, NY"
Sat May 18 14:59:52 +0000 2019,Wttf ,"Queens, NY"
Sat May 18 14:59:51 +0000 2019,Resistance bands hotel workouts. To be ready you need to stay ready. #firefighters #firefighterfit #chief_miller\ ,"Brooklyn, NY"
