Date,Tweet,Country
Wed Apr 24 00:04:50 +0000 2019, \,"Manhattan, NY"
Wed Apr 24 00:04:50 +0000 2019,Me when I haven\ gone to the gym w  in months ,"Oneonta, NY"
Wed Apr 24 00:04:49 +0000 2019," Typical garri answer lol it\'s all good""'","Brooklyn, NY"
Wed Apr 24 00:04:48 +0000 2019," Thank you Ronald !!'""","Queens, NY"
Wed Apr 24 00:04:46 +0000 2019," Also, Minors for Trump. \\n\\nOk, I\'m awful.""'","Brooklyn, NY"
Wed Apr 24 00:04:46 +0000 2019,    great table here. ,"Brighton, NY"
Wed Apr 24 00:04:44 +0000 2019,ALYX SO BOUJIE \\nSHE NEEDS A BENTLEY TRUKK\ ,"Manhattan, NY"
Wed Apr 24 00:04:42 +0000 2019," QQ CE FEZ AI MEU'""","New York, NY"
Wed Apr 24 00:04:42 +0000 2019,"Lololol'""","Brooklyn, NY"
Wed Apr 24 00:04:41 +0000 2019," it\ tuesday \ \ hope it gets better!'""","Manhattan, NY"
Wed Apr 24 00:04:41 +0000 2019,Starting the Awards portion of the night! Thank you  for being our emcee. Watch the livestream:\ ,"Manhattan, NY"
Wed Apr 24 00:04:37 +0000 2019,Random sightings on 25th & 10 Sculpture Titled Hugs by Artist Great Mark Di Suvero via Paula Cooper Gallery\ ,"Manhattan, NY"
Wed Apr 24 00:04:34 +0000 2019,"A two week millionaire. I will be telling my grandkids about #JeopardyJames someday.'""","Amherst, NY"
Wed Apr 24 00:04:34 +0000 2019,Don\ tell me that #NYC isn\ just like the Wild West some days.  ,"New York, USA"
Wed Apr 24 00:04:31 +0000 2019,    It looks great!!\ you share the power point?\,"Croton-on-Hudson, NY"
Wed Apr 24 00:04:31 +0000 2019," I\ convinced dating and then dumping Robert Pattinson is the best thing an artiste can do for her career ... we\ not ready'""","Brooklyn, NY"
Wed Apr 24 00:04:31 +0000 2019,"Border Patrol finds abandoned toddler with name, phone number on shoes  via ","Brooklyn, NY"
Wed Apr 24 00:04:31 +0000 2019, Surfbordt is gone?!? WTF?! Why\ ,"Brooklyn, NY"
