Date,Tweet,Country
Fri Apr 26 23:59:59 +0000 2019,"Walah espn aint shit without stephen a smith'""","Brooklyn, NY"
Fri Apr 26 23:59:59 +0000 2019," Why did I literally imagine u saying that next'""","Middletown, NY"
Fri Apr 26 23:59:57 +0000 2019,"Are any of you guys in Philadelphia?\\n\\nIf so would you be interested in a meetup?'""","Manhattan, NY"
Fri Apr 26 23:59:57 +0000 2019, Deadass that movie had me contemplating my own morals \,"Irondequoit, NY"
Fri Apr 26 23:59:56 +0000 2019, You\ absolutely right! The fact that it was there and ready for me to listen was pretty cool. And th\ ,"Bronx, NY"
Fri Apr 26 23:59:52 +0000 2019,So proud of #77Blindside for selecting   as his school & team of choice! #Allin ,"New York, USA"
Fri Apr 26 23:59:51 +0000 2019,Go for it Nacho Libre ...  \ ,"New York, NY"
Fri Apr 26 23:59:50 +0000 2019,Yay!!!! Reuniting with  #GoDawgs ,"Manhattan, NY"
Fri Apr 26 23:59:50 +0000 2019, Sorry I still need my Lucy fix! \ ,"Brooklyn, NY"
Fri Apr 26 23:59:50 +0000 2019,"Hate is the absolute opposite of what the military should stand for, and the opposite of the ideals that motivated\ ","Manhattan, NY"
Fri Apr 26 23:59:49 +0000 2019,"Kodak Black was in East Harlem and no one punched him in the throat... tragic.'""","Pelham Manor, NY"
Fri Apr 26 23:59:49 +0000 2019,And now  has helped me complete the broadway Disney pyramid! We out here. @ Frozen - The Musical ,"Manhattan, NY"
Fri Apr 26 23:59:48 +0000 2019,"current weather in New York: heavy intensity rain, 57\ humidity, wind 7mph, pressure 994mb'""","Manhattan, NY"
Fri Apr 26 23:59:47 +0000 2019,"Este domingo recuperamos Espa\ \ la cordialidad, el saber estar y la amistad democr\ y por encima de id\ ","Manhattan, NY"
Fri Apr 26 23:59:47 +0000 2019,The gang is back together!   \ \\n\\n#musicatheatre #everydayimhustling\ ,"Brooklyn, NY"
Fri Apr 26 23:59:47 +0000 2019,I love it.  won the draft. Huge W. Let\ get to work ,"Cortland, NY"
Fri Apr 26 23:59:46 +0000 2019,"Poor Joe Flacco lmao'""","Fredonia, NY"
Fri Apr 26 23:59:45 +0000 2019,"6:30pm: let\ go see End game tonight \\n6:32pm: 3 of us buy FRONT ROW SEATS\\n8:00pm: Impatiently awaiting 10:10pm'""","Manhattan, NY"
Fri Apr 26 23:59:44 +0000 2019,"  A fifth isn\'t much in my eyes lol""'","Orchard Park, NY"
Fri Apr 26 23:59:43 +0000 2019,"Just win, maybe? ","Fairport, NY"
Fri Apr 26 23:59:42 +0000 2019," Yeah I ain\ really care when she left lol I was just tryna see if this is a problem others have experienced'""","Queens, NY"
