Date,Tweet,Country
Thu May 09 09:49:13 +0000 2019,Can\ wait to read \ ,"Brooklyn, NY"
Thu May 09 09:49:08 +0000 2019,    \ \ \ \ \ \ \ \ \ \ \ \,"Brooklyn, NY"
Thu May 09 09:48:54 +0000 2019," A restauranteur, at most, is able to make money off bad food if he or she knows how to market bad f\ ","Manhattan, NY"
Thu May 09 09:48:48 +0000 2019,looks like i\ gonna have to cross over the bridge sometime this week to visit _bitch_fist_ \ pop up shop in SoHo\ ,"Manhattan, NY"
Thu May 09 09:48:45 +0000 2019," Thats cuz they belice the floating guy in the sky will save us all'""","Staten Island, NY"
Thu May 09 09:48:28 +0000 2019,I see a ringworm... ,"Old Westbury, NY"
Thu May 09 09:48:20 +0000 2019,"  Mitch Hyatt and Hunter Renfrow were worth more than 20% of Clemson\'s offensive production last year?""'","Utica, NY"
Thu May 09 09:48:19 +0000 2019," Crazy.'""","Brooklyn, NY"
Thu May 09 09:48:19 +0000 2019,Updated: Incident on #I278 EB from 86th Street to Exit 28B - Brooklyn Bridge ,"Brooklyn, NY"
Thu May 09 09:48:10 +0000 2019, God Bless Them All! \ ,"Manhattan, NY"
Thu May 09 09:48:04 +0000 2019, Same with my 16 y/o. He\'s a great big kid and a protector by nature. We have this same conversation\ ,"Rapids, NY"
Thu May 09 09:48:00 +0000 2019,"   That\'s so hard to imagine""'","New York, USA"
Thu May 09 09:47:57 +0000 2019," Happy Gilmore'""","Queens, NY"
Thu May 09 09:47:51 +0000 2019, Does a millionaire or a billionaire have the power to tax and spend? Does he have the power to rais\ ,"Manhattan, NY"
Thu May 09 09:49:46 +0000 2019,I don\ think we asked for NukeTown 2060 ,"Bronx, NY"
Thu May 09 09:49:46 +0000 2019, You\'re very Welcome! \ ,"Manhattan, NY"
Thu May 09 09:49:45 +0000 2019, That was the first concert I remember going to. It was also the first time I smelled pot. I was with my\ ,"Brighton, NY"
Thu May 09 09:49:38 +0000 2019,Aqu\ vamos a celebrar a la hermandad de \\nSur Los \ \\n#fiestaespiritual #surlosangeles #soloporhoy #undiaalavez\ ,"Queens, NY"
Thu May 09 09:49:34 +0000 2019,Dane Bowler of  is shitting his pants (prob bc he eats so much meat) over  meteroic rise after t\ ,"Brooklyn, NY"
Thu May 09 09:49:28 +0000 2019,"    Day 8 still no refund , that would be nice finally. The math says its 7mi\ ","Elmont, NY"
Thu May 09 09:49:27 +0000 2019,Incident on #I278 WB at Exit 35 - I-495 Long Island Expressway ,"Queens, NY"
Thu May 09 09:49:27 +0000 2019, \,"Bronx, NY"
Thu May 09 09:49:27 +0000 2019,Incident on #TaconicStateParkway SB at Exit 23 - Bryant Pond Rd. - CR 30 ,"Putnam Valley, NY"
Thu May 09 09:49:27 +0000 2019," Um. What?'""","Newark, NY"
Thu May 09 09:50:05 +0000 2019,This is what we\ passionate about today. Consider becoming a miracle maker $15/month for one year. Text WBEN to 5\ ,"Buffalo, NY"
