Date,Tweet,Country
Tue Apr 23 23:59:55 +0000 2019,"    McGahn with the wind.'""","Queens, NY"
Tue Apr 23 23:59:55 +0000 2019,"Against the Mets, the pitcher\'s 2-RBI double and the subsequent 2-out error are followed by a HR. For the Mets...it\ ","Queens, NY"
Tue Apr 23 23:59:54 +0000 2019," And he\'s left handed""'","New York, USA"
Tue Apr 23 23:59:54 +0000 2019,"  I will do more than just stick my tongue in your ass believe me!'""","Staten Island, NY"
Tue Apr 23 23:59:53 +0000 2019,"   is pregnant. Had no idea'""","Walton Park, NY"
Tue Apr 23 23:59:51 +0000 2019,   This segment is BS self-pitying punditry. It ignores the inherent problems with co\ ,"Manhattan, NY"
Tue Apr 23 23:59:47 +0000 2019," All. The. Time.'""","New York, USA"
Tue Apr 23 23:59:47 +0000 2019,"  Just laughed out loud'""","Manhattan, NY"
Tue Apr 23 23:59:44 +0000 2019,"   Definitely a last name. Look at the Russian.'""","Brooklyn, NY"
Tue Apr 23 23:59:43 +0000 2019, Not sure if you received this. I send to my followers but it doesn\'t seem like anyone has received it. If\ ,"Pawling, NY"
Tue Apr 23 23:59:43 +0000 2019,"i really wish i graduated early oh my god everyone gives me a headache'""","Webster, NY"
Tue Apr 23 23:59:42 +0000 2019,I\ going to explode on June 7th ,"Manhattan, NY"
Tue Apr 23 23:59:37 +0000 2019,"I\'m at LaGuardia Airport in East Elmhurst, NY ","Queens, NY"
Tue Apr 23 23:59:37 +0000 2019," Straight like that bruh.'""","New Rochelle, NY"
Tue Apr 23 23:59:36 +0000 2019,There is not enough room on the TINY SNL STAGE FOR ALL THE BTS\ - the tall blonde one is legit being forced to fac\ ,"Brooklyn, NY"
Tue Apr 23 23:59:32 +0000 2019,I think  should bring her champopo to the states I pray whatever prayer she\'s reciting to Bra God it all comes together \ \,"Brooklyn, NY"
Tue Apr 23 23:59:31 +0000 2019," sleepaway camp, age 13. kids made fun of me for listening to \ music\ and i told them i didn\ care\ ","Brooklyn, NY"
Tue Apr 23 23:59:30 +0000 2019,a princess... literally a princess \  ,"Manhattan, NY"
Tue Apr 23 23:59:29 +0000 2019," Cuz it\'s German\'s turn.""'","New York, USA"
Tue Apr 23 23:59:27 +0000 2019,"Every single time the Magic make a run, they\'re penalized with a suspect whistle. Does Toronto need the help that desperately?""'","Hornell, NY"
