Date,Tweet,Country
Sun May 26 06:52:40 +0000 2019, He\ getting the boot after season 8 \,"Brooklyn, NY"
Sun May 26 06:52:38 +0000 2019,   No. He literally attacked SEVERAL women whose race is unidentified for not\ ,"Nesconset, NY"
Sun May 26 06:52:35 +0000 2019,"Had an absolutely amazing late night date night...All thanks to  & Wine. \\n\\n#Savage'""","Hamburg, NY"
Sun May 26 06:52:14 +0000 2019,STAAAHHHHPPPPPPP  ,"Brooklyn, NY"
Sun May 26 06:52:05 +0000 2019,"My naps be sleeps lol.'""","Manhattan, NY"
Sun May 26 06:51:59 +0000 2019,"If I could say anything to Jay it would be to seek help sooner. Your pride isn\ worth your family\ pain.'""","New York, USA"
Sun May 26 06:51:57 +0000 2019,Adjusting on the fly..\  #ETakesDee @ The Meadowbrook ,"New Windsor, NY"
Sun May 26 06:51:45 +0000 2019," daily marian apparitions'""","Buffalo, NY"
Sun May 26 06:51:36 +0000 2019,"The dark side... It\ said that we\ only fully lived if we\ known our shadow. Mark Riddle, Tim Miller, \ ","Brooklyn, NY"
Sun May 26 06:51:20 +0000 2019,"    You will be at Rockwell?'""","New York, NY"
Sun May 26 06:51:17 +0000 2019," Thank you!!!!!!'""","Brooklyn, NY"
Sun May 26 06:51:16 +0000 2019,DISPONIBLE YA:  ft amenazzy &  - Quiereme Ahora (Remix) -  via\ ,"Manhattan, NY"
Sun May 26 06:50:59 +0000 2019,Found my fire stick when I wasn\ even tryna look for it \,"Buffalo, NY"
Sun May 26 06:50:54 +0000 2019,"3 AM Midtown Manhattan on a completely empty Memorial Day weekend New York is some seriously dystopian ass shit lemme tell ya'""","Manhattan, NY"
Sun May 26 06:50:45 +0000 2019,"Where u at ?'""","Brooklyn, NY"
Sun May 26 06:50:29 +0000 2019,"dysthymic pixie dream gurl'""","Brooklyn, NY"
Sun May 26 06:50:26 +0000 2019," Yo what lmfaooo'""","Brooklyn, NY"
Sun May 26 06:50:25 +0000 2019,I hate when I typo on twitter ... \,"Queens, NY"
Sun May 26 06:50:20 +0000 2019,Updated: Incident on #BrooklynBridge WB at Manhattan Side ,"Manhattan, NY"
Sun May 26 06:50:18 +0000 2019,"Cleared: Incident on #MontaukBranch EB at New York Penn Station'""","Manhattan, NY"
Sun May 26 06:50:17 +0000 2019,"Cleared: Incident on #RonkonkomaBranch WB at Jamaica Station'""","Queens, NY"
Sun May 26 06:50:17 +0000 2019,I spent 10 years drunk and finally got help. Went to rehab. Haven\ flown a helicopter in 2 years. But I\ still he\ ,"New York, USA"
Sun May 26 06:50:14 +0000 2019,#WeLoveYouJimin #Jiminyouareperfect ,"Brooklyn, NY"
Sun May 26 06:50:09 +0000 2019,"I get lost in my thoughts reflecting on life & all I can say is that I\ truly blessed/thankful for the life I live.'""","Brockport, NY"
Sun May 26 06:50:07 +0000 2019,Coming for my RESPECT ,"Brooklyn, NY"
Sun May 26 06:50:06 +0000 2019,"Accident in #Bronx on I-95 NB approaching The Sheridan Expwy, stop and go traffic back to Webster Ave, delay of 5 mins #traffic'""","Bronx, NY"
Sun May 26 06:50:02 +0000 2019,"Oh dear god  this grad party story on  is fucking epic! Thank you S.W.Billionaire'""","New York, USA"
Sun May 26 06:50:01 +0000 2019,Us in 40 years  ,"Manhattan, NY"
Sun May 26 06:49:55 +0000 2019," tutor me'""","Buffalo, NY"
Sun May 26 06:49:55 +0000 2019,"If you\'re looking for work in New York, NY, check out this job:  #LEGO #Retail""'","Staten Island, NY"
Sun May 26 06:49:53 +0000 2019,"Bought a beer so I can sleep but ima be up'""","Manhattan, NY"
Sun May 26 06:49:53 +0000 2019,"With all due respect to Toronto, the NBA Finals is going to be a massacre.\\n\\nRaptors, rappers, idgaf...Oak-town in f\ ","Hamburg, NY"
Sun May 26 06:49:48 +0000 2019,"Quieres farra ve a theatric #theatrondepelicula #theatron #bogota'""","Manhattan, NY"
Sun May 26 06:49:47 +0000 2019,My jetlagged ass at 2:44am in the morning while everyone in the house is asleep. ,"Brooklyn, NY"
Sun May 26 06:49:47 +0000 2019,No joke.... ,"Bronx, NY"
Sun May 26 06:49:44 +0000 2019," Mr.  ;\\nIn listening to your message, I failed to hear anything that also ask Mr. President to\ ","New York, USA"
Sun May 26 06:49:42 +0000 2019," beutiful tongue. may i stay sober. listen to every move- dance!! live web cam'""","Buffalo, NY"
Sun May 26 06:49:36 +0000 2019,"I didn\ even leave yet and I\ only gonna be gone until Wednesday and I already miss my cat'""","Yonkers, NY"
Sun May 26 06:49:22 +0000 2019,"Cleared: Incident on #HempsteadBranch EB at Atlantic Terminal'""","Brooklyn, NY"
Sun May 26 06:49:20 +0000 2019,   Omg lol \,"Queens, NY"
Sun May 26 07:07:32 +0000 2019,It doesn\ really matter how good your record is during the regular season if you can\ close the game when it matt\ ,"New York, USA"
Sun May 26 07:07:32 +0000 2019," Medium!'""","Brooklyn, NY"
Sun May 26 07:07:20 +0000 2019,WHEN THEM HEAVY HITTERS IN THE BUILDING ON THEY VIDEO DJ SHIIIIIII....\\n\\n  \\n\\n#DJPRECISE #DJUNEEQ\ ,"Manhattan, NY"
Sun May 26 07:07:13 +0000 2019,No they do ,"Brooklyn, NY"
Sun May 26 07:07:05 +0000 2019," i want to listen to ever movement. shepards voice'""","Buffalo, NY"
Sun May 26 07:07:04 +0000 2019,"HAVING TO RUN HOME TO TAKE A SHIT IS THE WORST FEELING EVER'""","Manhattan, NY"
Sun May 26 07:06:58 +0000 2019,"As a community concern, how safe do u think is the 3 way intersection of New Utrecht Ave & 50 Street for pedestrian\ ","Brooklyn, NY"
Sun May 26 07:06:46 +0000 2019,"   Hatebot blocked and reported. I encourage anyone else reading this to do the same.'""","Manhattan, NY"
Sun May 26 07:06:46 +0000 2019, Happy Birthday!! \,"Queens, NY"
Sun May 26 07:06:37 +0000 2019," Wtf is wrong with you'""","Manhattan, NY"
Sun May 26 07:06:29 +0000 2019,"Halftime*'""","Gloversville, NY"
Sun May 26 07:06:27 +0000 2019,Ya\ \ ,"Bronx, NY"
Sun May 26 07:06:20 +0000 2019,Odee ,"Brooklyn, NY"
Sun May 26 07:06:19 +0000 2019,"Cleared: Incident on #HempsteadBranch WB at Jamaica Station'""","Queens, NY"
Sun May 26 07:06:12 +0000 2019,"If you live next to noisy neighbors, buy this as revenge ","Manhattan, NY"
Sun May 26 07:06:11 +0000 2019," not all heroes wear capes'""","Brooklyn, NY"
Sun May 26 07:06:04 +0000 2019,"Wanted the Bucks but I\ happy to see Ibaka make it to the finals'""","Shirley, NY"
Sun May 26 07:05:56 +0000 2019,"Let\ see how this goes'""","Yonkers, NY"
Sun May 26 07:05:52 +0000 2019," perhaps. it\'d be a wonderful evening on the terrace.""'","Manhattan, NY"
Sun May 26 07:05:43 +0000 2019,"Def gon smash'""","Queens, NY"
Sun May 26 07:05:30 +0000 2019,"i can\ hang w/ these youngsters like i used to'""","Manhattan, NY"
Sun May 26 07:05:27 +0000 2019," Download Orfox/Orbot (also generally -- VPNs and private browsing are really important, in additio\ ","Amherst, NY"
Sun May 26 07:05:20 +0000 2019,"Wowwwwwww'""","Brooklyn, NY"
Sun May 26 07:08:28 +0000 2019," Grande Gaetano, un abbraccio \","Queens, NY"
Sun May 26 07:08:26 +0000 2019,yes. That is jolly. 13 Texts from Last Night (from Famous Superheroes) |  #comedy #tee-hee\ ,"Manhattan, NY"
Sun May 26 07:08:18 +0000 2019,"Cause I\ the type of baby that\ gone fuck the babysitter'""","Gang Mills, NY"
Sun May 26 07:08:18 +0000 2019," break spell'""","Buffalo, NY"
Sun May 26 07:08:15 +0000 2019,"08. Ice Cube - A Bird In The Hand  via  \\nThis shit is fire'""","South Blooming Grove, NY"
Sun May 26 07:08:07 +0000 2019," revered, respected, esteemed, honored;\\nhallowed, holy, sacred'""","Buffalo, NY"
Sun May 26 07:08:05 +0000 2019," i dragged her ass all over TOWN, hunty \","Brooklyn, NY"
Sun May 26 07:08:03 +0000 2019,"I haven\ been out in so long, shit Kdot need to go have some fun \","New York, USA"
Sun May 26 07:08:02 +0000 2019," sacred, exalt, honor, esteem, look up to, think highly of, pay homage to, pay tribute to; adore, p\ ","Buffalo, NY"
Sun May 26 07:07:58 +0000 2019,You on some shit cap. ,"Elmira, NY"
Sun May 26 07:07:54 +0000 2019,memes that get me ,"Brooklyn, NY"
Sun May 26 07:07:51 +0000 2019,"' i praise venerateven\ with great respect; revere.\\n""Mother Teresa is\ ","Buffalo, NY"
Sun May 26 07:23:29 +0000 2019,"In this party they playing goooood socaaaaaa I\ ready for carnival lmaooooooo where my costume at ?'""","Brooklyn, NY"
Sun May 26 07:23:25 +0000 2019,,"Massapequa Park, NY"
Sun May 26 07:23:23 +0000 2019, We the American people are asking for expedite impeachment hearings for the current unhinged despo\ ,"Saratoga Springs, NY"
Sun May 26 07:23:21 +0000 2019,IM SCREAMINGGGGGG ,"Bronx, NY"
Sun May 26 07:23:15 +0000 2019,"im sorry yall but when i say i never thought i was not gonna be love again like ever, the universe proved me wrong.\ ","Queens, NY"
Sun May 26 07:38:03 +0000 2019,at #NYC\ during #NYFW \ taken by   #YuFujiwara\\n\ #documentary\ ,"Manhattan, NY"
Sun May 26 07:37:53 +0000 2019," Bet lol'""","Long Beach, NY"
Sun May 26 07:37:41 +0000 2019,"3:23 AM. Time to call it a day. We go again at dawn.'""","Bronx, NY"
