Date,Tweet,Country
Sat Apr 27 23:59:59 +0000 2019," Maria says hi'""","Ithaca, NY"
Sat Apr 27 23:59:58 +0000 2019," This guy is off his meds'""","East Rockaway, NY"
Sat Apr 27 23:59:57 +0000 2019,With Deirdre to visit Dorothy Michaels in NYC. ,New York Marriott Marquis
Sat Apr 27 23:59:56 +0000 2019,"Snapchat be having me feeling myself, especially when I\ sicc #NewProfilePic ","Brooklyn, NY"
Sat Apr 27 23:59:53 +0000 2019, Good night Sandra. Thank you for your kind wishes and love the gif. Hope you\'ve had a good day and\ ,"New York, USA"
Sat Apr 27 23:59:51 +0000 2019," Wow, amazing movie - so much resolution. So much F-yeah moments-I forced myself to \ yeaaah\ instead c\ ","Mamaroneck, NY"
Sat Apr 27 23:59:49 +0000 2019,Made \ auto correct to \ in my dads phone years ago and I\ been waiting for him to say it ,"Keuka Park, NY"
Sat Apr 27 23:59:45 +0000 2019,  You can say that about Bernie after his embarrassing  She the People interview.  \,"Manhattan, NY"
Sat Apr 27 23:59:45 +0000 2019, Your administration has weakened efforts to combat white supremacist violence. The disgusting pig you wo\ ,"Brooklyn, NY"
Sat Apr 27 23:59:41 +0000 2019,Kiss Me Kate! #newyork #newyorkcity #vacation #theater #studio54 @ Studio 54 Theatre ,"Manhattan, NY"
Sat Apr 27 23:59:41 +0000 2019," Even in defeat my ego is massive'""","Islip, NY"
Sat Apr 27 23:59:41 +0000 2019,New Season...#unfinishedbusiness  let\'s go guys!! @ Times Union Center ,"New York, USA"
Sat Apr 27 23:59:37 +0000 2019,   Here is a good explainer of how that is determined & what it means: ,"Manhattan, NY"
Sat Apr 27 23:59:37 +0000 2019,"Unisphere at New York Worlds Fair Grounds at Corona Park in Queens'""","Queens, NY"
Sat Apr 27 23:59:36 +0000 2019,Her: Keep playing dumb\\n\\nMe: ,"Cheektowaga, NY"
Sat Apr 27 23:59:35 +0000 2019," Bad opinion'""","Queens, NY"
Sat Apr 27 23:59:35 +0000 2019,"current weather in Elmont: few clouds, 53\ humidity, wind 10mph, pressure 1008mb'""","Elmont, NY"
Sat Apr 27 23:59:31 +0000 2019,Do Or Do Not There Is No \,"Latham, NY"
Sat Apr 27 23:59:31 +0000 2019,I love this story. He tweets it every year. So good. ,"Queens, NY"
Sat Apr 27 23:59:30 +0000 2019," Kind of wish they would have signed Johnson instead. This is why I never coached.'""","New York, USA"
Sat Apr 27 23:59:29 +0000 2019," \ off the Henny.'""","Brooklyn, NY"
Sat Apr 27 23:59:27 +0000 2019,"My boyfriend really pissed me off earlier, like I couldn\ believe how upset I was. I feel soooo much better after\ ","Brooklyn, NY"
Sat Apr 27 23:59:27 +0000 2019,"I\ not sure if there are many people on this team with me, but I\ on Team James Ennis.\\n\\nHouston just letting him\ ","Manhattan, NY"
Sat Apr 27 23:59:27 +0000 2019,   \,"Brooklyn, NY"
Sat Apr 27 23:59:27 +0000 2019,I\ living Sunday to Sunday #GameOfThrones obsessed   Spoilers and theories are welcome  \,"Brighton, NY"
Sat Apr 27 23:59:26 +0000 2019," Scream about being a burn victim and needing the right-of-way!!'""","Manhattan, NY"
Sat Apr 27 23:59:23 +0000 2019,"  Come be a dawg come do some dawg shit'""","Myers Corner, NY"
Sat Apr 27 23:59:22 +0000 2019,"Are the raptors wearing sun life stickers'""","East Rockaway, NY"
Sat Apr 27 23:59:21 +0000 2019,Incredible. I predict it pulls in +++$920m opening weekend worldwide  #EndGame ,"Manhattan, NY"
Sat Apr 27 23:59:21 +0000 2019,Is the answer \ content marketing\ ,"Manhattan, NY"
Sat Apr 27 23:59:18 +0000 2019,"current weather in Hicksville: clear sky, 51\ humidity, wind 14mph, pressure 1006mb'""","Hicksville, NY"
Sat Apr 27 23:59:15 +0000 2019,#NYC #SaturdayNights off #Broadway #Waitress @ Waitress the Musical ,"Manhattan, NY"
Sat Apr 27 23:59:15 +0000 2019,"  How do you like it? \\n\\nI\'m still waiting for mine and it\'s kind of ridiculous lol.""'","Buffalo, NY"
Sat Apr 27 23:59:14 +0000 2019," We  and I think you sooooo much Tom!!!! Wow. Thank you!!!!'""","Manhattan, NY"
Sat Apr 27 23:59:13 +0000 2019,Woah ,"Brooklyn, NY"
Sat Apr 27 23:59:12 +0000 2019,Saturday evening in Flushing Meadows at the Queens Night Market. #queensnightmarket #flushingqueens  #mets #queens\ ,"Queens, NY"
Sat Apr 27 23:59:12 +0000 2019,   Lmao do yall smoke before you guys watch Bts videos? Cuz I definitely do \,"New York, USA"
Sat Apr 27 23:59:12 +0000 2019,#FightForWynonna  ,"Manhattan, NY"
Sat Apr 27 23:59:12 +0000 2019,"Do you ever pause to appreciate these perfect colors, these beautiful lines, these unexpected patterns? We are surr\ ","Manhattan, NY"
Sat Apr 27 23:59:09 +0000 2019, Next Didi \,"Staten Island, NY"
Sat Apr 27 23:59:08 +0000 2019,"current weather in Levittown: clear sky, 51\ humidity, wind 14mph, pressure 1006mb'""","Levittown, NY"
Sat Apr 27 23:59:07 +0000 2019,pre-game. end game. #youknowthevibes #legalizeit #pregame #avengersendgame #endgame #avengers #mcu #marvel\ ,"Brooklyn, NY"
Sat Apr 27 23:59:05 +0000 2019," DO IT!!! Then let me know so I can go.'""","Syracuse, NY"
Sat Apr 27 23:59:04 +0000 2019," Gonna be honest. Last night cost me two months of one of my favorite shows.'""","Irondequoit, NY"
Sat Apr 27 23:59:02 +0000 2019," You just said Trump has sex appeal? Seriously ?'""","Penfield, NY"
Sat Apr 27 23:58:57 +0000 2019," Amen!Thank God!'""","New York, USA"
Sat Apr 27 23:58:56 +0000 2019," You spelt WORSE wrong'""","Massapequa Park, NY"
Sat Apr 27 23:58:55 +0000 2019," If we don\ have a citizenship question on the census how do we know who to count?'""","Manhattan, NY"
Sat Apr 27 23:58:55 +0000 2019,   Yes! Humans share roughly 98.8% of our DNA with chimps & bonobos ,"Manhattan, NY"
Sat Apr 27 23:58:53 +0000 2019,"  You\ so annoying lmao'""","Manhattan, NY"
Sat Apr 27 23:58:51 +0000 2019," Biden'""","Staten Island, NY"
Sat Apr 27 23:58:50 +0000 2019,  none of the candidates have substance yet except Bernie who I disagree on many views an\ ,"Manhattan, NY"
Sat Apr 27 23:58:47 +0000 2019,  \ ,"Manhattan, NY"
Sat Apr 27 23:58:46 +0000 2019,"    Dave, Where would u put Demolition on that list of teams.'""","Ossining, NY"
Sat Apr 27 23:58:45 +0000 2019,SO Real ,"Manhattan, NY"
Sat Apr 27 23:58:44 +0000 2019,"queer community stop making fun of each other for no reason challenge'""","Buffalo, NY"
Sat Apr 27 23:58:44 +0000 2019,"current weather in Nassau: few clouds, 52\ humidity, wind 10mph, pressure 1008mb'""","Westbury, NY"
Sat Apr 27 23:58:42 +0000 2019,#venne50 #love \ @ Templeton Landing Restaurant & Special Events ,"Buffalo, NY"
Sat Apr 27 23:58:40 +0000 2019,so does Tony\'s first couple lines too\ \,"Hempstead, NY"
Sat Apr 27 23:58:40 +0000 2019,rewatching #AvengersInfinityWar and Thanos\' first couple of lines have a whole new meaning after watching #AvengersEndgame \,"Hempstead, NY"
Sat Apr 27 23:58:40 +0000 2019,Day 1  for  KB course  \ #Onnit #Coaching #Training @ Solace New York ,"Manhattan, NY"
Sat Apr 27 23:58:40 +0000 2019,"Do you ever pause to appreciate these perfect colors, these beautiful lines, these unexpected patterns? We are surr\ ","Manhattan, NY"
Sat Apr 27 23:58:37 +0000 2019, thank you babe! \,"Manhattan, NY"
Sat Apr 27 23:58:37 +0000 2019,"'Honored to help support #tourdecure and #diabetes foundations.  The Fun Girls Group is hosting a "" guest bartender\ ","Penfield, NY"
