Date,Tweet,Country
Thu May 16 12:36:44 +0000 2019,Do what you love. @ Park Slope Brooklyn NY ,"Brooklyn, NY"
Thu May 16 12:36:43 +0000 2019,I just woke up so this is extra annoying right now \ ,"Brooklyn, NY"
Thu May 16 12:36:43 +0000 2019, \ \ \ \,"Central Valley, NY"
Thu May 16 12:36:40 +0000 2019,It\ easier said than done but we\ got to eventually start loving ourselves the way we are\ link in b\ ,"Manhattan, NY"
Thu May 16 12:36:39 +0000 2019,"  I welcome to the neighborhood!'""","Manhattan, NY"
Thu May 16 12:36:38 +0000 2019,"It isn\ even 9 yet and I need a nap.'""","Troy, NY"
Thu May 16 12:36:38 +0000 2019,The pain behind home run spree of Yankees\ Gleyber Torres: ,"Brooklyn, NY"
Thu May 16 12:36:36 +0000 2019,"  Let\ go tonight'""","Brooklyn, NY"
Thu May 16 12:36:35 +0000 2019,It\ always been and always will be:\\n\\nMoney>Everything\\nFamily First\\nHead up/Locked and Loaded \\n\\nHood Rules\,"Greenburgh, NY"
Thu May 16 12:36:33 +0000 2019,"Great set of stories, inching us all closer and closer to writing about classrooms again.  ","Brooklyn, NY"
Thu May 16 12:36:32 +0000 2019,That time we got to putt around with   with  for the ,"New York, NY"
Thu May 16 12:36:32 +0000 2019,This is great EONS ,"Manhattan, NY"
Thu May 16 12:36:30 +0000 2019,Mayor de Blasio announces 2020 presidential run ,"Manhattan, NY"
Thu May 16 12:36:29 +0000 2019," Hate? That is the only thing you like to spread among Americans. You\ happy to put us one against the others.'""","Manhattan, NY"
Thu May 16 12:36:24 +0000 2019, What do you know about high taxes? \\n\\n,"New York, USA"
Thu May 16 12:36:23 +0000 2019,"I\'m at  in Lindenhurst, NY ","North Lindenhurst, NY"
Thu May 16 12:36:22 +0000 2019,Bill I am there Friday my Brother in law got us clubhouse tickets ! I post lots of photos ! I am routing for Tiger\ ,"New York, USA"
Thu May 16 12:36:19 +0000 2019," Disagree... Anyone who does this ridiculous prolonged narcissistic crap in public obviously doesn\ care who notices'""","Elmira, NY"
Thu May 16 12:36:19 +0000 2019,"Had the pleasure of being in the audience for this, it was epic. Friends, you really, REALLY need to go see\ ","Manhattan, NY"
Thu May 16 12:36:18 +0000 2019,"  Don\'t worry Carl,  says interest payments for households are down...\ Leh\ ","New York, USA"
Thu May 16 12:36:17 +0000 2019,In    essay on the War on Drugs he reflects on his pasts arrests saying his encounters\ ,"Manhattan, NY"
Thu May 16 12:36:17 +0000 2019,"Accident cleared in #Queens on Belt Pkwy EB at Merrick Blvd, stop and go traffic back to Farmers Blvd, delay of 7 mins #traffic'""","Queens, NY"
Thu May 16 12:36:16 +0000 2019," I be like imma relax n stay in n that\ a lie'""","Manhattan, NY"
Thu May 16 12:36:15 +0000 2019,  Edit: Darwin Economy and Success & Luck are two of my favorites and I reference them all t\ ,"New York, USA"
Thu May 16 12:36:15 +0000 2019," Also, let\ be honest. I just wrote that sentence for the alliteration.'""","Brooklyn, NY"
Thu May 16 12:36:14 +0000 2019, I understand. It\ still a strategic mistake. I don\ know if they got what it takes to cease power. They\ ,"Bronx, NY"
Thu May 16 12:36:12 +0000 2019,Everyone go donate to  \\n\\n \\n\\n,"Manhattan, NY"
Thu May 16 12:36:11 +0000 2019," You have something in common then. NYC hates *you* too.'""","Manhattan, NY"
Thu May 16 12:36:10 +0000 2019,"Do you ever have days where you just don\ wanna wear shoes?'""","Manhattan, NY"
Thu May 16 12:36:08 +0000 2019," Incredible. #PANCHOSPACK'""","Greece, NY"
Thu May 16 12:36:05 +0000 2019,The big tree protecting the little tree. It\'s already Thursday! I can\'t believe how fast this week has gone by. I\'m\ ,"New York, USA"
Thu May 16 12:35:58 +0000 2019,"Soho/Dumbo houses about to be dumb packed this summer'""","Brooklyn, NY"
Thu May 16 12:35:57 +0000 2019," Warriors signing KD to max they will lose Klay & Draymond because they won\ have the cap space'""","Shirley, NY"
Thu May 16 12:35:55 +0000 2019," Abortion is a social good, a blessing to families, and an absolutely necessity for women\'s equality\ ","Manhattan, NY"
Thu May 16 12:35:53 +0000 2019, we\ still good bro LMFAOOOOOOOO ,"Brooklyn, NY"
Thu May 16 12:35:53 +0000 2019,Raul Flores | 2020 Screenprint digital art\\n\\n #fashion #screenprint #artwork\ ,"Manhattan, NY"
Thu May 16 12:35:53 +0000 2019,So um... who\'s running the city while  flits about the country trying to get other people to like him. (Ps\ ,"Manhattan, NY"
Thu May 16 12:35:51 +0000 2019,I live for these Dentacoin partner updates ,"Manhattan, NY"
Thu May 16 12:35:50 +0000 2019,What lured Ralph Krueger back to an NHL head coaching job? Conversations with #Sabres management and talking to fan\ ,"Buffalo, NY"
Thu May 16 12:35:50 +0000 2019,Most disgracefully sexist candidate headline yet comes from  on this  profile of\ ,"Mount Vernon, NY"
Thu May 16 12:35:47 +0000 2019," LFG!'""","Manhattan, NY"
Thu May 16 12:35:44 +0000 2019,just a bunch of entitled WHITE MEN who think they have more of a right to my body than i do \ ,"Buffalo, NY"
Thu May 16 12:35:43 +0000 2019," That\'s an extremely weak position. One could argue that guns help protect life""'","Shirley, NY"
Thu May 16 12:35:41 +0000 2019,"Can\ b positive when al the dems do is lie and swindle..I don\ c one single candidate that is honest, smart, or h\ ","Harbor Isle, NY"
