Date,Tweet,Country
Thu May 23 21:43:35 +0000 2019,Before & After. Lord thank you worth it ang struggle and no rest days. Living room 80% done!! \ ,"Queens, NY"
Thu May 23 21:43:34 +0000 2019,"I\'m at Youngstown Village Diner in Youngstown, NY ","Youngstown, NY"
Thu May 23 21:43:33 +0000 2019,You got my attention now ,"Manhattan, NY"
Thu May 23 21:43:32 +0000 2019,"OPEN HOUSES Memorial Day Weekend, Home Buyers in Manhasset, Sands Point, Port Washington, NY. Schedule your appoint\ ","Manhasset, NY"
Thu May 23 21:43:32 +0000 2019,"'""Freshmen Austin""\''","Manhattan, NY"
Thu May 23 21:43:31 +0000 2019," I\'ve heard Carolina wren do that.""'","Yonkers, NY"
Thu May 23 21:43:31 +0000 2019,Thinking about all the recent NYU grads who are moving on from subsidized apartments their parents paid for in the\ ,"Manhattan, NY"
Thu May 23 21:43:30 +0000 2019, \,"Niagara Falls, NY"
Thu May 23 21:43:55 +0000 2019," I\'m gonna go to SoHo now, in fact.""'","Manhattan, NY"
Thu May 23 21:43:55 +0000 2019,What a wonderful experience it has been to be the host of the #MOBITalks series in partnership with  & liv\ ,"Queens, NY"
Thu May 23 21:43:54 +0000 2019, Cano\'s contract was an albatross the Mariners were begging to get out from. He had a no trade and onl\ ,"Manhattan, NY"
Thu May 23 21:43:52 +0000 2019,There are only so many #ThirstyThursdays per Central New York year one can #wine on the back deck\  ,"Clay, NY"
Thu May 23 21:43:52 +0000 2019,"Microplastics are changing this major Southern river  Health effects likely substantial.'""","New York, USA"
Thu May 23 21:43:50 +0000 2019,"I\'m at The Stone Jug in Youngstown, NY ","Youngstown, NY"
Thu May 23 21:43:48 +0000 2019,      - which of these division leading teams has the best chance to win\ ,"Manhattan, NY"
Thu May 23 21:43:46 +0000 2019,"Great job boys for winning the game today, I new you could do it from your forever favorite fan!!! Let\ Go Yankees\ ","Kings Park, NY"
Thu May 23 21:43:45 +0000 2019,"Thank you,  Just one other data point: Cattle grazing remains by far the dominant destroyer of Amaz\ ","Yonkers, NY"
Thu May 23 21:43:44 +0000 2019,Lol ,"Long Beach, NY"
Thu May 23 21:43:43 +0000 2019," He is extremely sedentary lol'""","Brooklyn, NY"
Thu May 23 21:43:43 +0000 2019," Communist Cusack'""","Holtsville, NY"
Thu May 23 21:43:42 +0000 2019,"  Violation'""","Bronx, NY"
Thu May 23 21:43:40 +0000 2019,This #Cosmetology job might be a great fit for you. Click the link in our bio to see it and more. Skin Therapist at\ ,"De Witt, NY"
Thu May 23 21:43:39 +0000 2019,Major Flex \ I love it ,"Rye Brook, NY"
Thu May 23 21:43:39 +0000 2019," It\ not muscular pain, it\ a bruise from where the bar is resting on my back'""","Manhattan, NY"
Thu May 23 21:43:37 +0000 2019, DSP???? Since when do you speak my language \,"Bronx, NY"
Thu May 23 21:44:21 +0000 2019,"  All of the #RHOBHMeanGirls'""","Brooklyn, NY"
Thu May 23 21:44:21 +0000 2019,"I prefer a green mango over a ripe mango any dayyyyyy'""","West New York, NJ"
Thu May 23 21:44:20 +0000 2019,Goddamn Jackson Heights is filled with  posters. Awesome work  and the whole Caban Field\ ,"Queens, NY"
Thu May 23 21:44:17 +0000 2019,Why do I keep thinking it\ Friday. I\ so off. \,"Amherst, NY"
Thu May 23 21:44:16 +0000 2019," I hope she really appreciates you going the extra on helping her!'""","Lackawanna, NY"
Thu May 23 21:44:15 +0000 2019," \ fair'""","Bronx, NY"
Thu May 23 21:44:14 +0000 2019," Felt my hammy on that one'""","Manhattan, NY"
Thu May 23 21:44:13 +0000 2019," With him pitching the first inning or two, at least we\'ll know how many runs we need to make up right of\ ","Macedon, NY"
Thu May 23 21:44:13 +0000 2019,Y\'all. I really thought we were freaking out because two real life rats somewhere were gay and I truly believed som\ ,"Manhattan, NY"
Thu May 23 21:44:13 +0000 2019," haha no, noone needs me to help steer the ship inb the right direction anymore, I am talking about something else'""","Manhattan, NY"
Thu May 23 21:44:12 +0000 2019,We need a name and Location Ill fund his shoes On GOD ,"Bay Shore, NY"
Thu May 23 21:44:11 +0000 2019,This is some straight-up reactionary BS. SFZ defenders using their power and privilege to deny public positions to\ ,"Manhattan, NY"
Thu May 23 21:44:10 +0000 2019, Lmao mid week*** mid meat \,"Brooklyn, NY"
Thu May 23 21:44:10 +0000 2019," I explicitly asked the shelter for their laziest dog.'""","Brooklyn, NY"
Thu May 23 21:44:10 +0000 2019," Chill man'""","Manhattan, NY"
Thu May 23 21:44:10 +0000 2019,Deal struck to pass $19 billion disaster relief package without border funds - CNNPolitics ,"New York, USA"
