Date,Tweet,Country
Sun May 12 17:05:59 +0000 2019,b'\xf0\x9f\x98\x94 https://t.co/o5EggBfXPt',"Pecan Grove, TX"
Sun May 12 17:05:59 +0000 2019,"b""Tell me why I adopted a pet that eats hay when I'm allergic to it \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x98\x82""","Hillsdale, MI"
Sun May 12 17:05:59 +0000 2019,b'TEST_PLACE: 0b114d02-db2d-4266-bc63-8de064fe8601',Twitter HQ
Sun May 12 17:05:59 +0000 2019,"b""@Its_Just_TrevC @YoungOlisFather Dame, The Claw, &amp; Daeny Let's get it https://t.co/MXsH5ZVF39""","West Valley City, UT"
Sun May 12 17:05:59 +0000 2019,b'@1nePhenomenalMe I heard it was supposed to go for six seasons!',"North Carolina, USA"
Sun May 12 17:05:59 +0000 2019,b'@HerbertHistory Dammit! I am so sorry to miss this. I was invited to by a student to attend the Academic All-State\xe2\x80\xa6 https://t.co/3srnI3L71R',"Oklahoma, USA"
Sun May 12 17:05:59 +0000 2019,"b""@TonyRichards @EddieDonovan Not only is Eddie a traitor, he's probably a racist, or is totally cool with racism.\nEd\xe2\x80\xa6 https://t.co/UhTKMGxNlj""","Lakeland, FL"
Sun May 12 17:05:59 +0000 2019,b'Happy Mother\xe2\x80\x99s Day!',"Lincoln, RI"
Sun May 12 17:05:59 +0000 2019,b'What path would you like to take?\nOption a) ?????\nOption b) ?????\nLife is like that.',"Taylorsville, UT"
Sun May 12 17:05:59 +0000 2019,b'so happy I\xe2\x80\x99m graduating COLLEGE this year with double minors \xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x98\x8a + deans list every semester',"Oakley, CA"
Sun May 12 17:05:59 +0000 2019,b'#ataresults Jack 46 4 all',"Richardson, TX"
Sun May 12 17:05:59 +0000 2019,b'@bradyelias I didn\xe2\x80\x99t know the lakers were in the Eastern Conference...',"Indianapolis, IN"
Sun May 12 17:05:59 +0000 2019,b'@Notyourbbyygirl Can I borrow it sometimes \xf0\x9f\xa5\xba',"Georgia, USA"
Sun May 12 17:05:59 +0000 2019,"b""I'm at Salina in Sewell, NJ https://t.co/cdjIWsiQg8""","Deptford, NJ"
Sun May 12 17:05:59 +0000 2019,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/ou5WNZk9pR',"Washington, DC"
Sun May 12 17:05:59 +0000 2019,b'@SportsCenter GOT lame as hell feel free to @ me',"Glenview, IL"
Sun May 12 17:05:59 +0000 2019,b'@TxInMySprite Stanton gleyber judge yelich arenado',"Smithtown, NY"
Sun May 12 17:05:59 +0000 2019,"b'@chefjoseandres I was @CentralFarmMKTs this morning, too.  @toigo @spiralpathfarm @patisseriepoupon @twinsprings\xe2\x80\xa6 https://t.co/WauRnv2CXx'","North Bethesda, MD"
Sun May 12 17:05:58 +0000 2019,b'The man above is really him',"Merced, CA"
Sun May 12 17:05:58 +0000 2019,b'Snatch his soul &amp; make his toes curl',"Minneapolis, MN"
Sun May 12 17:05:58 +0000 2019,b'@Ry_2The_Ann That hat',"Philadelphia, PA"
Sun May 12 17:05:58 +0000 2019,b'It\xe2\x80\x99s never to cold for Ice Cream also thank you @CapnKirkLydell for my afternoon adventure \xf0\x9f\x92\x95 https://t.co/ZmFZrRBEpt',"Cleveland, OH"
Sun May 12 17:05:58 +0000 2019,"b'US banding together with India, like-minded nations to protect sovereignty of Indo-Pacific: Mike Pompeo\xe2\x80\xa6 https://t.co/9FESnKqTO8'","Austin, TX"
Sun May 12 17:05:58 +0000 2019,"b'senior week is this week and wow, i\xe2\x80\x99m really about to graduate in a week /: it\xe2\x80\x99s really hitting me now.'","Milwaukee, WI"
Sun May 12 17:05:58 +0000 2019,b'Happy Mother\xe2\x80\x99s Day to All the Phenomenal Women Pastor Tonya\n@accirving \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f #MothersDay2019 https://t.co/cfXyZPwwN3',"Irving, TX"
Sun May 12 17:05:58 +0000 2019,b'@BreitbartNews I always thought killing infidels fit their definition of peaceful purpose..',"Aspen Hill, MD"
Sun May 12 17:05:58 +0000 2019,b'Im really crying laughing \xf0\x9f\x98\x86',"Lynwood, CA"
Sun May 12 17:05:58 +0000 2019,"b""I wanted to tweet something like this but too busy being a sourpuss.  Happy Mother's Day to all the Moms out there\xe2\x80\xa6 https://t.co/2MNwimyU8d""","Manhattan, NY"
Sun May 12 17:05:58 +0000 2019,"b'The Forum at Park Lane is hiring in #Dallas, TX! Read about our latest #Labor job opening via the link in our bio: Laundry'","Dallas, TX"
Sun May 12 17:05:58 +0000 2019,"b'Don\'t be shy. Score a job like ""Cashier - NIKE NorthWoods Cafe"" at Aramark by asking for referrals. It\'s a great wa\xe2\x80\xa6 https://t.co/ZUOeuvsLt1'","Beaverton, OR"
Sun May 12 17:05:58 +0000 2019,"b'This job is now open at Robert Half Technology in #BatonRouge, LA. Follow us and turn on mobile alerts to hear abou\xe2\x80\xa6 https://t.co/7npLnX3xIr'","Baton Rouge, LA"
