Date,Tweet,Country
Thu May 16 12:36:44 +0000 2019,b'like I be ready to smack the nurses because they be going fast af like she\xe2\x80\x99s not a baby and that pain ain\xe2\x80\x99t intense',"Virginia Beach, VA"
Thu May 16 12:36:44 +0000 2019,"b'\xf0\x9f\xa5\x8d \xf0\x9f\x92\xaf GUILTY. \xf0\x9f\x98\x82\nI expect to hear this about a thousand times this weekend at the tournaments! @ Avon, Indiana https://t.co/ckQupfstg2'","Avon, IN"
Thu May 16 12:36:44 +0000 2019,"b""And the book was about empowering young women as they're starting in their careers. \xf0\x9f\x99\x84""","Overland Park, KS"
Thu May 16 12:36:44 +0000 2019,b'Do what you love. @ Park Slope Brooklyn NY https://t.co/hqlnxeKRZd',"Brooklyn, NY"
Thu May 16 12:36:44 +0000 2019,b'@PGA @GCTigerTracker @TigerWoods Let\xe2\x80\x99s Do This Tiger!!',"Oxnard, CA"
Thu May 16 12:36:44 +0000 2019,b'Tommi Armani\xe2\x80\x99s \xe2\x80\x9cTake Me Out\xe2\x80\x9d Produced By @DukeIllington90 OTW @Love__Armani Tommi_gx \xf0\x9f\x91\x80 Heating The Streets Up Again\xe2\x80\xa6 https://t.co/z22ifIBL7w',"Birmingham, AL"
Thu May 16 12:36:43 +0000 2019,b'I just woke up so this is extra annoying right now \xf0\x9f\x92\x80\xf0\x9f\x98\xad https://t.co/dYhJ0nsZH2',"Brooklyn, NY"
Thu May 16 12:36:43 +0000 2019,b'Ever notice how the people waving the confederate flag are always on the wrong side of history?',"Norfolk, VA"
Thu May 16 12:36:43 +0000 2019,b'@6_AbuYazeed \xd9\x8a\xd8\xa8\xd8\xa7\xd8\xb1\xd9\x83 \xd9\x81\xd9\x8a\xd9\x83 \xd9\x8a\xd8\xa7\xd8\xa8\xd9\x88 \xd9\x8a\xd8\xb2\xd9\x8a\xd8\xaf',"Central Valley, NY"
Thu May 16 12:36:43 +0000 2019,b'T-O-D-A-Y!!! Come get your fun on Hip Hop style with @hiphopexlab final community jam of the school year. Dope perf\xe2\x80\xa6 https://t.co/PEOGWTB5Z5',"Cambridge, MA"
Thu May 16 12:36:43 +0000 2019,b'San fran ban Bill \nWittle https://t.co/1kjDwee3D0',"Colorado, USA"
Thu May 16 12:36:43 +0000 2019,b'BIG week for MCC basketball with multiple commitments for the 2019-2020 season \xf0\x9f\xa4\xab\xf0\x9f\xa4\xab',"McHenry, IL"
Thu May 16 12:36:43 +0000 2019,"b""@bobfescoe @joshklingler @RyanWitkowski didn't we all freak out when they took @WhiteCastle from KC?""","Overland Park, KS"
Thu May 16 12:36:43 +0000 2019,b'@Brickwallhess @spittinchiclets Who\xe2\x80\x99s that?',"St Cloud, MN"
Thu May 16 12:36:43 +0000 2019,b'@LivesKuato @GeoffMiami @ZerlinaMaxwell The real question to his supporters is....what has he ever done wrong?',"Gilbert, AZ"
Thu May 16 12:36:42 +0000 2019,b'@AstroKatie Not enough coffee yet came on this tweet in the thread first and went \xe2\x80\x9cAldebaran\xe2\x80\x9d had exploded and whil\xe2\x80\xa6 https://t.co/o6aKKMRFl2',"San Diego, CA"
Thu May 16 12:36:42 +0000 2019,b'@discordapp Medium please',"River Hills, WI"
Thu May 16 12:36:42 +0000 2019,b'@hcomeaux777 I\xe2\x80\x99m broke let\xe2\x80\x99s go scam someone',"Spring, TX"
Thu May 16 12:36:42 +0000 2019,b'@49ers_battlerap Harbaugh inherited a playoff ready team. \n\nKyle has built this team from the ground up. \n\nHarbaugh\xe2\x80\xa6 https://t.co/SX6z2zV8xI',"Avondale, AZ"
Thu May 16 12:36:42 +0000 2019,b'Here\xe2\x80\x99s a boop to brighten everyone\xe2\x80\x99s morning \xf0\x9f\xa5\xb0 https://t.co/58x5hdyVDF',"Ohio, USA"
Thu May 16 12:36:42 +0000 2019,b'@SigmaBeauty @1marisolb Me! Me! \xf0\x9f\xa4\xa9',"Overland Park, KS"
Thu May 16 12:36:42 +0000 2019,b'Proud of the joe navy motherfuckers but god damn is it annoying',"Virginia Beach, VA"
Thu May 16 12:36:41 +0000 2019,b'Final exam? You have to fuck a flag. https://t.co/wAbX7VLWVR',"Brookfield, IL"
Thu May 16 12:36:41 +0000 2019,b'https://t.co/2nGCU0xrp2 https://t.co/Tusydgrv0y',"Kansas City, MO"
Thu May 16 12:36:41 +0000 2019,b'Well this song is magical the original was released back in 04 it is about a lover crying out for his woman who has\xe2\x80\xa6 https://t.co/1GAxe0hH75',"Fern Creek, KY"
Thu May 16 12:36:41 +0000 2019,b'@JSOPIO \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x92\x99',"Titusville, FL"
Thu May 16 12:36:41 +0000 2019,b'Only 100 Days until College Football!!!  #GoDawgs #ATD  https://t.co/wFEUHOCAGx',"Brentwood, TN"
Thu May 16 12:36:41 +0000 2019,b'My god https://t.co/XOiBHg62bm',"Philadelphia, PA"
Thu May 16 12:36:41 +0000 2019,"b'current weather in Paradise: broken clouds, 66\xc2\xb0F\n18% humidity, wind 10mph, pressure 1005mb'","Paradise, NV"
Thu May 16 12:36:41 +0000 2019,b'@quisdebonair @AriLennox Yes!',"Boston, MA"
Thu May 16 12:36:40 +0000 2019,"b""I'm at Charlotte, NC - @cltgov in NC https://t.co/v30b1mhyAN""","Charlotte, NC"
Thu May 16 12:36:40 +0000 2019,b'@futureotforce Cindel Towani miniseries?',"Illinois, USA"
Thu May 16 12:36:40 +0000 2019,b'Let\xe2\x80\x99s Go \xf0\x9f\x90\x85! https://t.co/OiCY2f7ToF',"Dale City, VA"
Thu May 16 12:36:40 +0000 2019,"b'I\xe2\x80\x99m tellin y\xe2\x80\x99all, when you just mind your business, so many positive things fall into place \xf0\x9f\xa4\x97'","Woburn, MA"
Thu May 16 12:36:40 +0000 2019,b'Thank you Kansas City for the warm welcome that Ambassador @DanMulhall &amp; Greta Mulhall received yesterday evening a\xe2\x80\xa6 https://t.co/lwJ4CJLJ0B',Drexel Hall
Thu May 16 12:36:40 +0000 2019,b'@GetyaLiips_Wet That\xe2\x80\x99s why I be asking u are u good lol',"Atlanta, GA"
Thu May 16 12:36:40 +0000 2019,b'It\xe2\x80\x99s easier said than done but we\xe2\x80\x99ve got to eventually start loving ourselves the way we are\xf0\x9f\x92\x9a\n.\n.\nPodcast link in b\xe2\x80\xa6 https://t.co/P1cWS43UzW',"Manhattan, NY"
Thu May 16 12:36:40 +0000 2019,"b'citizens, lets make our roads clean and accessible. \n#corporationsarentpeople \n#endstopandfrisk #abolishice\xe2\x80\xa6 https://t.co/WJSEreNo9p'","Philadelphia, PA"
Thu May 16 12:36:40 +0000 2019,b'@mannequinpussy Makes u think',"Overland Park, KS"
Thu May 16 12:36:40 +0000 2019,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/0oUzrmZbYL',"Prattville, AL"
