Date,Open,High,Low,Close,Adj Close,Volume
5/28/2009,62.76923,63.846149,62.407688,63.630772,35.589787,554000
5/29/2009,62.792309,63.700001,61.884621,63.07692,35.280006,484600
5/30/2009,62.7807695,63.773075,62.1461545,63.353846,35.4348965,519300
5/31/2009,62.78653925,63.736538,62.01538775,63.215383,35.35745125,501950
6/1/2009,63.838459,64.484619,63.592312,64.169228,35.890957,733300
6/2/2009,60.523079,61.292309,60.069229,60.853851,34.036606,957800
6/3/2009,59.138458,59.469231,57.30769,58.292309,32.679977,778800
6/4/2009,58.553848,58.92308,57.900002,58.761539,32.943039,655500
6/5/2009,58.615379,58.92308,57.061539,57.869228,32.442787,426200
6/6/2009,58.5846135,58.92308,57.4807705,58.3153835,32.692913,540850
6/7/2009,58.59999625,58.92308,57.27115475,58.09230575,32.56785,483525
6/14/2009,58.26922975,59.08269525,57.85768975,58.657691,32.8848165,524725
6/15/2009,56.292309,56.569229,55.476921,56.07692,31.437975,449500
6/16/2009,56.523079,57.053848,55.04615,55.27692,30.989477,444400
6/17/2009,55.053848,55.176922,54.115379,54.792309,30.717798,383700
6/18/2009,54.615379,55.46154,53.984619,55,30.834227,409700
6/19/2009,56.30769,56.946152,55.707691,56.115379,31.459541,734200
6/20/2009,55.4615345,56.203846,54.846155,55.5576895,31.146884,571950
6/21/2009,55.88461225,56.574999,55.276923,55.83653425,31.3032125,653075
6/22/2009,56.23077,56.523079,55.092312,55.215382,30.954981,565800
6/23/2009,54.876919,55.638458,53.846149,54.46154,30.532358,509000
6/24/2009,55.569229,56.846149,55.42308,55.876919,31.325853,532700
6/7/2018,96.720001,97.43,96.629997,97.230003,89.753555,161300
6/8/2018,95.360001,95.760002,94.779999,95.489998,88.147339,113700
6/9/2018,96.040001,96.595001,95.704998,96.3600005,88.950447,137500
6/10/2018,95.700001,96.1775015,95.2424985,95.92499925,88.548893,125600
6/11/2018,95.419998,96.110001,94.43,95.790001,88.424278,158000
6/12/2018,95.489998,96.129997,95.089996,95.360001,88.027344,84900
6/13/2018,95.260002,95.260002,94.419998,94.5,87.233475,103500
6/14/2018,93.639999,93.639999,93.080002,93.139999,85.978043,164000
6/15/2018,92.489998,92.489998,90.190002,90.599998,83.633362,162200
6/16/2018,93.0649985,93.0649985,91.635002,91.8699985,84.8057025,163100
6/17/2018,92.77749825,92.77749825,90.912502,91.23499825,84.21953225,162650
6/18/2018,90.389999,91.290001,90.349998,91.120003,84.11338,88300
6/19/2018,89.309998,90.169998,88.910004,89.870003,82.959496,149200
6/20/2018,91.510002,91.660004,90.900002,90.93,83.937988,138700
6/21/2018,90.269997,90.389999,89.339996,89.510002,82.627174,139200
6/22/2018,91.160004,92.050003,90.739998,91.889999,84.824165,149600
6/23/2018,90.7150005,91.220001,90.039997,90.7000005,83.7256695,144400
6/24/2018,90.93750225,91.635002,90.3899975,91.29499975,84.27491725,147000
6/25/2018,88.860001,89.059998,87.879997,88.519997,81.713295,175400
6/26/2018,88.010002,89.389999,87.989998,89.330002,82.461021,169100
6/27/2018,89.029999,90.43,88.459999,88.739998,81.916382,179900
6/28/2018,88.830002,89.360001,88.400002,88.75,81.925613,211600
4/21/2019,88.9300005,89.8950005,88.4300005,88.744999,81.9209975,195750
4/22/2019,78.220001,78.419998,77.779999,78.389999,74.10775,117100
4/23/2019,78.059998,78.360001,77.760002,77.949997,73.69178,205600
4/24/2019,76.959999,77.220001,76.080002,76.139999,71.980659,141800
4/25/2019,76.080002,76.720001,76.050003,76.529999,72.34935,152400
4/26/2019,76.870003,76.870003,75.93,76.18,72.018471,105800
4/27/2019,76.4750025,76.795002,75.9900015,76.3549995,72.1839105,129100
4/28/2019,76.67250275,76.8325025,75.96000075,76.26749975,72.10119075,117450
4/29/2019,76.379997,77.050003,76.029999,76.260002,72.094109,120400
4/30/2019,77.190002,77.190002,76.5,76.739998,72.547882,93500
5/1/2019,77.089996,77.099998,76,76,71.848305,98200
5/2/2019,76,76.300003,75.190002,75.43,71.309448,97700
5/3/2019,76.099998,76.790001,76.099998,76.510002,72.330452,127200
5/4/2019,76.049999,76.545002,75.645,75.970001,71.81995,112450
5/5/2019,76.0749985,76.6675015,75.872499,76.2400015,72.075201,119825
5/6/2019,75.110001,75.940002,74.790001,75.620003,71.489067,113300
5/7/2019,74.559998,74.589996,73.480003,73.889999,69.853569,182300
5/8/2019,73.529999,74.080002,73.260002,73.550003,69.53215,125900
5/9/2019,72.879997,73.690002,72.57,73.400002,69.390343,221000
5/10/2019,72.839996,73.18,72,72.900002,68.917656,289600
5/11/2019,72.8599965,73.435001,72.285,73.150002,69.1539995,255300
5/12/2019,72.84999625,73.3075005,72.1425,73.025002,69.03582775,272450
5/13/2019,72.080002,72.389999,71.150002,71.989998,68.057358,295400
5/14/2019,72.540001,73.480003,71.870003,72.18,68.236984,277500
5/15/2019,71.800003,72.339996,71.290001,72.089996,68.151894,130200
5/16/2019,72.669998,73.379997,72.610001,72.839996,68.860924,144700
5/17/2019,72.190002,72.440002,71.93,71.980003,68.047913,155000
5/18/2019,72.43,72.9099995,72.2700005,72.4099995,68.4544185,149850
5/19/2019,72.310001,72.67500075,72.10000025,72.19500125,68.25116575,152425
5/20/2019,72.410004,73.07,72.410004,72.57,68.605682,182300
5/21/2019,72.889999,73.269997,72.709999,73.080002,69.087822,158000
5/22/2019,72.790001,72.790001,71.900002,71.989998,68.057358,111400
5/23/2019,71.230003,71.230003,70.07,70.440002,66.592041,361500
5/24/2019,71.110001,71.540001,70.839996,71.290001,67.395607,130600
5/25/2019,71.170002,71.385002,70.454998,70.8650015,66.993824,246050
5/26/2019,71.1400015,71.4625015,70.647497,71.07750125,67.1947155,188325
5/27/2019,71.15500175,71.42375175,70.5512475,70.97125138,67.09426975,217187.5
5/28/2019,71.449997,71.82,70.809998,70.82,66.951279,216500
5/29/2019,70.699997,71.129997,70.150002,70.970001,67.093086,345500
5/30/2019,71.209999,71.379997,70.75,70.879997,67.007996,295000
5/31/2019,66.279999,66.370003,65.830002,66.110001,66.110001,277500
6/1/2019,68.744999,68.875,68.290001,68.494999,66.5589985,286250
6/2/2019,67.512499,67.6225015,67.0600015,67.3025,66.33449975,281875
6/3/2019,66.419998,67.190002,66.410004,66.699997,66.699997,169900
6/4/2019,66.699997,66.870003,66.080002,66.769997,66.769997,126300
6/5/2019,66.089996,66.139999,65.300003,65.400002,65.400002,166300
6/6/2019,65.360001,65.650002,65.239998,65.519997,65.519997,128700
6/7/2019,65.809998,66.660004,65.809998,66.18,66.18,141200
6/8/2019,65.5849995,66.155003,65.524998,65.8499985,65.8499985,134950
6/9/2019,65.69749875,66.4075035,65.667498,66.01499925,66.01499925,138075
6/10/2019,66.339996,66.589996,65.879997,65.900002,65.900002,147500
6/11/2019,66.650002,66.769997,66.139999,66.25,66.25,142000
6/12/2019,65.510002,65.57,64.43,64.599998,64.599998,179900
6/13/2019,65.040001,65.110001,64.589996,65.010002,65.010002,140200
6/14/2019,64.889999,65.040001,64.370003,64.400002,64.400002,118300
6/15/2019,64.965,65.075001,64.4799995,64.705002,64.705002,129250
6/16/2019,64.9274995,65.057501,64.42500125,64.552502,64.552502,123775
6/17/2019,64.370003,64.800003,64.330002,64.599998,64.599998,92400
6/18/2019,65,66.550003,65,66.150002,66.150002,181500
6/19/2019,66.410004,66.910004,66.410004,66.529999,66.529999,118800
6/20/2019,68.120003,68.540001,67.5,67.800003,67.800003,173700
6/21/2019,67.709999,68.349998,67.709999,68.290001,68.290001,161200
6/22/2019,67.915001,68.4449995,67.6049995,68.045002,68.045002,167450
6/23/2019,67.8125,68.39749875,67.65749925,68.1675015,68.1675015,164325
6/24/2019,67.940002,68.160004,67.660004,67.760002,67.760002,90300
6/25/2019,67.769997,68.029999,67.400002,67.400002,67.400002,159900
6/26/2019,68.110001,68.599998,67.889999,68.510002,68.510002,102800
6/27/2019,68.589996,68.639999,68.120003,68.169998,68.169998,77300
6/28/2019,68.239998,68.309998,67.839996,68.199997,68.199997,81400
6/29/2019,68.414997,68.4749985,67.9799995,68.1849975,68.1849975,79350
6/30/2019,68.3274975,68.39249825,67.90999775,68.19249725,68.19249725,80375
7/1/2019,69.470001,69.629997,68.370003,68.43,68.43,156200
7/2/2019,68.489998,68.489998,67.830002,67.839996,67.839996,99300
7/3/2019,67.540001,67.559998,67.279999,67.559998,67.559998,80000
07/04/2019,68.0149995,68.024998,67.5550005,67.699997,67.699997,89650.0
07/05/2019,67.000000,67.489998,66.699997,67.250000,67.250000,157500
07/06/2019,67.50749975,67.757498,67.12749875,67.4749985,67.4749985,123575.0
07/07/2019,67.253749875,67.623748,66.913747875,67.36249925,67.36249925,140537.5
07/08/2019,66.449997,66.879997,66.010002,66.690002,66.690002,132400
07/09/2019,66.260002,66.330002,65.800003,66.330002,66.330002,168000
07/10/2019,66.480003,66.790001,65.870003,66.260002,66.260002,155900
07/11/2019,66.510002,66.690002,66.209999,66.500000,66.500000,135700
07/12/2019,66.500000,66.910004,66.360001,66.360001,66.360001,108100
07/13/2019,66.505001,66.800003,66.285,66.4300005,66.4300005,121900.0
07/14/2019,66.5025005,66.85500350000001,66.32250049999999,66.39500075000001,66.39500075000001,115000.0
