Date,Open,High,Low,Close,Adj Close,Volume
6/21/2018,187.25,188.350006,184.940002,185.460007,182.679245,25711900
6/22/2018,186.119995,186.149994,184.699997,184.919998,182.147354,27200400
6/23/2018,186.6849975,187.25,184.8199995,185.1900025,182.4132995,26456150
6/24/2018,186.4024963,186.699997,184.7599983,185.0550002,182.2803268,26828275
6/25/2018,183.399994,184.919998,180.729996,182.169998,179.438583,31663100
6/26/2018,182.990005,186.529999,182.539993,184.429993,181.664673,24569200
6/27/2018,185.229996,187.279999,184.029999,184.160004,181.398743,25285300
6/28/2018,184.100006,186.210007,183.800003,185.5,182.718643,17365200
4/22/2019,202.830002,204.940002,202.339996,204.529999,203.745377,19439500
4/23/2019,204.429993,207.75,203.899994,207.479996,206.684052,23323000
4/24/2019,207.360001,208.479996,207.050003,207.160004,206.365295,17540600
4/25/2019,206.830002,207.759995,205.119995,205.279999,204.492508,18543200
4/26/2019,204.899994,205,202.119995,204.300003,203.516266,18649100
4/27/2019,205.864998,206.3799975,203.619995,204.790001,204.004387,18596150
4/28/2019,205.382496,205.6899988,202.869995,204.545002,203.7603265,18622625
4/29/2019,204.399994,205.970001,203.860001,204.610001,203.825073,22204700
4/30/2019,203.059998,203.399994,199.110001,200.669998,199.900192,46534900
5/1/2019,209.880005,215.309998,209.229996,210.520004,209.712402,64827300
5/2/2019,209.839996,212.649994,208.130005,209.149994,208.347656,31996300
5/3/2019,210.889999,211.839996,210.229996,211.75,210.937683,20892400
5/4/2019,210.3649975,212.244995,209.1800005,210.449997,209.6426695,26444350
5/5/2019,210.6274983,212.0424955,209.7049983,211.0999985,210.2901763,23668375
5/6/2019,204.289993,208.839996,203.5,208.479996,207.680222,32443100
5/7/2019,205.880005,207.419998,200.830002,202.860001,202.081787,38763700
5/8/2019,201.899994,205.339996,201.75,202.899994,202.121628,26339500
5/9/2019,200.399994,201.679993,196.660004,200.720001,199.949997,34908600
5/10/2019,197.419998,198.850006,192.770004,197.179993,197.179993,41208700
5/11/2019,198.909996,200.2649995,194.715004,198.949997,198.564995,38058650
5/12/2019,198.164997,199.5575028,193.742504,198.064995,197.872494,39633675
5/13/2019,187.710007,189.479996,182.850006,185.720001,185.720001,57430600
5/14/2019,186.410004,189.699997,185.410004,188.660004,188.660004,36529700
5/15/2019,186.270004,191.75,186.020004,190.919998,190.919998,26544700
5/16/2019,189.910004,192.470001,188.839996,190.080002,190.080002,33031400
5/17/2019,186.929993,190.899994,186.759995,189,189,32868900
5/18/2019,188.4199985,191.6849975,187.7999955,189.540001,189.540001,32950150
5/19/2019,187.6749958,191.2924958,187.2799953,189.2700005,189.2700005,32909525
5/20/2019,183.520004,184.350006,180.279999,183.089996,183.089996,38612300
5/21/2019,185.220001,188,184.699997,186.600006,186.600006,28319600
5/20/2019,183.520004,184.350006,180.279999,183.089996,183.089996,38612300
5/21/2019,185.220001,188,184.699997,186.600006,186.600006,28364800
5/22/2019,184.660004,185.710007,182.550003,182.779999,182.779999,29748600
5/23/2019,179.800003,180.539993,177.809998,179.660004,179.660004,36529700
5/24/2019,180.199997,182.139999,178.619995,178.970001,178.970001,23714700
5/25/2019,180,181.339996,178.2149965,179.3150025,179.3150025,30122200
5/26/2019,180.0999985,181.7399975,178.4174958,179.1425018,179.1425018,26918450
5/27/2019,180.0499993,181.5399967,178.3162461,179.2287521,179.2287521,28520325
5/28/2019,180.0749989,181.6399971,178.3668709,179.1856269,179.1856269,27719387.5
5/29/2019,176.419998,179.350006,176,177.380005,177.380005,28481200
5/30/2019,177.949997,179.229996,176.669998,178.300003,178.300003,21218400
5/31/2019,176.229996,177.990005,174.990005,175.070007,175.070007,27043600
6/1/2019,177.0899965,178.6100005,175.8300015,176.685005,176.685005,24131000
6/2/2019,176.6599963,178.3000028,175.4100033,175.877506,175.877506,25587300
6/3/2019,175.600006,177.919998,170.270004,173.300003,173.300003,40396100
6/4/2019,175.440002,179.830002,174.520004,179.639999,179.639999,30892800
