Date,Tweet
Sat Jun 09 07:01:21 +0000 2018,"reakingviews: Why did two thirds of Facebook\\'s independent shareholders re-elect Zuckerberg to the board despite $FB\\\\u2019s mounting problems? Here are johnsfoley jennifersaba and AntonyMCurrie on Viewsroom:  Reuters Business (ReutersBiz) June 9, 2018\\\\n\\\\n#M\\\\u2026"""
Sat Jun 09 06:35:56 +0000 2018,"tal Revenue: #Facebook, #Amazon, #Apple, #Netflix, #Google... \\\\n2010: $132 Billion \\\\n2018 (est): $707 billion \\\\n435% Increase \\\\n$FB $AMZN $AAPL $NFLX $QQQ $XLK \\\\n"
Sat Jun 09 05:20:08 +0000 2018,cebook gave data access to Chinese firm flagged by U.S. intelligence  #cybersecurity #facebook $fb'
Sat Jun 09 05:15:41 +0000 2018,J: Facebook gave some companies access to special user data after 2015  $FB'
Sat Jun 09 03:58:48 +0000 2018,J: Facebook gave some companies access to special user data after 2015 $FB 
Sat Jun 09 03:23:22 +0000 2018,"  . Why did two thirds of Facebook\\'s independent shareholders re-elect Zuckerberg to the board despite $FB\\\\u2019s moun\\\\u2026"""
Sat Jun 09 03:14:40 +0000 2018,ese  ads ring more hollow each time... #NBAFinals $FB'
Sat Jun 09 03:12:25 +0000 2018,"  Another day, another #Facebook privacy scandal $FB - "
Sat Jun 09 03:10:32 +0000 2018,"other day, another #Facebook privacy scandal $FB - "
Sat Jun 09 03:08:27 +0000 2018,acebook job postings suggest it\\\\u2019ll start monitoring fake news $FB - 
Sat Jun 09 03:08:10 +0000 2018,  Tech Review 1)  Sticking To His Guns On Tesla Targets (video); 2) Digital Ad Spending Blows Past TV Advertising\\\\u2026'
Sat Jun 09 02:54:09 +0000 2018,"  Oh, Is this True #MarkZuckerberg??? wow... TRILLION DOLLAR RIP-OFF?! \\\\n#FB #DeleteFaceBook #stocks #markets #Stockmarket $\\\\u2026'"
Sat Jun 09 02:32:35 +0000 2018,L. $FB. DOES. IS. LIE. Facebook gave some companies special access to users\\\\u2019 data          
Sat Jun 09 02:26:00 +0000 2018,"  . Why did two thirds of Facebook\\'s independent shareholders re-elect Zuckerberg to the board despite $FB\\\\u2019s m\\\\u2026"""
Sat Jun 09 02:24:49 +0000 2018,"a dseetharaman: Forgot to tweet earlier, but here\\\\u2019s our final update on today\\\\u2019s $fb story with more examples.  I suspect all of you to devour this last take while watching Game 4 on a Friday night. $fb "
Sat Jun 09 02:24:46 +0000 2018,"rgot to tweet earlier, but here\\\\u2019s our final update on today\\\\u2019s $fb story with more examples.  I suspect all of you to devour this last take while watching Game 4 on a Friday night. "
Sat Jun 09 02:24:16 +0000 2018,"cause $FB has no controls on data, the dirty secret is every developer had same access -WSJ: Facebook gave some companies access to special user data after 2015 $FB "
Sat Jun 09 01:45:39 +0000 2018,n\\'t help but feel there is something more behind the messy split of billionaires after $FB US$21.4bn purchase of WhatsApp by  one thing is certain is that WhatsApp will now give away more users privacy\\\\n
Sat Jun 09 01:39:03 +0000 2018,w these back-to-back $FB news. First news that major companies like #RBC had access to user data - 
Sat Jun 09 01:21:17 +0000 2018,B Facebook gave some companies access to data of users and their friends past 2015 
Sat Jun 09 01:10:03 +0000 2018,  #LegalTip Sending GIF may land you in jail. Not #Twitter jail--actual jail.\\\\nMaryland fedl judge says sending flashing GIF to\\\\u2026'
Sat Jun 09 00:40:01 +0000 2018,B The Former Facebook Exec Holding the Social Media Giant Accountable via 
Sat Jun 09 00:24:44 +0000 2018,  #Facebook Gave Some Companies Access to Additional Data About Users\\\\u2019 Friends $FB - 
Sat Jun 09 00:21:49 +0000 2018,acebook Gave Some Companies Access to Additional Data About Users\\\\u2019 Friends $FB - 
Sat Jun 09 00:19:56 +0000 2018,"cebook, Inc. Common Stock $FB Receives Average Recommendation of \\\\u201cBuy\\\\u201d from Analysts "
Sat Jun 09 00:18:34 +0000 2018,", That\\'s Interesting... More Censorship! Attacking #NRA now also..\\\\n#FB #DeleteFaceBook #stocks #markets #Stockmarket $FB #spybook #databreach #privacy gone #Facebook treason! gitmo, Mark Zuckerberg didn\\'t create fb he stole it... #QAnon \\\\ud83d\\\\udc47 #TickTock "
Sat Jun 09 00:17:43 +0000 2018,"cebook, Inc. Common Stock $FB Receives $217.54 Average Price Target from Analysts "
Sat Jun 09 00:15:09 +0000 2018,  $FB New #Facebook glitch hits 14M users  $SPY $GLD $SLV $QQQ $DIA $DJIA $IWM $TLT $EEM $ETH $BTC $L\\\\u2026'
Sat Jun 09 00:14:18 +0000 2018,B New #Facebook glitch hits 14M users  $SPY $GLD $SLV $QQQ $DIA $DJIA $IWM $TLT $EEM $ETH $BTC $LTC $XRP #stockmarket #commodities #investing #finance #stocks #gold #silver #bonds #bitcoin'
Sat Jun 09 00:02:30 +0000 2018,FB is as trustworthy as a three dollar bill. Zuckerberg either perjured himself or doesn\\\\u2019t know what is going at #facebook ...'
Sat Jun 09 00:00:07 +0000 2018,Why did two thirds of Facebook\\'s independent shareholders re-elect Zuckerberg to the board despite $FB\\\\u2019s mounting problems? Here are   and  on Viewsroom: 
Sat Jun 09 23:55:35 +0000 2018,  I trade throughout the show. At that moment I was selling upside calls in $EBAY   \\\\n$XLK 
Sat Jun 09 23:00:14 +0000 2018,"t #NASDAQ and #NYSE buy and sell signals  $IBM, $EBAY, $TD, $BAC, $CMG, $GE, $JPM, $TSLA'"
Sat Jun 09 22:38:38 +0000 2018,binar replay Tips for Trading a Small Account  $EBAY $SNAP $TWTR $FB $NFLX $BABA $TSLA $JD $BIDU $NVDA $MU $AMD'
Sat Jun 09 22:23:53 +0000 2018,"eat book by Joel Greenblatt, recommend!\\\\n $SDRL $NSAV $KO $MYDX $BABA $GTHP $DCTH $PG $PAOG $SIRI $EBAY $APYP $FUTL $SSOF $MO $MVES $WFT $FCX $HAL $NOUV $VLDI $ECA $CBIS $TXHD $ESV $MDLZ $PTOP $XOM $CCTR $SBUX $LLNW $CLKA $PBR $QCOM $MRO $KEY $BMY "
Sat Jun 09 21:38:01 +0000 2018,   made my day man thanks! I\\\\u2019m still in the OCT18 $41s nice move on the JULs though $EBAY 
Sat Jun 09 19:15:28 +0000 2018,"\\\\u2019m not the best person on FB, but I am at 100% as well. Agreed, bare minimum = stellar reputation on $EBAY. "
Sat Jun 09 19:13:20 +0000 2018, can only hope this helps my $EBAY calls go even further up.'
Sat Jun 09 16:15:48 +0000 2018,don\\\\u2019t want to brag but I\\\\u2019m regarded as the best person on $EBAY by the people I pay. 
Sat Jun 09 12:58:28 +0000 2018,ay Inc $EBAY Expected to Post Earnings of $0.52 Per Share 
Sat Jun 09 10:40:06 +0000 2018,"ORT: $MU, $CAT, $PSX, $EBAY'"
Sat Jun 09 09:03:06 +0000 2018,BAY technical alerts: NR7 and Upper Bollinger Band Walk  
Sat Jun 09 08:00:06 +0000 2018,erating performance of $EBAY.\\\\nRevenue in 2000/12 was 431.4 million  USD and increased to 17.9 billion  USD in 2014/12. \\\\nOperating margin i  
Sat Jun 09 07:54:01 +0000 2018,18-06-08 Short sale volume (not short interest) for $EBAY is 58%.  $MELI 34% $OSTK 48% $FISV 69%'
Sat Jun 09 04:12:40 +0000 2018,"uity, Options, Futures, Forex trading systems:  $AAPL $GOOGL $TSLA $AMZN $VIX $FB $EBAY $CMG $SPY'"
Sat Jun 09 03:56:02 +0000 2018,ade my day man thanks! I\\\\u2019m still in the OCT18 $41s nice move on the JULs though $EBAY 
Sat Jun 09 00:05:02 +0000 2018,p stocks with TA score trending UP (SP500):\\\\n$BDX $EBAY $GPN $HPQ $NTAP $ICE $DWDP $YUM $HLT $MTD $ROST $PLD $GLW $NTRS $GPC $KEY $SNPS $HBAN $ANSS $TPR\\\\n
Sat Jun 09 23:44:45 +0000 2018,  #Amazon shareholders voted enough in favor of our fair vote-counting proposal to automatically qualify it for resubmissio\\\\u2026'
Sat Jun 09 23:44:02 +0000 2018,y Amazon struggles in Europe  $AMZN #retail #ecommerce 
Sat Jun 09 23:40:58 +0000 2018,MZN > $AAPL #streaming Check out \\\\'
Sat Jun 09 22:40:33 +0000 2018,ere Is  investing in #FinTech?  $AMZN  #Georgia   #India 
Sat Jun 09 22:38:29 +0000 2018,  Will $sfix be a same story as $lulu ? Awesome ER nice pop are we seeing a $50 stock in a year ?  Partnership with $amzn s\\\\u2026'
Sat Jun 09 22:22:53 +0000 2018,  Amazon Revenue (Billions)...\\\\n2018 (est): 237\\\\n2017: 178\\\\n2016: 136\\\\n2015: 107\\\\n2014: 89\\\\n2013: 74\\\\n2012: 61\\\\n2011: 48\\\\n2010: 34\\\\u2026'
Sat Jun 09 22:16:18 +0000 2018,  ICYMI: Berkshire\\\\u2019s  and JPMorgan\\\\u2019s Jamie Dimon tease CEO announcement for #healthcare joint venture with Amaz\\\\u2026'
Sat Jun 09 22:05:03 +0000 2018,\\'
Sat Jun 09 22:00:01 +0000 2018,YMI: Berkshire\\\\u2019s  and JPMorgan\\\\u2019s Jamie Dimon tease CEO announcement for #healthcare joint venture with Amazon.  Catch up with  $BRK.A $BRK.B $JPM $AMZN 
Sat Jun 09 21:48:06 +0000 2018,MZN Amazon paid for my Amazon item lol 
Sat Jun 09 21:15:42 +0000 2018,"ANG refers to a basket of high-technology growth stocks \\\\u2014 Facebook, Amazon, Apple, Netflix and Google \\\\u2014 that have led the bull run of the last nine years. Those five stocks now represent 50 percent of the market cap of the Nasdaq 100 index. ~   $AMZN $AAPL $NFLX $GOOG'"
Sat Jun 09 21:09:56 +0000 2018,  I just published \\\\u201cAmazon releases FireTV Cube because it really wants Voice to have a display\\\\u201d  $AMZN'
Sat Jun 09 20:30:13 +0000 2018,aders Buy  $AMZN on Weakness 
Sat Jun 09 20:27:58 +0000 2018,aders Buy Shares of  $AMZN on Weakness 
Sat Jun 09 19:30:46 +0000 2018,"ri had a multi year 1st mover lead over Alexa... and now Apple is playing catch-up. Apple has missed so many trends & riding on their hardware. Sorry to say it, but Amazon is a better company w/ better leadership now. Even Google is starting to out pace them. $AAPL $AMZN $GOOGL "
Sat Jun 09 18:42:36 +0000 2018,ad to Head Comparison: Baozun $BZUN vs.  $AMZN 
Sat Jun 09 18:36:13 +0000 2018,"OW WHAT I LOVE?\\\\nWhen I try to return something to Amazon, and the reply is: \\\\n\\\\'"
Sat Jun 09 18:26:46 +0000 2018,"mily can see your #Amazon Prime gift orders? Share your acct so it doesn\\'t happen anymore   $AMZN"""
Sat Jun 09 16:59:28 +0000 2018,  $AMZN: \\\\'
Sat Jun 09 16:31:01 +0000 2018,"  What Alexa On Amazon\\'s Fire TV Means For Netflix, Roku, Spotify, Comcast  $AMZN $CMCSA $DISH $SPOT $NF\\\\u2026"""
Sat Jun 09 16:31:00 +0000 2018,"at Alexa On Amazon\\'s Fire TV Means For Netflix, Roku, Spotify, Comcast  $AMZN $CMCSA $DISH $SPOT $NFLX $ROKU"""
Sat Jun 09 16:10:53 +0000 2018,n\\'t let your Spouse see your #Amazon Prime orders. Share your acct insead $AMZN  
Sat Jun 09 15:53:43 +0000 2018,MZN: \\\\'
Sat Jun 09 15:30:28 +0000 2018,  #Amazon Founder #JeffBezos Has Never Been Richer Than He Was This Week $AMZN  
Sat Jun 09 15:30:24 +0000 2018,mazon Founder #JeffBezos Has Never Been Richer Than He Was This Week $AMZN  
Sat Jun 09 15:27:18 +0000 2018,  Where Is Amazon Investing In Fintech?  $AMZN'
Sat Jun 09 15:04:28 +0000 2018,phabet Inc Is Leading the Smart Speaker Race\\\\n\\\\n$GOOG $GOOGL $AMZN\\\\n\\\\n
Sat Jun 09 15:01:00 +0000 2018,ere Is Amazon Investing In Fintech?  $AMZN'
Sat Jun 09 14:57:42 +0000 2018,AMZN Lowered to \\\\u201cBuy\\\\u201d at BidaskClub 
Sat Jun 09 14:20:56 +0000 2018,ere Is Amazon Investing In Fintech?  $AMZN  via 
Sat Jun 09 14:18:35 +0000 2018,"  Since 1997, Amazon has made $8 billion in cumulative net income and currently has a market cap of over $822 billion, th\\\\u2026'"
Sat Jun 09 14:18:13 +0000 2018,"  Amazon Net Income (Millions)...\\\\n2018 (est): 6,200\\\\n2017: 3,033\\\\n2016: 2,371\\\\n2015: 596\\\\n2014: -241\\\\n2013: 274\\\\n2012: -39\\\\n2011\\\\u2026'"
Sat Jun 09 11:08:44 +0000 2018,is is So Sad To Me! Maybe if they bought His books beforehand He\\'d Still Be Alive Today.\\\\nI Suppose I\\'ll Get More Credit When Dead Too!! $aapl $amzn $agn $brk $crm $cmg $dis $esrx $f $fred $googl $hlf $iep $ibm $msft $nflx $jnj $ko $pep $vrx $twtr $fb $ba\\\\n
Sat Jun 09 10:50:46 +0000 2018,ntrasting  $AMZN & Insight Enterprises $NSIT 
Sat Jun 09 07:44:23 +0000 2018,  $USMJ and $PURA Announce Amazon of Cannabis Strategy That Includes 2 Spinoffs and 2 Dividend Distributions 
Sat Jun 09 06:55:04 +0000 2018,"ter his 1998 struggles valuing $AMZN,  writes that it taught him much of what he knows about valuing young companies "
Sat Jun 09 05:09:19 +0000 2018,"re Tablet, 7\\\\'"
Sat Jun 09 04:42:53 +0000 2018,AMZN Rating Lowered to Buy at BidaskClub 
Sat Jun 09 03:50:12 +0000 2018,mazon looking into getting into #homeinsurance?  $AMZN'
Sat Jun 09 03:03:25 +0000 2018,"AMZN Hits New 52-Week High and Low at $1,714.50 "
Sat Jun 09 03:00:58 +0000 2018,"AMZN Sets New 52-Week High and Low at $1,714.50 "
Sat Jun 09 02:03:16 +0000 2018,  Just posted 2 new videos: Updates on the #Chevron & #Amazon shareholder meetings. Let us know what you think!  $CVX here\\\\u2026'
Sat Jun 09 01:51:52 +0000 2018,"MZN ( Inc) sustaining gains at $1,683.99, 37.06% above its 12-month MA  #AMZN'"
Sat Jun 09 01:47:14 +0000 2018,"W peers \\\\u2013 Boeing, Starbucks, Redfin, Microsoft \\\\u2013 all use a fair simple-majority formula to count votes on shareholder proposals. $AMZN should do the same.  #ESG #SRI #ImpInv #ProxyVoting'"
