Date,Tweet
Wed Jun 13 19:58:01 +0000 2018,WX $T Tara Lachapelle on the Implications of AT&T-Time Warner via 
Wed Jun 13 19:54:38 +0000 2018,eaking down how AT&T and Time Warner make money:  $T $TWX by  
Wed Jun 13 19:53:25 +0000 2018,in me at 4ET on   with   to talk #Fed & $T $TWX merger and more!'
Wed Jun 13 19:53:07 +0000 2018,e sell off in at&t is absolutely insane. $T  you gotta be a buyer here. P/E 6.5'
Wed Jun 13 19:52:19 +0000 2018,ffett Nathanson Downgrades AT&T $T to Sell  #stocks'
Wed Jun 13 19:48:01 +0000 2018,WX $T AT&T-Time Warner Ruling Raises Questions on Vertical Deals via 
Wed Jun 13 19:42:45 +0000 2018,"  AT&T wins court approval to buy Time Warner for $85 billion, rebuffing an attempt by Trump\\\\u2019s administration to block the de\\\\u2026'"
Wed Jun 13 19:30:16 +0000 2018, $TWX $CBS $VIA $DIS $CMCSA $AMZN $NFLX $EA $ATVI --- CONTENT IS KING !!! OWN CONTENT !!! see --- AT&T-Time Warner Merger Approved  via 
Wed Jun 13 19:19:27 +0000 2018,"  Inspired by new friends of global totalitarian dictatorships,  takes aim at #freepress after #JusticeDepartment de\\\\u2026'"
Wed Jun 13 19:19:09 +0000 2018,&T Set to Close Merger With Klarman\\\\u2019s Time Warner -   $T $TWX $DIS $FOX $FOXA $CMCSA $NFLX'
Wed Jun 13 19:17:18 +0000 2018,  The most important takeaway from AT&T Time Warner decision that nobody is talking about \\\\u2014>\\\\n\\\\u201cAT&T Wants To Give Video Away for\\\\u2026'
Wed Jun 13 19:15:10 +0000 2018,  Here\\\\u2019s how  is playing $T ahead of the AT&T-Time Warner decision 
Wed Jun 13 19:09:13 +0000 2018,\\\\\\\\u0026T $T Receives Downgrade From Moffett Nathanson. Will Other Analysts Follow Suit? 
Wed Jun 13 19:08:35 +0000 2018,&T $T Downgraded by Moffett Nathanson 
Wed Jun 13 19:07:48 +0000 2018,"/2) Lord Abbett analyst Randy Reynolds: AT&T-Time Warner ruling unlocks #MandA across #media & distribution, teeing up innovative new svcs from network operators and direct-to-consumer #streaming offerings $T $TWX'"
Wed Jun 13 19:04:58 +0000 2018,"dge\\'s rebuke of  challenge of AT&T $T, Time Warner $TWX was so harsh that this could be the last big #antitrust case of  1st term. Via  "
Wed Jun 13 18:41:57 +0000 2018,&T $T Upgraded by Oppenheimer to \\\\u201cOutperform\\\\u201d  #stocks'
Wed Jun 13 18:41:28 +0000 2018,ing long on AT&T $T merger should mean good things in long term. Lots of volatility in short term though.'
Wed Jun 13 18:22:32 +0000 2018,&T $T Raised to Outperform at Oppenheimer 
Wed Jun 13 18:20:18 +0000 2018,"ropos of the $T merger approval, SumZero\\'s latest writeup on $GLIBA offers a way to own $CHTR at a 50%+ discount:  "
Wed Jun 13 18:20:06 +0000 2018,"n\\'t worry $T longs; the value guys are slow to move, but they\\'ll buy more; look at the FCF yield; this is when  buys $TWX $VZ $CMCSA $SIRI"""
Wed Jun 13 18:13:23 +0000 2018,"uld love to see the compensation figures for AT&T and Time Warner\\'s lawyers this year $T $TWX"""
Wed Jun 13 18:12:30 +0000 2018, - major selling pressure selling at 8ema zone.  Will wait for reversal.'
Wed Jun 13 18:11:45 +0000 2018, for $T at 32.52. Love growth opportunity +healthy 6% div. At 5 yr low. 
Wed Jun 13 18:08:01 +0000 2018,WX $T What AT&T\\'s DOJ Victory Means for the Future of Antitrust Law via 
Wed Jun 13 17:57:15 +0000 2018,dge Approves AT&T\\\\u2013Time Warner Merger: Disney and Fox Next? $T $TWX $DIS $CMCSA $FOXA  
Wed Jun 13 17:55:11 +0000 2018,&T Inc. | $T | SHORT - #T chart 
Wed Jun 13 17:52:13 +0000 2018,"  AT&T wins court approval to buy Time Warner, rebuffing an attempt by Trump\\\\u2019s administration to block the deal "
Wed Jun 13 17:50:02 +0000 2018,&T: Don\\'t Delay $T 
Wed Jun 13 17:49:52 +0000 2018,aring AT&T $T upgraded to Outperform from Perform at Oppenheimer'
Wed Jun 13 17:43:35 +0000 2018,"n\\'t forget about AT&T\\'s FCF yield; they should buy back a ton of stock & fuck the shorts $T $TWX $SIRI $VZ $CMCSA $CHTR $DISH $S $TMUS"""
Wed Jun 13 17:33:05 +0000 2018,&T $T Raised to \\\\u201cOutperform\\\\u201d at UBS Group  #stocks'
Wed Jun 13 17:32:26 +0000 2018,"  Our own  spoke to  about yesterday\\'s $TWX / $T decision: \\\\"""
Wed Jun 13 17:27:01 +0000 2018, AT&T Inc. Option Order Flow Sentiment has Shifted from Bullish to Bearish. 
Wed Jun 13 17:26:50 +0000 2018,&T $T Upgraded at UBS Group 
Wed Jun 13 17:23:33 +0000 2018,ockTwits Trending Alert: Trading recent interest in AT&T\\\\u00a0$T  
Wed Jun 13 17:22:32 +0000 2018,  AT&T $T Upgraded at UBS Group 
Wed Jun 13 17:20:26 +0000 2018,"ter AT&T ruling, US stocks are mixed ahead of Fed meeting $HRB $CI $CVS $AET $T $DISH $S $TWX  via "
Wed Jun 13 17:20:08 +0000 2018,rst Light Asset Management Upped Holding in Heron Therapeutics $HRTX; At&T $T Stake Has Raised by Wright Investors Service Inc - 
Wed Jun 13 17:20:04 +0000 2018,dge Leon\\\\u2019s ruling on AT&T/TimeWarner $T \\\\n 
Wed Jun 13 17:05:12 +0000 2018,  Good news for AT&T $T. May increase my position soon'
Wed Jun 13 17:01:36 +0000 2018,&T-TWX Deal Approval to Spark M&A Frenzy: 4 ETFs to Profit $MNA $MRGR $IEME $PBS Also $C $CBS $DIS $S $T $TWX 
Wed Jun 13 16:58:45 +0000 2018,"&T\\'s $85 Billion Acquisition for Time Warner is Approved\\\\n#FederalJudge, $ATT, $NYSE, #NewYorkStockExchange, $T, #acquisition, #TimeWarner, $TWX, #Media, #RichardLeon, #CNBC,... "
Wed Jun 13 16:55:36 +0000 2018," the flip side, Oppenheimer\\'s Tim Horan upgrades AT&T to \\\\"""
Wed Jun 13 16:44:25 +0000 2018," With or Without Time Warner, AT&T Stock Isn\\\\u2019t Worth Buying  $TWX $SPY $GLD $SLV $QQQ $DIA $DJIA $IWM $TLT $EEM $ETH $BTC $LTC $XRP #stockmarket #commodities #investing #finance #stocks #gold #silver #bonds #bitcoin'"
Wed Jun 13 16:39:39 +0000 2018,"edia: With all of the noise/clutter around the AT&T-Time Warner court decision, let\\'s not forget that #Fox is the \\\\"""
Wed Jun 13 16:32:28 +0000 2018,&T Inc.: Heavy volume for AT&T stock. $T  
Wed Jun 13 16:27:07 +0000 2018,"  In case your mind is too blown from the $T - $TWX news to check your email, consider this your reminder --  next\\\\u2026'"
Wed Jun 13 16:26:10 +0000 2018,  How to view today\\'s AT&T $T - Time Warner $TWX court ruling - via Paul  Price  
Wed Jun 13 16:23:05 +0000 2018,  On The Fly: Top stock stories at midday $T $TWX $FOXA $CMCSA $DIS $GM $ENPH $SPWR $PVTL $TAL $HRB $FOX 
Wed Jun 13 16:23:03 +0000 2018, The Fly: Top stock stories at midday $T $TWX $FOXA $CMCSA $DIS $GM $ENPH $SPWR $PVTL $TAL $HRB $FOX 
Wed Jun 13 16:12:01 +0000 2018,"  Wall Street Analysts Reflect On AT&T-Time Warner Ruling, Assess Implications Outside Tech, Media\\\\n $T $\\\\u2026'"
Wed Jun 13 16:12:00 +0000 2018,"ll Street Analysts Reflect On AT&T-Time Warner Ruling, Assess Implications Outside Tech, Media\\\\n $T $TWX $CMCSA $FOXA $DIS $AAPL $AMZN $SPOT $S $VZ $CVS $CI $AET'"
Wed Jun 13 16:11:28 +0000 2018,"e top five stocks lower at noon today are $HRB. $BSX, $T, $DHI, and $PHM.'"
Wed Jun 13 16:09:42 +0000 2018,"e top five most active stocks at noon today are $T, $AMD, $TWX, $CMCSA, and $FOXA.'"
Wed Jun 13 16:07:58 +0000 2018,  AT&T upgraded to Outperform on \\'game changing\\' Time Warner deal at Oppenheimer $T $TWX 
Wed Jun 13 16:03:57 +0000 2018,"S Mid-Day: Tech-heavy & clocking record-high $NASDAQ+0.45%, leads WallSt amid big frenzy in Telecom & Media shares, as $85 bn AT&T $T-4.2%, Time Warner $TWX+3.2% deal gets approval Powell\\'s 25 bps awaited. Despite lower barrels, Energy dips. $DJIA+0.02% $SPX+0.09%. Yields\\\\u2193."""
Wed Jun 13 15:59:09 +0000 2018, played the arb on $TWX and sold this morning. At this point it\\\\u2019s below the collar and I don\\\\u2019t really want to play the $T game'
Wed Jun 13 15:58:01 +0000 2018, Harris on AT&T and Time Warner Ruling (Audio) via 
Wed Jun 13 15:57:12 +0000 2018,"spired by new friends of global totalitarian dictatorships,  takes aim at #freepress after #JusticeDepartment decisive defeat on his blocking $T & $TWX merger. The #judicialsystem protects us. "
Wed Jun 13 15:53:26 +0000 2018,"ar passive \\\\u20ac IG investor, pay attention to what\\'s going to happen with AT&T and its debt. $T accounts for 1.71% of the $EEXF, the fourth largest weight after $ABIBB and Germany\\'s Dynamic Duo (\\'80s boxing reference just for you  $DAIGR and $VW"""
Wed Jun 13 15:50:53 +0000 2018,"ain: On the surface, $T seems to be getting $TWX at a fair price of 13x \\\\u201818 estimated EPS'"
Wed Jun 13 15:50:05 +0000 2018,&T upgraded to Outperform on \\'game changing\\' Time Warner deal at Oppenheimer $T $TWX 
Wed Jun 13 15:44:59 +0000 2018,"&T-Time Warner Ruling, Fed Meeting, Weight Watchers And More\\\\n\\\\n$TSLA $S $T $TWX $GES $KMG $WTW $SPY $HSY\\\\n\\\\n  "
Wed Jun 13 15:43:02 +0000 2018,"th or without Time Warner, AT&T is a highly indebted, low-growth company -- not a great combination. $T $TWX $DIS "
Wed Jun 13 15:42:13 +0000 2018,"solutely stunning the debt levels these companies are piling on at late innings of the economic expansion.\\\\ud83e\\\\udd26\\\\ud83c\\\\udffb\\\\u200d\\\\u2642\\\\ufe0f\\\\ud83d\\\\ude48\\\\ud83e\\\\udd26\\\\ud83c\\\\udffb\\\\u200d\\\\u2642\\\\ufe0f I est AT&T\\\\u2019s $T debt post $TWX deal will soar to $260BILLION -more than National debt of countries like Portugal, Sweden, Norway, Indonesia & Saudi! \\\\ud83d\\\\ude33'"
Wed Jun 13 15:33:22 +0000 2018,"\\\u2019m not really a stock guy, but I\\\\u2019m learning. That being said, $t is about to go through the roof. Got in at 32.45'"
Wed Jun 13 15:32:10 +0000 2018,penheimer Upgrades  $T to Outperform  via   
Wed Jun 13 15:28:59 +0000 2018,llroundedinvestor  - Recent Buy \\\\u2013 AT&T $T 
Wed Jun 13 15:28:50 +0000 2018, AT&T wins court approval to buy Time Warner over Trump opposition'
Wed Jun 13 15:28:33 +0000 2018, $TIME $TWX AT&T ruling boosts stocks of media sector and other mega-merger targets 
Wed Jun 13 15:28:31 +0000 2018,"CV $CCZ $CMCSA $T $TIME $TWX Fox, media firms rise after AT&T-Time Warner approval "
Wed Jun 13 15:28:30 +0000 2018,CV $CCZ $CMCSA $T $TIME $TWX $VZ $VZA M&A gates open with judge\\'s blessing on AT&T-Time Warner merger 
Wed Jun 13 15:28:24 +0000 2018," $TIME $TWX Wall Street flat, media stocks jump after AT&T ruling "
Wed Jun 13 15:28:22 +0000 2018,VS $T $TIME $TWX An unlikely winner from the AT&T-Time Warner decision \\\\u2014 CVS Health 
Wed Jun 13 15:28:19 +0000 2018, $TIME $TWX Fox is the \\\\u2018clear winner\\\\u2019 on AT&T-Time Warner court ruling: Jefferies 
Wed Jun 13 15:28:18 +0000 2018, $TIME $TWX Media stocks soar after AT&T-Time Warner court decision raises value of all content properties 
Wed Jun 13 15:28:15 +0000 2018, $TIME $TWX AT&T-Time Warner ruling shows a need to reboot antitrust laws 
Wed Jun 13 15:28:15 +0000 2018,CV $CCZ $CMCSA $T $TIME $TWX Cramer: Judge in AT&T-Time Warner deal laid out \\'blueprint\\' for Comcast to buy Fox 
Wed Jun 13 15:28:13 +0000 2018, $TIME $TWX Steve Case to AT&T: Learn from my AOL-Time Warner failures 
Wed Jun 13 15:18:39 +0000 2018,"&T, Time Warner approval seen as good sign for pending healthcare deals $T $TWX $CVS $AET $CI $ESRX $CMCSK $CMCSA $DIS $FOXA $VZ $LGF.A $DISCA "
Wed Jun 13 15:18:01 +0000 2018,y or Sell AT&T Inc. Stock With Its 6% Dividend Yield? $T  #dividend 
Wed Jun 13 15:17:22 +0000 2018,  $T Fitch: AT&T Rating Watch Resolution Hinges On DoJ Next Steps  
Wed Jun 13 15:16:33 +0000 2018, Fitch: AT&T Rating Watch Resolution Hinges On DoJ Next Steps  
Wed Jun 13 15:15:47 +0000 2018,  $T looking to buy maybe later today or tomorrow but definitely buying in at lower than $33'
Wed Jun 13 15:14:43 +0000 2018,  Judge\\'s blessing on AT&T-Time Warner merger could spur other copycat mergers this year  $T $TWX 
Wed Jun 13 15:12:49 +0000 2018,"  Jeff Bewkes helped make HBO (sorry, NBC) must-see TV with hits like The Sopranos. Now that a judge has approved the sale\\\\u2026'"
Wed Jun 13 15:12:27 +0000 2018,&T Inc.: Historical volume for AT&T stock. $T  
Wed Jun 13 15:12:17 +0000 2018,"ff Bewkes helped make HBO (sorry, NBC) must-see TV with hits like The Sopranos. Now that a judge has approved the sale of Time Warner to AT&T, Bewkes may get what Tony Soprano never did - an unambiguously happy ending. My story. Cue the Journey? $T $TWX "
Wed Jun 13 15:12:03 +0000 2018, looking to buy maybe later today or tomorrow but definitely buying in at lower than $33'
Wed Jun 13 15:07:01 +0000 2018,oking at some call spreads in $T  32-35 calls spreads and selling the 31s to finance some of it.  Jul 20exp about a 65 cent debit.  Good R/R'
Wed Jun 13 15:06:47 +0000 2018,e AT&T Court Victory Does Not Guarantee Domination $T $TWX - 
Wed Jun 13 15:04:40 +0000 2018,s says  advised $T on the merger on ur screen. Then why the hell isnt he screaming at $T  to tell Moffett to go.........  Nothing Ms Moffit said wasnt true 12 months ago so now to s=do this is OUTRAGEOUS!\\\\n\\\\n 
Wed Jun 13 15:02:31 +0000 2018,"ded more $T AT&T. Now growth catalyst is sorted, I see good long term perspective and will keep adding on weakness.'"
Wed Jun 13 15:02:13 +0000 2018,st because AT&T can do it doesn\\\\u2019t mean everyone else can too. $T $TWX  
Wed Jun 13 15:00:49 +0000 2018,&T Inc. $T\\\\n32.58 -1.77 (-5.14%)\\\\nAs of 11:00AM EDT. Market open. $TWX'
Wed Jun 13 15:00:09 +0000 2018,ock Alert For T - AT&T Inc.\\\\nAlert Type: Daily Percent Price Change\\\\nValue Hit: -5.17%\\\\n\\\\n#dividend #stocks $T\\\\nVisit Custom Stock Alerts 
Wed Jun 13 15:00:08 +0000 2018,"&t, $T, is down 5.2% - "
Wed Jun 13 14:59:43 +0000 2018,"  AT&T, Time Warner Deal Is Top Dog Right Now: Market Recon $T $TWX $CMCSA $FOXA $DIS $CBS $DISCA $LGF $CHTR $S $TMUS $KFY "
Wed Jun 13 14:59:08 +0000 2018,dge\\'s blessing on AT&T-Time Warner merger could spur other copycat mergers this year  $T $TWX 
Wed Jun 13 14:56:52 +0000 2018,"  The AT&T $T / Time Warner $TWX ruling is a nuclear blast at the Justice Department, says  "
Wed Jun 13 14:51:57 +0000 2018,"   of Reorg\\'s  spoke to  about yesterday\\'s AT&T/Time-Warner decision, calling it \\\\"""
