Date,Tweet
Tue Jun 19 15:50:30 +0000 2018,"  AT&T\\'s Acquisition Of Time Warner \\'Compelling,\\' But Will Take Time To Show Results  $T $TWX"""
Tue Jun 19 15:50:00 +0000 2018,"&T\\'s Acquisition Of Time Warner \\'Compelling,\\' But Will Take Time To Show Results  $T $TWX"""
Tue Jun 19 15:32:19 +0000 2018,"  First, $WMT goes for Flipkart. Now, it\\'s teaming up with $HUM in a pilot program to offer senior-case services in KC. Leeri\\\\u2026"""
Tue Jun 19 15:30:49 +0000 2018," At&T $T Shares Declined, New Jersey Better Educational Savings Trust Has Increased Holding; As Dorchester Minerals LP $DMLP Stock Rose, Holder Sanctuary Wealth Advisors Has Cut Its Position by $2.77 Million - "
Tue Jun 19 15:28:23 +0000 2018,"  AT&T promises fewer commercials, smaller channel bundles and personalized programming after Time Warner mega-merger "
Tue Jun 19 15:14:08 +0000 2018,ff Kagan: What\\\\u2019s Next for the New AT&T After Time Warner by  \\\\n  $T \\\\n
Tue Jun 19 14:53:56 +0000 2018,agree. $T is everybody\\'s punching bag. Trading at <10x EPS and a 6% yield is a bit overdone. $T stock should be 10% higher at the minimum. 
Tue Jun 19 14:52:35 +0000 2018,&T Inc.: Historical volume for AT&T stock. $T  
Tue Jun 19 14:33:25 +0000 2018,mlin Capital Management LLC Holding in At&T INC $T Boosted as Share Value Declined - 
Tue Jun 19 14:29:45 +0000 2018,&T INC $T Holder Hamlin Capital Management LLC Has Increased Its Holding by $105.82 Million 
Tue Jun 19 14:29:14 +0000 2018," At&T INC $T Market Value Declined, Shareholder Hamlin Capital Management LLC Upped Stake "
Tue Jun 19 14:27:33 +0000 2018,mlin Capital Management LLC Increased Position in At&T INC $T as Stock Price Declined 
Tue Jun 19 14:24:51 +0000 2018,"rst, $WMT goes for Flipkart. Now, it\\'s teaming up with $HUM in a pilot program to offer senior-case services in KC. Leerink says that douses $WMT - $HUM deal spec.\\\\nEnter this leap from   After the $T ruling, how about $HUM - $ANTM?    "
Tue Jun 19 14:14:42 +0000 2018,  JPMorgan cuts AT&T to neutral on \\\\'
Tue Jun 19 14:12:58 +0000 2018,/  will give u sheet to swallow u can blame others not the #truth. welcome to the game millennials #babyboomers gave us gifts but allowed #FFT to rape us at night while they covered thier ears or turned up the music. LETS FIGHT BACK.  $AAPL $T 
Tue Jun 19 14:08:26 +0000 2018,ares of $T are holding very strong here at 32.40. the #dividend is just too good. people will run to this stock in times like this. It is undervalued as well. This is an easy long play. #trading #stocks #money #income #investing #options #tariffs'
Tue Jun 19 14:01:06 +0000 2018,"ow tumbles -350 points, wiping out gain for year, as #Trump directs more #tariffs at #China $tlt $ief $tyx $tnx $vnq $icf $xlu $t $vz $spy $spx $dia $qqq $ixic $iwm $iwm $btc $gdx $gld "
Tue Jun 19 13:54:12 +0000 2018,&T Inc.: Unusual volume for AT&T stock. $T  
Tue Jun 19 13:51:23 +0000 2018, $VZ Best time to buy both Verizon and AT&T. Laggards will catch up in H2. I own both.'
Tue Jun 19 13:48:47 +0000 2018,"  AT&T promises fewer ads, tailored programing after merger  by  $T "
Tue Jun 19 13:28:23 +0000 2018,  AT&T (T) vs. Verizon (VZ): Which Is the Best Telecom Stock?  $T $VZ #investing  
Tue Jun 19 13:24:07 +0000 2018,&T (T) vs. Verizon (VZ): Which Is the Best Telecom Stock?  $T $VZ #investing  
Tue Jun 19 13:08:38 +0000 2018, 7.6m ago: AT&T Hello Lab Reprises Inclusive Filmmaker Mentorship Program; Emmy\\\\u00ae Award Winner Lena Waithe Joins Common and More 
Tue Jun 19 12:56:14 +0000 2018,  $T today JP Morgan analyst stated that it\\\\u2019s possible that the shares of AT&T will rebound relatively quickly once the de\\\\u2026'
Tue Jun 19 12:55:02 +0000 2018,  AT&T now owns Time Warner. So how does that change the #media landscape? We\\'ve updated our chart - here\\\\u2019s who owns everything in Big Media today.  $T #investing 
Tue Jun 19 12:54:41 +0000 2018, today JP Morgan analyst stated that it\\\\u2019s possible that the shares of AT&T will rebound relatively quickly once the deal drama dies down.'
Tue Jun 19 12:41:06 +0000 2018,"&T promises fewer ads, tailored programing after merger  by  $T "
Tue Jun 19 12:34:54 +0000 2018,Morgan cuts AT&T to neutral on \\\\'
Tue Jun 19 12:26:53 +0000 2018,"  AT&T promises fewer ads, tailored programing after merger  via  $T "
Tue Jun 19 12:25:10 +0000 2018,at does the merger of AT&T and Time Warner tell us about the media industry & the M&A outlook in general? See our blog for the latest:  $T $TWX 
Tue Jun 19 12:14:05 +0000 2018,NSG should pick up a ton of business at $T $VOD $s $tmus due to zte and huawei.  Already work with $VZ on 5g and hotspots'
Tue Jun 19 12:03:58 +0000 2018,"&T promises fewer ads, tailored programing after merger  via  $T "
Tue Jun 19 11:37:58 +0000 2018," Morgan Reinstates Neutral on AT&T, Announces $36 $T #Profesty'"
Tue Jun 19 11:18:02 +0000 2018,y or Sell AT&T Inc. Stock With Its 6% Dividend #Yield? $T  #dividend #investing 
Tue Jun 19 10:59:16 +0000 2018,"arbucks $SBUX Shareholder Fiduciary Financial Services Of The Southwest Has Trimmed Its Position by $321,081; At&T $T Holder Portland Investment Counsel Cut Position - "
Tue Jun 19 10:39:39 +0000 2018,rnegie Capital Asset Management Holding in Ares Cap $ARCC Lowered as Share Value Rose; Meyer Handelman Co Raised Its At & T $T Position - 
Tue Jun 19 10:00:38 +0000 2018,"&T $T Holder Koshinski Asset Management Decreased Its Position by $541,415; Banco Santander Sa $SAN Stock Price Declined While Gfs Advisors Decreased Stake - "
Tue Jun 19 08:57:11 +0000 2018,Morgan Resumes AT&T $T at Neutral 
Tue Jun 19 08:47:04 +0000 2018,"mcast, AT&T Set To Become World\\'s Most Indebted Companies With Over $350BN In Debt $CMCSA $T $TWC "
Tue Jun 19 08:39:11 +0000 2018,"&T promises fewer commercials, smaller channel bundles and personalized programming after Time Warner mega-merger  by LARichwine $T  Reuters'"
Tue Jun 19 08:11:44 +0000 2018,&T is on my radar this week for a long term position. $T'
Tue Jun 19 05:33:39 +0000 2018,"&T/TWX closing details: stock/cash split, expected synergies $TWX $T "
Tue Jun 19 04:40:01 +0000 2018,y or Sell AT&T Inc. Stock With Its 6% Dividend #Yield? $T  #dividend 
Tue Jun 19 04:03:50 +0000 2018,"   Mergers to Make AT&T, Comcast World\\\\u2019s Most Indebted Companies  $CMCSA $T "
Tue Jun 19 03:40:20 +0000 2018,"tremely heavily shorted $BABA = $25,471,900,000 $AABA = $2,163,510,000! (Estimated) at what price do they start to cover??? $TSLA $BIDU $GOOGL $W $LULU $FB $RH $FSLR $JD $MOMO $VZ $T $XON $BA $WMT $PYPL $BOX $WYNN $AMD $AAPL $NFLX $AMZN $IQ $TMUS $GME $AKS $EAST $AOI'"
Tue Jun 19 03:18:07 +0000 2018,"   I\\'ve been long $IQ since a bit after IPO. It\\'s been great to me so far up 145% and I think it\\'ll continue. Holding $TWTR long. Added to $SNAP, $BIIB and $TSLA obviously on some recent drops. I like $KHC, $PEP, $VZ and $T as my div stocks I bought at value and continue to add."""
Tue Jun 19 02:56:55 +0000 2018,ybody notice the AH volume on $T tonight? I looked at day volume after the close and it was 61 million and now it\\\\u2019s 78 million. Something up?? #trading #bullorbust'
Tue Jun 19 01:24:01 +0000 2018," $TIME $TWX AT&T promises fewer ads, tailored programing after merger "
Tue Jun 19 01:00:46 +0000 2018,  Smart to be very light in holdings today. I am currently holding $T which is a very safe dividend playing stock. It di\\\\u2026'
Tue Jun 19 01:00:02 +0000 2018,  $T was purchased at 32.35 
Tue Jun 19 00:42:37 +0000 2018,vestors Buy AT&T $T on Weakness  
Tue Jun 19 00:37:51 +0000 2018,&T: Expect fewer but more targeted ads on new networks  $T'
Tue Jun 19 20:20:06 +0000 2018,"ABA CLOSES WITHIN PREVIOUS DAY\\'S RANGE:  Neutral #BABA #Alibaba"""
Tue Jun 19 19:03:10 +0000 2018,rmes Investment Management LTD Has Upped Its Alibaba Group Hldg LTD $BABA Position by $184.55 Million - 
Tue Jun 19 19:01:03 +0000 2018," Alibaba Group Hldg LTD $BABA Shares Rose, Hermes Investment Management LTD Increased by $184.55 Million Its Position ...'"
Tue Jun 19 18:59:28 +0000 2018,rmes Investment Management LTD Has Lifted Its Holding in Alibaba Group Hldg LTD $BABA by $184.55 Million as Share Price Rose 
Tue Jun 19 18:59:02 +0000 2018,rmes Investment Management LTD Increases Holding in Alibaba Group Hldg LTD $BABA 
Tue Jun 19 18:58:08 +0000 2018,rmes Investment Management LTD Has Raised Its Alibaba Group Hldg LTD $BABA Position by $184.55 Million 
Tue Jun 19 18:23:03 +0000 2018,"ibaba Group Holding LTD Sp A $BABA Share Value Rose While Winslow Capital Management Increased Its Stake; Credit Agricole S A Has Upped Biogen $BIIB Stake by $750,750 - "
Tue Jun 19 15:12:05 +0000 2018,"idu, Alibaba, and Tencent Are All Investing in This Hot IPO  #stocks $TCEHY, $BIDU, $BABA, $AAPL "
Tue Jun 19 14:31:21 +0000 2018,ABA #AI Healthcare \\\\'
Tue Jun 19 13:58:56 +0000 2018,"ho Capital Has Increased Its Stake in Alibaba Group Hldg LTD $BABA as Market Valuation Rose; Facebook $FB Shareholder Courage Capital Management Raised Its Holding by $795,000 as Stock Price Declined - "
Tue Jun 19 10:03:56 +0000 2018,"  $BABA says that over the last year, it has redone about 1 million mom and pop shops like the Huangs\\' across China. \\\\n\\\\n"
Tue Jun 19 09:21:31 +0000 2018,"libaba ( $BABA), #PayPal ( $PYPL) and #amazon ( $AMZN) Big No to $Crypto including #Ripple ( $XRP).\\\\n   #paypaltech #payments #pypl #AmazonExclusive #AmazonPrime #amzn #Crypto #Digital\\\\n via "
Tue Jun 19 07:30:35 +0000 2018,is Secret Play on Alibaba Shows a 70% Profit Opportunity $BABA #stockstowatch 
Tue Jun 19 04:57:06 +0000 2018,  The highest Alibaba target on the Street. $BABA 
Tue Jun 19 04:01:49 +0000 2018,  Alibaba $BABA Buy Rating Kept by Susquehanna; The Target Price per Share is Set to $305.0000; 6 Analysts Bullish Portol\\\\u2026'
Tue Jun 19 18:24:31 +0000 2018,rk Zuckerberg asks Facebook users to donate to help migrant families: \\'We need to end this policy right now\\' $FB 
Tue Jun 19 23:50:27 +0000 2018,at\\'s that you say Terrance and Philip?  You and your uncle launder money with Facebook $FB advertising with the help of Venture Capital Yesterday? 
Tue Jun 19 23:44:02 +0000 2018,B - Harvester of Facebook Data Wants Tighter Controls Over Privacy--Update 
Tue Jun 19 23:37:57 +0000 2018,B This FANG Stock Pulls Back Into Buy Range Amid Market Sell-Off\\\\n\\\\n
Tue Jun 19 23:24:57 +0000 2018,  Apple $AAPL\\\\nAmazon $AMZN\\\\nGoogle $GOOGL\\\\nMicrosoft $MSFT\\\\nFacebook $FB\\\\n\\\\nTop 5 companies in the S&P 500 now account for ~15% o\\\\u2026'
Tue Jun 19 23:23:29 +0000 2018,"B Facebook, Inc. SEC Filing: Form 4 "
Tue Jun 19 23:14:55 +0000 2018,B Facebook - 4 (Statement of Changes in Beneficial Ownership) SEC Filing\\\\nFrom our Stock News Alerts App'
Tue Jun 19 23:08:19 +0000 2018,"cebook CEO Mark Zuckerberg and COO Sheryl Sandberg are taking a stand against the separation of children from their parents at the U.S-Mexico border, donating to an online campaign aimed at reuniting these families.\\\\n\\\\n $FB #CSR #GRC'"
Tue Jun 19 22:59:53 +0000 2018,"T\\'s social media relations: Google\\'s good, Facebook\\'s failing  $GOOG $GOOGL $NYT $FB"""
Tue Jun 19 22:51:48 +0000 2018,acebook can now use #ArtificialIntelligence to open eyes in blinking self photos.  #facebooklive #technology #geek #photography $FB 
Tue Jun 19 22:29:00 +0000 2018,"T\\'s social media relations: Google\\'s good, Facebook\\'s failing $GOOG $GOOGL $NYT $FB $TWTR "
Tue Jun 19 22:23:42 +0000 2018,  Children Are Our Future\\\\n\\\\nFacebook used to dominate the Social media space among teenagers. But now other digital platfo\\\\u2026'
Tue Jun 19 22:06:35 +0000 2018,ildren Are Our Future\\\\n\\\\nFacebook used to dominate the Social media space among teenagers. But now other digital platforms have eclipsed the \\\\'
Tue Jun 19 21:43:31 +0000 2018,  Facebook is building a big new $750 million data center in Alabama $FB 
Tue Jun 19 21:32:30 +0000 2018,s the glass ceiling been broken in Minnesota? Facebook says yes.  $FB 
Tue Jun 19 21:19:34 +0000 2018,B Facebook takes another shot at grabbing social media stars from YouTube 
Tue Jun 19 21:19:33 +0000 2018,MZN $CEO $FB $IPG $SNAP $TWTR The CEO of agency giant IPG welcomes challengers to Facebook and Google: \\'The more the merrier\\' 
Tue Jun 19 21:18:22 +0000 2018,"  Mark Zuckerberg asks Facebook users to donate to help migrant families: \\'We need to end this policy right now\\' $FB htt\\\\u2026"""
Tue Jun 19 21:07:44 +0000 2018,"  \\\\u201cTwitter is becoming an exciting and interesting platform again,\\\\u201d he said. ...  \\\\u201cFacebook we have found to be very dif\\\\u2026'"
Tue Jun 19 20:28:50 +0000 2018,"  $GPRO $FB\\\\nVice President of Product Marketing at Facebook, has joined GoPro\\'s Board of Directors\\\\n"
Tue Jun 19 20:19:04 +0000 2018,"PRO $FB\\\\nVice President of Product Marketing at Facebook, has joined GoPro\\'s Board of Directors\\\\n"
Tue Jun 19 20:18:54 +0000 2018,B FINDS BUYERS AT KEY SUPPORT LEVEL:  Neutral #FB #Facebook'
Tue Jun 19 20:06:19 +0000 2018,gulatory mistakes that enabled Google and Facebook to dominate the advertising landscape $GOOG $FB \\\\n
Tue Jun 19 19:53:02 +0000 2018,NAP $FB Facebook Follows Users Into Every Nook With Ads via 
Tue Jun 19 19:50:54 +0000 2018,cebook  $FB Holder Davis Selected Advisers Upped Holding by $78.67 Million as Share Value Declined; Tesaro $TSRO Shareholder Tobam Has Raised Its Position by $11.54 Million as Market Value Declined - 
Tue Jun 19 19:42:35 +0000 2018,"  Today we have reached a small milestone. There are now over 60,000 early adopters/beta testers that have registered for the\\\\u2026'"
Tue Jun 19 19:36:01 +0000 2018,B - Harvester of Facebook Data Wants Tighter Controls Over Privacy 
Tue Jun 19 19:27:15 +0000 2018,a dseetharaman: Kogan speaking to lawmakers about his app & relationship with Facebook. Follow livestream here.  His testimony here:  Our story:  $fb 
Tue Jun 19 19:21:53 +0000 2018,cebook Inc $FB shares fall 0.44% to $197.45'
Tue Jun 19 19:00:18 +0000 2018,-Week High Alert: Trading today\\\\u2019s movement in FACEBOOK\\\\u00a0$FB  
Tue Jun 19 18:57:41 +0000 2018,  Things are getting out of control #inequality nevermind you can comment on Facebook $FB or watch Netflix $NFLX while placi\\\\u2026'
Tue Jun 19 18:33:07 +0000 2018,"Reversal for Facebook, Inc. $FB Is Not Near. The Stock Reaches 52-Week High Today - "
Tue Jun 19 18:28:52 +0000 2018,"ll Facebook, Inc. $FB Run Out of Steam Soon? "
Tue Jun 19 18:28:08 +0000 2018,"uld Facebook, Inc. $FB See a Reversal After Breaking Its 52-Week High? "
Tue Jun 19 18:25:50 +0000 2018,"at Next for Facebook, Inc. $FB Stock After Touching 52-Week High? "
Tue Jun 19 18:25:11 +0000 2018,"uld Facebook, Inc. $FB Go Down After Touching 52-Week High? "
Tue Jun 19 17:59:13 +0000 2018,"stant Articles 2.0\\\\nFacebook Video 2.0\\\\nPublisher ad network 2.0\\\\n\\\\nMedia co\\\\u2019s are so desperate, they will try anything even if they hit their head & get stuck over & over. The duopoly sucks the pricing out of market & then can get content for almost nothing. Zuck\\\\u2019d. Squeezed. $FB "
Tue Jun 19 17:56:33 +0000 2018,a dseetharaman: Facebook CEO Zuckerberg weighs in on border policy. $fb 
Tue Jun 19 17:31:06 +0000 2018,"a carlquintanilla: \\\\u201cTwitter is becoming an exciting and interesting platform again,\\\\u201d he said. ...  \\\\u201cFacebook we have found to be very difficult\\\\'"
Tue Jun 19 17:31:05 +0000 2018,"\\u201cTwitter is becoming an exciting and interesting platform again,\\\\u201d he said. ...  \\\\u201cFacebook we have found to be very difficult\\\\'"
Tue Jun 19 17:08:03 +0000 2018,  Facebook Messenger Will Now Include Autoplaying Ads With Your Private Conversations\\\\n\\\\n
Tue Jun 19 17:00:16 +0000 2018,cebook Messenger Will Now Include Autoplaying Ads With Your Private Conversations\\\\n\\\\n
Tue Jun 19 16:37:15 +0000 2018,ings are getting out of control #inequality nevermind you can comment on Facebook $FB or watch Netflix $NFLX while placing one click Amazon $AMZN orders on your #FaceID Apple $AAPL #iPhoneX ajajajajaj  
Tue Jun 19 16:12:36 +0000 2018,cebook Delivers \\\\u2014 Stock at All Time High #FB $FB\\\\n 
Tue Jun 19 16:09:26 +0000 2018,"ying Disney Would Make Facebook, Inc. Stock a Lot More Real $DIS $FB "
Tue Jun 19 15:57:01 +0000 2018,B Facebook Misses Another Senate Deadline on Privacy Questions via 
Tue Jun 19 15:55:28 +0000 2018,cebook is building a $750 million data center in this state  via  $FB #datacenters'
Tue Jun 19 15:19:09 +0000 2018,"y being more than just a #consumer. \\\\n\\\\nYou\\'re using twitter right now....invest in it. \\\\n\\\\nUse Netflix? buy some $NFLX shares\\\\nUse an iphone? buy some $AAPL shares\\\\nUse Facebook? buy some $FB shares\\\\n\\\\n#Invest in what you believe in and use on a day to day basis."""
Tue Jun 19 15:11:07 +0000 2018,  Looks like $DIRV updated its website -  - with new big name clients like $FB (Facebook) and $PEP (Pe\\\\u2026'
Tue Jun 19 15:07:54 +0000 2018,"oks like $DIRV updated its website -  - with new big name clients like $FB (Facebook) and $PEP (Pepsico).  Whois search shows it was updated on March 7th, 2018! "
Tue Jun 19 15:04:36 +0000 2018,w Facebook is putting autoplay video ads inside Messenger $FB - 
Tue Jun 19 14:51:50 +0000 2018,  Barron\\\\u2019s Tech Trader Daily - \\\\u2066 - $FB 
Tue Jun 19 14:46:17 +0000 2018,rron\\\\u2019s Tech Trader Daily - \\\\u2066 - $FB 
