Date,Tweet
Sun Jun 17 12:51:03 +0000 2018,edit Suisse Ag Has Lifted Position in Alibaba Group Hldg LTD $BABA by $916.69 Million 
Sun Jun 17 12:50:23 +0000 2018,ibaba Group Hldg LTD $BABA Position Upped by Credit Suisse Ag 
Sun Jun 17 10:53:49 +0000 2018,lls Fargo & Co Boosts Alibaba Group $BABA Price Target to $250.00 
Sun Jun 17 04:36:09 +0000 2018,  \\\\'
Sun Jun 17 03:37:47 +0000 2018,\\'
Sun Jun 17 23:44:12 +0000 2018,"  . hires Daniel Danker (formerly $FB, Shazam, and $MSFT) to lead driver products  via "
Sun Jun 17 23:02:32 +0000 2018,cebook will stop showing minors ads for gun accessories $FB - 
Sun Jun 17 22:05:43 +0000 2018,B Time Warner Is Just What AT&T Needed to Take on Facebook and Google 
Sun Jun 17 20:24:09 +0000 2018,"B, $GOOG Google, Facebook nervous over new data-privacy laws in India  Believe The US and the EU will be followed too sooner or later.'"
Sun Jun 17 18:07:18 +0000 2018,  Apple $AAPL\\\\nAmazon $AMZN\\\\nGoogle $GOOGL\\\\nMicrosoft $MSFT\\\\nFacebook $FB\\\\n\\\\nTop 5 companies in the S&P 500 now account for ~15% o\\\\u2026'
Sun Jun 17 18:06:27 +0000 2018,"ars mount over Facebook\\'s WhatsApp\\'s role in spreading fake news about Politics, the economy, the stock market etc. \\\\n$FB  "
Sun Jun 17 17:20:00 +0000 2018,"itical Contrast: Facebook, Inc. Common Stock $FB versus TrueCar $TRUE "
Sun Jun 17 17:18:58 +0000 2018,"alyzing TrueCar $TRUE and Facebook, Inc. Common Stock $FB "
Sun Jun 17 17:08:43 +0000 2018,st buy of 2018? $FB $SNAP $TWTR    #facebook #snapchat #twitter'
Sun Jun 17 17:00:05 +0000 2018,"len Capital Management Stake in Facebook $FB Cut by $352.89 Million as Valuation Declined; Capwealth Advisors Has Lowered Its Stake in Bristol Myers Squibb    Compan $BMY by $662,634 as Stock Price Declined - "
Sun Jun 17 16:30:31 +0000 2018,  Wall Street Week... \\\\nFacebook: All-Time High \\\\nAmazon: All-Time High \\\\nNetflix: All-Time High \\\\nNasdaq 100: All-Time High\\\\u2026'
Sun Jun 17 16:24:49 +0000 2018,"areholder Tradewinds Capital Management Lifted Facebook $FB Position; As Microsoft $MSFT Valuation Rose, Veritas Investment Management Llp Lowered Its Position by $3.81 Million - "
Sun Jun 17 15:53:08 +0000 2018,  The Onion is on a crusade against Mark Zuckerberg because it says Facebook is choking its traffic $FB 
Sun Jun 17 15:26:24 +0000 2018,"ivate Capital Advisors Increases Stake in Facebook $FB; Van Cleef Asset Managementinc Has Lifted Position in Schwab Charles New $SCHW by $435,760 - "
Sun Jun 17 15:12:55 +0000 2018,"azon Com $AMZN Shareholder Crestwood Capital Management LP Has Lowered Stake; As Facebook $FB Stock Declined, Holder Spectrum Management Group Cut Its Position - "
Sun Jun 17 15:07:55 +0000 2018,cebook INC $FB Stake Has Increased by Sachem Head Capital Management Lp - 
Sun Jun 17 15:06:06 +0000 2018,chem Head Capital Management LP Stake in Facebook INC $FB Lifted by $146.28 Million 
Sun Jun 17 13:56:09 +0000 2018,could be demographics... fang\\\\nwhere do aging people go? facebook... netflix... appl ... google\\\\nlol  and \\\\'
Sun Jun 17 13:45:18 +0000 2018,ther Financial Group Upped Position in Brookfield Asset Mgmt $BAM by $7.77 Million; Facebook $FB Holding Raised by Maverick Capital Ltd - 
Sun Jun 17 13:15:36 +0000 2018,"aders Buy Shares of Facebook, Inc. Common Stock $FB on Weakness "
Sun Jun 17 12:13:52 +0000 2018,B A new study reveals Facebook is losing favor as a news source. 
Sun Jun 17 12:12:05 +0000 2018,y people prefer messaging over Facebook for news $FB - 
Sun Jun 17 11:50:00 +0000 2018," companies that best combine innovative #technology with an effective business model:\\\\n\\\\n1.      sit\\'s in the gaps?\\\\n\\\\n #AI #tech #fintech $FB #ArtificialIntelligence"""
Sun Jun 17 11:37:14 +0000 2018,"ell Harriman & Carpenter Has Lowered Its Stake in Facebook Com $FB as Shares Declined; Stone Run Capital Stake in Praxair $PX Has Decreased by $302,400 - "
Sun Jun 17 10:49:23 +0000 2018,"  DID YOU KNOW: $FB - Facebook entered into a data-sharing agreement with Huawei, a Chinese firm flagged as a national securi\\\\u2026'"
Sun Jun 17 10:49:09 +0000 2018,  VERY IMPORTANT NEWS FROM  $fb #facebook 
Sun Jun 17 07:29:02 +0000 2018,"9 million people used Facebook every day last quarter. That\\'s 14% of the world\\'s population. $FB"""
Sun Jun 17 05:19:05 +0000 2018,  $MSMY Parent company of $Mgon  #Dividends BUY! #Vod Video on Demand  Imo Target:Dollars   #Socialmedia #Networktelevisio\\\\u2026'
Sun Jun 17 04:58:50 +0000 2018,vertising in the middle of a Facebook video: annoying! Am I the only one? Am I getting too old? $FB'
Sun Jun 17 00:06:36 +0000 2018,  Facebook explains how the 2018 Newsfeed prioritizes stories $FB  by  
Sun Jun 17 00:01:06 +0000 2018,cebook explains how the 2018 Newsfeed prioritizes stories $FB  by  
Sun Jun 17 23:40:20 +0000 2018,"  Worlds TOP GAMING computer, super fast, now available\\\\n $SDRL $NSAV $KO $MYDX $BABA $GTHP $\\\\u2026'"
Sun Jun 17 23:25:35 +0000 2018,   made my day man thanks! I\\\\u2019m still in the OCT18 $41s nice move on the JULs though $EBAY 
Sun Jun 17 23:00:21 +0000 2018,"t #NASDAQ and #NYSE buy and sell signals  $IBM, $EBAY, $TD, $BAC, $CMG, $GE, $JPM, $TSLA'"
Sun Jun 17 22:33:34 +0000 2018,  I trade throughout the show. At that moment I was selling upside calls in $EBAY   \\\\n$XLK 
Sun Jun 17 22:04:13 +0000 2018,"  Which tech giant is a better buy right now? Better Buy: #Amazon vs. #Google  #stocks $AMZN, $EBAY, $MSFT, $GOO\\\\u2026'"
Sun Jun 17 21:37:52 +0000 2018,S. Tech Stocks Show Clear Signs Of Irrational Behavior #investing#finance#trading\\\\n$DBX $ADYEN $NFLX $SNAP $CMCSA $DIS $EBAY $FOXA $PYPL 
Sun Jun 17 19:50:06 +0000 2018,"lchester International Investors Llp Raised By $671,853 Its Discovery Communicatns New $DISCA Stake; Jabre Capital Partners Sa Raised Ebay $EBAY Position By $748,000 - "
Sun Jun 17 19:42:39 +0000 2018,"ich tech giant is a better buy right now? Better Buy: #Amazon vs. #Google  #stocks $AMZN, $EBAY, $MSFT, $GOOG, $NFLX, $GM, $WMT, $FB, $GOOGL "
Sun Jun 17 19:05:32 +0000 2018,"rlds TOP GAMING computer, super fast, now available\\\\n $SDRL $NSAV $KO $MYDX $BABA $GTHP $DCTH $PG $PAOG $SIRI $EBAY $APYP $FUTL $SSOF $MO $MVES $WFT $FCX $HAL $NOUV $VLDI $ECA $CBIS $TXHD $ESV $MDLZ $PTOP $XOM $CCTR $SBUX $LLNW $CLKA $PBR $QCOM $MRO "
Sun Jun 17 17:50:01 +0000 2018,"sk management and self control will get you far in the stock market. Be smart, and never get carried away. #SwingTrading #pennystocks #pennystock  #StockMarkets #trading #Daytrade #daytrading #daytrader #charts $FB $GOOG $SNAP $TWTR $GE $AMD $NVDA $MSFT $AMZN $WBA $EBAY $DPW "
Sun Jun 17 14:18:01 +0000 2018,mmented on $DBX $ADYEN $NFLX $SNAP $CMCSA $DIS $EBAY $FOXA $PYPL 
Sun Jun 17 12:34:19 +0000 2018,S. Tech Stocks Show Clear Signs Of Irrational Behavior $DBX $ADYEN $NFLX $SNAP $CMCSA $DIS $EBAY $FOXA $PYPL 
Sun Jun 17 02:29:46 +0000 2018,  $FUSZ   RIDICULOUSLY CHEAP....OVERSOLD PERIOD #UNDERVALUED\\\\nDEBT-FREE\\\\nFULLY FUNDED\\\\n60% INSIDER OWNERSHIP\\\\n\\\\n$AAPL $SIRI $SB\\\\u2026'
Sun Jun 17 00:52:37 +0000 2018,.39 EPS Expected for eBay Inc. $EBAY 
Sun Jun 17 23:49:22 +0000 2018,  Amazon vs. Whole Foods: When Cultures Collide  $AMZN 
Sun Jun 17 23:44:02 +0000 2018,azon vs. Whole Foods: When Cultures Collide  $AMZN 
Sun Jun 17 23:41:04 +0000 2018,"  The FIRE TV CUBE is AMAZING, I love it, so will you!\\\\n $AMD $MU $DPW $AAPL $TWTR $FB $BB $\\\\u2026'"
Sun Jun 17 23:40:55 +0000 2018,"  Fire TV Stick selling out fast, get one before they are gone!\\\\n $AMD $MU $DPW $AAPL $TWTR\\\\u2026'"
Sun Jun 17 23:35:50 +0000 2018,"FM #Amazon\\'s Whole Foods deal has sent some retailers into the waiting arms of #Google  $GOOG $GOOGL $AMZN $SPY $GLD $SLV $QQQ $DIA $DJIA $IWM $TLT $EEM $ETH $BTC $LTC $XRP #stockmarket #commodities #investing #finance #stocks #gold #silver #bonds"""
Sun Jun 17 23:30:07 +0000 2018,"  Tech Review 2) Amazon, Apple, Google, Microsoft--The Big Tech 4 in Market Cap & Brand Value  #sto\\\\u2026'"
Sun Jun 17 23:29:36 +0000 2018,"  Tech Review 2) Market Cap vs Brand Value - Apple, Google, Amazon, Microsoft  #stocks $AAPL $AMZN\\\\u2026'"
Sun Jun 17 22:16:48 +0000 2018,sy Is a Reminder That Amazon Doesn\\'t Crush Everyone It Targets\\\\n\\\\n$ETSY $AMZN \\\\n\\\\n
Sun Jun 17 22:06:00 +0000 2018,"ch Review 2) Market Cap vs Brand Value - Apple, Google, Amazon, Microsoft  #stocks $AAPL $AMZN $GOOG $GOOGL $MSFT #technology #investors "
Sun Jun 17 22:04:21 +0000 2018,  3 Stocks to Buy and Hold for 50 Years  #stocks #Google #Amazon #Netflix #artificialintelligence #search #binge\\\\u2026'
Sun Jun 17 22:03:08 +0000 2018,  AMAZON - Weak gains $AMZN 
Sun Jun 17 21:18:09 +0000 2018,"azon, The Best Short-Term Investment For The Long-Term Investor? $AMZN "
Sun Jun 17 19:37:55 +0000 2018,"mcast Cl A $CMCSA Holder Markston International Increased Its Holding by $865,232 as Valuation Declined; Bedell Frazier Investment Counseling Holding in Amazon Com $AMZN Has Lowered by $2.39 Million - "
Sun Jun 17 19:24:25 +0000 2018,MZN Amazon\\'s Whole Foods deal has sent some retailers into the arms of Google 
Sun Jun 17 18:55:18 +0000 2018,"re TV Stick selling out fast, get one before they are gone!\\\\n $AMD $MU $DPW $AAPL $TWTR $FB $BB $TNDM $T $NVDA $BIDU $GOOG $GERN $VSTM $GALT $MNKD $VRX $SGYP $PTX $NFLX $AMZN $DPZ $TOPS $DIS $DEST $TSLA $NAK $CHK $BIOAQ $ONCI $COHO $IPIX $BIEL "
Sun Jun 17 18:52:22 +0000 2018,"e FIRE TV CUBE is AMAZING, I love it, so will you!\\\\n $AMD $MU $DPW $AAPL $TWTR $FB $BB $TNDM $T $NVDA $BIDU $GOOG $GERN $VSTM $GALT $MNKD $VRX $SGYP $PTX $NFLX $AMZN $DPZ $TOPS $DIS $DEST $TSLA $NAK $CHK $BIOAQ $ONCI $COHO $IPIX $BIEL "
Sun Jun 17 18:00:49 +0000 2018,AMZN Buy Rating Reiterated at DA Davidson 
Sun Jun 17 17:42:18 +0000 2018,AZON - Weak gains $AMZN 
Sun Jun 17 17:33:49 +0000 2018,AZON - Bears are back $AMZN 
Sun Jun 17 17:15:16 +0000 2018,mg Position in Amazon Com $Call $AMZN Cut as Valuation Rose; Shell Asset Management Co Holding in Southern Copper $SCCO Has Cut as Market Valuation Declined - 
Sun Jun 17 17:08:39 +0000 2018,rst company to hit $1T? $AAPL $GOOGL $AMZN $MSFT #APPLE #GOOGLE #AMAZON #MICROSOFT'
Sun Jun 17 16:57:52 +0000 2018,  Here\\\\u2019s what Amazon has brought to its Whole Foods acquisition. $AMZN 
Sun Jun 17 16:19:48 +0000 2018,re\\\\u2019s what Amazon has brought to its Whole Foods acquisition. $AMZN 
Sun Jun 17 16:13:33 +0000 2018,  Great decision \\\\u2705\\\\ud83e\\\\udd1d\\\\n$AMZN wants u to stay\\\\nBut if your not happy- get the \\\\ud83d\\\\udcb0 money\\\\n\\\\nFYI: Keeping unhappy employees lowers producti\\\\u2026'
Sun Jun 17 16:07:37 +0000 2018,eat decision \\\\u2705\\\\ud83e\\\\udd1d\\\\n$AMZN wants u to stay\\\\nBut if your not happy- get the \\\\ud83d\\\\udcb0 money\\\\n\\\\nFYI: Keeping unhappy employees lowers productivity & morale \\\\nNot healthy for #Amazon         
Sun Jun 17 15:33:09 +0000 2018,C IS DEAD SO WHY DID NO ONE S\\\\\\\\u2026 $AMZN 
Sun Jun 17 15:32:14 +0000 2018,SFT $AMZN $WMT\\\\nExclusive: Microsoft takes aim at Amazon with push for checkout-free retail 
Sun Jun 17 15:29:18 +0000 2018,"AMZN Receives $1,725.79 Consensus Price Target from Brokerages "
Sun Jun 17 15:15:30 +0000 2018,agine buying Amazon $AMZN in your IRA the day you joined Prime.'
Sun Jun 17 15:03:52 +0000 2018,"AMZN Receives $1,725.79 Consensus Target Price from Brokerages "
Sun Jun 17 14:08:06 +0000 2018,"ctually, $AMZN has about 500 (#WholeFoods) mega stores + an enormous commercial property portfolio, collectively worth many billions.\\\\n#Amazon'"
Sun Jun 17 13:59:12 +0000 2018,"mazon, #Microsoft, #Alphabet, #Netflix Heading Higher, as #Banks Plunge - The Week of June 18  via  $xlf $bkx $msft $xlk $spy $amzn $nflx $fb $bac $c $jpm $ms $gs'"
Sun Jun 17 13:41:25 +0000 2018,ntucky Retirement Systems Has Lifted Position in Aflac $AFL; Gruss & Co Cut Amazon Com $AMZN Stake by $2.68 Million - 
Sun Jun 17 13:20:38 +0000 2018,heny Asset Management Upped Amazon Com $AMZN Stake; Farallon Capital Management Lowered Its Cymabay Therapeutics $CBAY Position as Shares Declined - 
Sun Jun 17 13:08:02 +0000 2018,AMZN Upgraded by BidaskClub to Strong-Buy 
Sun Jun 17 12:42:41 +0000 2018,"atue Management Holding in Apple $AAPL Has Decreased by $407.98 Million as Shares Rose; As Amazon Com $AMZN Valuation Rose, Valinor Management Has Cut Position - "
Sun Jun 17 12:11:18 +0000 2018,ole Foods Is Sweetening Perks for Amazon Prime Members $AMZN - 
Sun Jun 17 12:00:00 +0000 2018,y does Trump hate on Jeff Bezos: is it about power or money? $AMZN - 
Sun Jun 17 11:22:26 +0000 2018,at\\'s next on M&A agenda? Potentially #ULTA as $AMZN\\'s gateway into cosmetics? $ULTA 
Sun Jun 17 11:19:21 +0000 2018,quesne Family Office LLC Has Lifted Its Position in Amazon Com INC $AMZN as Stock Value Rose - 
Sun Jun 17 11:17:48 +0000 2018,e homeless? Screw \\'em. $AMZN 
Sun Jun 17 11:17:37 +0000 2018," Amazon Com INC $AMZN Stock Value Rose, Duquesne Family Office LLC Increased Its Holding by $4.12 Million "
Sun Jun 17 11:16:55 +0000 2018,quesne Family Office LLC Holding in Amazon Com INC $AMZN Has Increased by $4.12 Million as Market Value Rose 
Sun Jun 17 11:13:52 +0000 2018,AMZN Neutral Rating Reiterated at Morningstar 
Sun Jun 17 09:50:31 +0000 2018,"  Amazon Is Overextended, Which Makes It a Security Risk $AMZN  "
Sun Jun 17 09:23:15 +0000 2018,"azon Is Overextended, Which Makes It a Security Risk $AMZN  "
Sun Jun 17 08:00:33 +0000 2018,  Can $AMZN Prime keep growing forever? 
Sun Jun 17 07:55:00 +0000 2018,n $AMZN Prime keep growing forever? 
Sun Jun 17 06:52:28 +0000 2018,"  Amazon\\'s Father\\'s Day Offer\\\\n\\\\nRs1,000 off on Echo Dot\\\\nRs1,500 off on Amazon Echo!\\\\n\\\\nUse this link:\\\\n"
Sun Jun 17 06:10:33 +0000 2018,MZN #prime #jeffbezos tight Support Channels 2 watch in case of Resistance/Pullback thru uptrend ; #amazon #stocks #options #charts $STUDY 
Sun Jun 17 05:36:35 +0000 2018,"azon\\'s #FathersDay Offer\\\\n\\\\nRs1,000 off on Echo Dot\\\\nRs1,500 off on Amazon Echo!\\\\n\\\\nUse this link:\\\\n  \\\\n\\\\nEcho Dot: \\\\nRs3,499 instead of Rs4,499\\\\n\\\\nAmazon Echo: \\\\nRs8,499 instead of Rs9,999\\\\n\\\\n$AMZN "
Sun Jun 17 05:02:33 +0000 2018,"azon\\'s Father\\'s Day Offer\\\\n\\\\nRs1,000 off on Echo Dot\\\\nRs1,500 off on Amazon Echo!\\\\n\\\\nUse this link:\\\\n \\\\n\\\\nEcho Dot: \\\\nRs3,499 instead of Rs4,499\\\\n\\\\nAmazon Echo: \\\\nRs8,499 instead of Rs9,999\\\\n\\\\n$AMZN "
Sun Jun 17 04:11:01 +0000 2018,n\\'t let your Spouse see your #Amazon Prime orders. Share your acct insead $AMZN  
Sun Jun 17 03:45:11 +0000 2018," you are an Amazon Prime member and a Whole Foods shopper, here\\\\u2019s a guide to the ways you can cash in on Amazon\\\\u2019s purchase of the grocery chain.   via "
Sun Jun 17 03:09:00 +0000 2018,"ile there is plenty of money to be made in position trading certain large stocks like Amazon $AMZN & Google $GOOGL there is more money to be made in small companies that could grow 500-1,000% over the next decade. \\\\n#Stocks \\\\n#investing "
Sun Jun 17 02:37:00 +0000 2018,MZN\\\\n\\\\nTL;DR awful company to work for.\\\\n\\\\nOn Amazon\\\\u2019s Time\\\\n\\\\n
Sun Jun 17 00:47:35 +0000 2018,"ven how much business  already does in Loudoun County with  I wouldn\\'t be surprised if #Amazon picks that area for its #HQ2 location. $AMZN"""
Sun Jun 17 22:42:07 +0000 2018,alysts See $0.58 EPS for QUALCOMM Incorporated $QCOM - 
Sun Jun 17 22:39:14 +0000 2018,ALCOMM Incorporated $QCOM EPS Estimated At $0.58 
Sun Jun 17 22:38:30 +0000 2018,S for QUALCOMM Incorporated $QCOM Expected At $0.58 
Sun Jun 17 22:25:03 +0000 2018,"odcast Interview with #AI Expert Danny Rittman, CTO of (OTCQB: $GOPH) Gopher Protocol - Companies Mentioned: IBM (NYSE: $IBM), Google (NasdaqGS: $GOOG), Intel (NasdaqGS: $INTC), Qualcomm (NasdaqGS: $QCOM)\\\\n"
Sun Jun 17 12:39:24 +0000 2018,  Qualcomm said to still await Chinese approval for NXP #takeover despite Thursday report claiming clearance for #deal. More\\\\u2026'
Sun Jun 17 12:39:20 +0000 2018,ad-To-Head Analysis: NTT Docomo $DCM versus QUALCOMM $QCOM 
Sun Jun 17 10:47:15 +0000 2018,"alcomm $QCOM Position Held by Hikari Tsushin Inc; As Howard Bancorp $HBMD Stock Price Declined, Stieven Capital Advisors LP Boosted by $2.23 Million Its Stake - "
Sun Jun 17 07:27:09 +0000 2018," July, 18 QUALCOMM Incorporated $QCOM EPS Estimated At $0.58 "
Sun Jun 17 23:21:26 +0000 2018,NVDA looking for rip on Monday on add to $SPX 100 
Sun Jun 17 22:26:33 +0000 2018,art Reading For Beginners: 3 Telltale Clues To Look For In Your Stocks\\\\n\\\\n$NFLX $NVDA \\\\n\\\\n
Sun Jun 17 22:18:03 +0000 2018,d Dead Redemption 2 Needs Nvidia. That\\'s All You Need to Know\\\\n\\\\n$TTWO $NVDA \\\\n\\\\n
Sun Jun 17 21:02:15 +0000 2018,"  Nvidia to replace Time Warner in S&P 100\\\\n*Benchmark funds will have to rebalance there positions, sell Time Warner, bu\\\\u2026'"
Sun Jun 17 20:58:10 +0000 2018,"  IBM, Nvidia Build \\\\u201cWorld\\\\u2019s Fastest Supercomputer\\\\u201d for US Government.  $NVDA $IBM #HPC #supercomputing'"
Sun Jun 17 20:01:09 +0000 2018,idia: The Rally Might Just Be Getting Started $NVDA 
Sun Jun 17 19:13:54 +0000 2018,es-on: Nvidia\\'s RTX demo shows the eye-popping potential of real-time ray  == Coming soon to new GeForce Cards  via 
Sun Jun 17 16:22:25 +0000 2018,"cently sold $NVDA calls, but still own shares outright.  "
Sun Jun 17 15:01:58 +0000 2018,"idia to replace Time Warner in S&P 100\\\\n*Benchmark funds will have to rebalance there positions, sell Time Warner, buy Nvidia, same as $MSCI adding the 222 China A Shares to the emerging market index...but a much larger scale*  $TWX'"
Sun Jun 17 13:45:31 +0000 2018,"VDA \\\\u201cAt E3 2018, Nvidia showed off the RTX technology coming to future GeForce cards that will let real-time ray tracing become viable\\\\u201d "
Sun Jun 17 10:40:03 +0000 2018,"rk A. Stevens Sells 38,040 Shares of NVIDIA Co. $NVDA Stock "
Sun Jun 17 08:41:39 +0000 2018,"IDIA Co. $NVDA Director Mark A. Stevens Sells 38,040 Shares "
Sun Jun 17 08:03:53 +0000 2018,"  IBM, Nvidia Build \\\\u201cWorld\\\\u2019s Fastest Supercomputer\\\\u201d for US Government.  $NVDA $IBM #HPC #supercom\\\\u2026'"
Sun Jun 17 23:18:03 +0000 2018,"  Intel\\'s CEO Just Validated the AMD Data Center Processor Threat  #stocks $INTC, $AMD "
Sun Jun 17 22:08:26 +0000 2018,"tel\\'s CEO Just Validated the AMD Data Center Processor Threat  #stocks $INTC, $AMD "
Sun Jun 17 19:20:09 +0000 2018,tel $INTC Stock Rose While Platinum Investment Management LTD Boosted Position; Abbvie $Call $ABBV Shareholder Healthcor Management LP Has Decreased Its Holding as Market Valuation Declined - 
Sun Jun 17 16:27:11 +0000 2018,aders Buy Shares of Intel $INTC on Weakness 
Sun Jun 17 15:27:45 +0000 2018,tel has started in-house chip production for iPhones  $INTC $EIS $AAPL $ITEQ'
Sun Jun 17 14:28:51 +0000 2018,aders Buy Intel $INTC on Weakness 
