Date,Tweet
Sun Jun 10 12:26:58 +0000 2018,"  Oh, \\\\n#CongressBook #MarkZuckerberg #FB #DeleteFaceBook #stocks #markets #Stockmarket $FB #spybook #databreach #privacy go\\\\u2026'"
Sun Jun 10 12:22:21 +0000 2018,", \\\\n#CongressBook #MarkZuckerberg #FB #DeleteFaceBook #stocks #markets #Stockmarket $FB #spybook #databreach #privacy gone #Facebook treason,facial Recognition heist of century! gitmo #QAnon \\\\ud83d\\\\udc47 #TickTock "
Sun Jun 10 12:12:54 +0000 2018,"  Oh, Is this True #MarkZuckerberg??? wow... TRILLION DOLLAR RIP-OFF?! \\\\n#FB #DeleteFaceBook #stocks #markets #Stockmarket $\\\\u2026'"
Sun Jun 10 12:10:47 +0000 2018,", Is this True #MarkZuckerberg??? wow... TRILLION DOLLAR RIP-OFF?! \\\\n#FB #DeleteFaceBook #stocks #markets #Stockmarket $FB #spybook #databreach #privacy gone #Facebook treason,facial Recognition heist of century! gitmo #QAnon \\\\ud83d\\\\udc47 #TickTock\\\\n"
Sun Jun 10 12:09:32 +0000 2018,"ey Didn\\'t Create Facebook They Stole it!!! #FB #DeleteFaceBook #stocks #markets #Stockmarket $FB #spybook #databreach #privacy gone #Facebook treason,facial Recognition heist of century! gitmo #QAnon \\\\ud83d\\\\udc47 #TickTock "
Sun Jun 10 11:41:57 +0000 2018,  Microsoft does these 2 things to stay out of trouble. Facebook should try them  Excellent 
Sun Jun 10 09:47:16 +0000 2018,J: Facebook gave some companies access to special user data after 2015  $FB'
Sun Jun 10 08:48:39 +0000 2018,  There Is No Justification for What Zuckerberg Did to WhatsApp 
Sun Jun 10 08:47:36 +0000 2018,ch $fb Facebook kept sharing users\\\\u2019 data with some companies after the cutoff date -  
Sun Jun 10 04:58:13 +0000 2018,"  Another day, another #Facebook privacy scandal $FB - "
Sun Jun 10 03:23:09 +0000 2018,cebook $FB is a failing company.  The People are abandoning it in droves. Bearish  
Sun Jun 10 23:00:24 +0000 2018,"t #NASDAQ and #NYSE buy and sell signals  $IBM, $EBAY, $TD, $BAC, $CMG, $GE, $JPM, $TSLA'"
Sun Jun 10 22:06:32 +0000 2018,"rgan Stanley: The Tech Bubble \\\\u201cCan Burst At Any Moment, Without Warning\\\\'"
Sun Jun 10 20:59:39 +0000 2018,   made my day man thanks! I\\\\u2019m still in the OCT18 $41s nice move on the JULs though $EBAY 
Sun Jun 10 20:47:08 +0000 2018,ay INC Com Usd0.001 $EBAY Holder Jackson Square Partners LLC Has Trimmed Its Stake by $23.10 Million as Stock Price Declined ...'
Sun Jun 10 20:22:08 +0000 2018,rgan Stanley: The Tech Bubble \\\\'
Sun Jun 10 19:42:34 +0000 2018,  I trade throughout the show. At that moment I was selling upside calls in $EBAY   \\\\n$XLK 
Sun Jun 10 14:54:00 +0000 2018,"at Are The Market\\'s Top Tech Stocks:  $ADP $INTU $CTSH $ATVI $HPQ $EA $FIS $ADI $TEL $EBAY $LRCX $NOW $RHT"""
Sun Jun 10 04:30:09 +0000 2018,  2030 -- End of\\\\ud83d\\\\udc95 #Marriage \\\\ud83d\\\\udc95-- Age of #Depression\\\\ud83d\\\\udc94\\\\n#AI #ML #BigData #VR #AR #Robotics #5G will exponentially increase\\\\n#addict\\\\u2026'
Sun Jun 10 03:04:37 +0000 2018,"  Great book by Joel Greenblatt, recommend!\\\\n $SDRL $NSAV $KO $MYDX $BABA $GTHP $DCTH $PG $PA\\\\u2026'"
Sun Jun 10 02:54:01 +0000 2018,ort sale volume(not short interest) for $EBAY on 2018-06-08 is 58%.  $FISV 69% $OSTK 48% $AMZN 60% $COST 47%'
Sun Jun 10 02:33:17 +0000 2018,"ay has been non-stop with its promotions. 20% off, 10% off. Now seeing this Instant Win Game. $EBAY is fighting to keep market share from $AMZN, $FB Marketplace, Craigslist, $ETSY, Letgo... Google Trends is ugly. Alexa shows a short spike perhaps from all these damn promotions! "
Sun Jun 10 00:44:18 +0000 2018,BPUSD $NZDUSD $AUDUSD $USDCHF $EURUSD $SPY $QQQ $JPM $AAPL $AMD $YHOO $USDCAD $TSLA $BAC $ES_F $IBM $CHK $EBAY $WMT $WFC $DIA $IWM $VIX 
Sun Jun 10 23:58:57 +0000 2018,azon\\'s Jeff Bezos Doesn\\'t Understand Female Shoppers   $AMZN Also $WFM 
Sun Jun 10 22:42:06 +0000 2018,"ghts group hits Amazon, Foxconn over China labor conditions  $AMZN'"
Sun Jun 10 22:25:20 +0000 2018,"MZN Rights group hits Amazon, Foxconn over China labor conditions "
Sun Jun 10 22:19:35 +0000 2018,"  Ancient Greece did extremely well using a similar strategy against Troy...Will #Amazon\\'s Secret Weapon Lead to Explosive #EC\\\\u2026"""
Sun Jun 10 22:12:46 +0000 2018,"  \\\\u201cWhile startups are certainly a strong force for change, supported by record-high funding levels, the [healthcare] industry\\\\u2026'"
Sun Jun 10 22:09:06 +0000 2018," you have some amazon stock it\\'s right time to sell all your bags and come back   in 2022/2023 when is at ~600$ $AMZN #amazon  #stock #money"""
Sun Jun 10 21:51:51 +0000 2018,"MZN Amazon to create 1,500 jobs in Oklahoma with fulfillment center\\\\n\\\\n"
Sun Jun 10 20:54:40 +0000 2018,  Amazon Revenue (Billions)...\\\\n2018 (est): 237\\\\n2017: 178\\\\n2016: 136\\\\n2015: 107\\\\n2014: 89\\\\n2013: 74\\\\n2012: 61\\\\n2011: 48\\\\n2010: 34\\\\u2026'
Sun Jun 10 20:14:50 +0000 2018, how that #Echo is made $AMZN. Will  report this?\\\\n\\\\n\\\\'
Sun Jun 10 20:06:46 +0000 2018,MZN Yea Amazon growth awe inspiring'
Sun Jun 10 19:17:47 +0000 2018,MZN Amazon Blasted Over China Echo Factory Conditions #trustthejaps $RKUNY #Rakuten $SNE #Sony \\\\n
Sun Jun 10 19:00:10 +0000 2018, looks like a #GameCube! #Amazon $AMZN 
Sun Jun 10 18:58:36 +0000 2018,ems to be more  Prime trucks on I-95 than anything else.\\\\n\\\\n$AMZN'
Sun Jun 10 18:55:39 +0000 2018,rvey Capital Management Boosted  $AMZN Holding; Sony $SNE Position Has Raised by Fagan Associates Inc 
Sun Jun 10 18:27:03 +0000 2018,\\u2139\\\\ufe0f Silicon Insider: When Did #Amazon Get Profitable?\\\\n\\\\n$HMNY #investors need to consider the fact that $AMZN did not turn a real profit for a long time \\\\ud83e\\\\udd14\\\\n\\\\n\\\\ud83d\\\\udcb0 They were smart by continuing to re-invest #money back in the company to help it grow faster!\\\\n\\\\n
Sun Jun 10 18:18:08 +0000 2018,  Amazon could monetize data on all transactions on their system by selling anonymized sets of statistics to hedge funds (who w\\\\u2026'
Sun Jun 10 16:49:21 +0000 2018,ttle $AMZN news via   #Amazon $FIZZ'
Sun Jun 10 16:25:55 +0000 2018,t\\'s see who gets crushed $FIZZ $AMZN $PEP\\\\nAmazon is getting ready to crush LaCroix  via 
Sun Jun 10 16:21:08 +0000 2018,"AMZN Given a $1,700.00 Price Target at Morgan Stanley  #stocks'"
Sun Jun 10 15:39:31 +0000 2018,vestors Buy  $AMZN on Weakness 
Sun Jun 10 15:39:30 +0000 2018,"AMZN Given a $1,700.00 Price Target by Morgan Stanley Analysts "
Sun Jun 10 15:07:59 +0000 2018,   Blasted Over China Echo Factory Conditions\\\\n-\\\\n$AMZN\\\\n \\\\n\\\\'
Sun Jun 10 15:05:09 +0000 2018,lasted Over China Echo Factory Conditions\\\\n-\\\\n$AMZN\\\\n \\\\n\\\\'
Sun Jun 10 14:55:49 +0000 2018,azon is getting ready to crush LaCroix $AMZN  via 
Sun Jun 10 13:51:27 +0000 2018,"\\u201cWhile startups are certainly a strong force for change, supported by record-high funding levels, the [healthcare] industry is abuzz with consumer behemoths doing the disrupting.\\\\u201d -   $AMZN $CVS $WMT   "
Sun Jun 10 13:48:24 +0000 2018, Connection $CNXN versus  $AMZN Head to Head Survey 
Sun Jun 10 13:23:21 +0000 2018,  Online advertising is one of Amazon\\'s fastest growing businesses $AMZN  
Sun Jun 10 13:12:05 +0000 2018,"iven $1,700.00 PT by Morgan Stanley. buy rating.  $AMZN #AMZN'"
Sun Jun 10 13:11:19 +0000 2018,riad Asset Management LTD Trimmed Position in Amazon Com $AMZN by $7.24 Million; Sigma Investment Counselors Has Trimmed Its Jpmorgan Chase & Co $JPM Position as Stock Declined 
Sun Jun 10 12:25:16 +0000 2018,aders Buy Shares of  $AMZN on Weakness 
Sun Jun 10 12:17:50 +0000 2018,"azon could monetize data on all transactions on their system by selling anonymized sets of statistics to hedge funds (who would pay a real-time premium), economists, etc.  Maybe $AMZN already is?'"
Sun Jun 10 11:31:02 +0000 2018,"MZN - A Year After Amazon Devoured Whole Foods, Rivals Are Cooking Up Countermoves "
Sun Jun 10 10:43:06 +0000 2018,daskClub Downgrades  $AMZN to Buy 
Sun Jun 10 10:34:32 +0000 2018,"  #Breaking #GrandChallenge $AMZN  Inside Amazon\\'s Grand Challenge \\\\u2014 a secretive lab working on cancer research\\\\u2026"""
Sun Jun 10 08:38:01 +0000 2018,APL $AMZN Amazon Blasted Over China Echo Factory Conditions via 
Sun Jun 10 04:48:41 +0000 2018,  ICYMI: Berkshire\\\\u2019s  and JPMorgan\\\\u2019s Jamie Dimon tease CEO announcement for #healthcare joint venture with Amaz\\\\u2026'
Sun Jun 10 04:37:49 +0000 2018,ving away a book called The Everything Store by  It is a book on the earlier days of Amazon $AMZN and how it competed against giants.\\\\n\\\\n
Sun Jun 10 01:19:06 +0000 2018,arch - an integrated display fixes 2 big problems in voice search: lack of visual in purchases and unnatural keyword ad serving. Amazon advantage in fixing the latter is a threat to Google ad search dominance $AMZN $GOOGL'
Sun Jun 10 01:17:33 +0000 2018,"deo Content - if voice becomes video interface, Amazon gains access to users\\' comprehensive viewing preferences. This data can inform content decisions and recommendation engines. Full potential is controlling content discovery process that defaults to Amazon Video $AMZN"""
Sun Jun 10 01:16:27 +0000 2018,"/DR FireTV Cube demonstrates Amazon determinance to integrate Alexa with display. If they get it right, potential for big wins in video content and search $AMZN'"
Sun Jun 10 20:16:29 +0000 2018,"venbergen Capital Investments Decreased By $482,625 Its Qualcomm $QCOM Holding; Regalwood Global Energy LTD. Class A Ordinary Shar $RWGE Shorts Decreased By 71.79% "
Sun Jun 10 17:54:07 +0000 2018,"cks: Brokerages Anticipate QUALCOMM, Inc. $QCOM Will Post Earnings of $0.73 Per Share "
Sun Jun 10 17:16:51 +0000 2018," Qualcomm $QCOM Market Value Declined, Guinness Atkinson Asset Management Has Upped by $1.85 Million Its Stake; Financial & Investment Management Group LTD Has Boosted Brixmor Ppty Group $BRX Position by $2.06 Million; Valuation Declined "
Sun Jun 10 17:13:46 +0000 2018,"ALCOMM, Inc. $QCOM Expected to Post Earnings of $0.73 Per Share "
Sun Jun 10 17:04:43 +0000 2018,"ite Pine Capital Has Upped Clifton Bancorp $CSBK Stake By $326,475; Qualcomm $QCOM Sellers Increased By 27.41% Their Shorts "
Sun Jun 10 16:31:18 +0000 2018,"ALCOMM, Inc. $QCOM Shares Sold by Pitcairn Co. "
Sun Jun 10 16:25:01 +0000 2018,aders Buy QUALCOMM $QCOM on Weakness 
Sun Jun 10 16:23:12 +0000 2018,vestors Buy QUALCOMM $QCOM on Weakness 
Sun Jun 10 16:17:42 +0000 2018,"alcomm $QCOM Holder Westchester Capital Management Trimmed Stake as Stock Price Declined; As Mercury Computer Systems $MRCY Shares Declined, Loomis Sayles & Company LP Has Trimmed Position by $915,216 "
Sun Jun 10 16:07:59 +0000 2018,"alcomm Ord $QCOM Stock Declined While Fny Managed Accounts Has Lowered Holding; Washington Capital Management Has Upped Its Johnson & Johnson $JNJ Position by $364,800 - "
Sun Jun 10 15:46:08 +0000 2018," Qualcomm  $QCOM Market Valuation Declined, Holder Albion Financial Group Boosted Its Position; Nxp Semiconductors Nv $NXPI Valuation Declined While Armstrong Shaw Associates Cut Its Stake "
Sun Jun 10 15:38:28 +0000 2018,ALCOMM $QCOM Shares Gap Up to $60.64 
Sun Jun 10 14:48:47 +0000 2018,"ALCOMM, Inc. $QCOM Receives $64.41 Average Price Target from Analysts "
Sun Jun 10 14:18:00 +0000 2018,"alcomm and 2 Other Safe, High-Yield Stocks: #dividends $QCOM $SIX $LB "
Sun Jun 10 11:56:15 +0000 2018,"  It\\'s a little strange that the Qualcomm/Broadcom saga is now one for the history books.  took a trip down memory l\\\\u2026"""
Sun Jun 10 21:40:04 +0000 2018,IDIA Crushes Its Forecast and Powers Past Expectations  $NVDA  
Sun Jun 10 20:49:24 +0000 2018,BM and $NVDA build the worldest fastest supercomputer for the government 
Sun Jun 10 20:48:05 +0000 2018,  #TRMX  #RANKIA   #INBESTIA #INVERTIA  #MERVAL  #IBEX35  #IBEX #IPSA #NYSE #NASDAQ #cryptocurrency\\\\n\\\\nAlisa Strategy Signal\\\\u2026'
Sun Jun 10 20:02:08 +0000 2018,e Real Reason $NVDA Will Keep Succeeding  
Sun Jun 10 18:52:34 +0000 2018,RMX  #RANKIA   #INBESTIA #INVERTIA  #MERVAL  #IBEX35  #IBEX #IPSA #NYSE #NASDAQ #cryptocurrency\\\\n\\\\nAlisa Strategy Signal Research Inc. \\\\u00ae MEDIUM-TERM Perspective for NVIDIA CORPORATION \\\\n\\\\n$NVDA\\\\nTarget Price:296.56 USD \\\\n\\\\nCurrent Price:262.28 USD 
Sun Jun 10 17:17:03 +0000 2018," Nvidia $NVDA Valuation Rose, Shareholder Guinness Atkinson Asset Management Has Decreased Its Stake; Covanta Hldg $CVA Shareholder Financial & Investment Management Group LTD Has Trimmed Holding by $1.82 Million as Share Value Rose - "
Sun Jun 10 16:00:14 +0000 2018,DA Stock Forecast: NVIDIA Is Riding On A Wave Of Euphoria  $NVDA #equityanalysis #stockstobuy #bullishstock #stockanalysis #AI #euphoria'
Sun Jun 10 14:12:06 +0000 2018,  NVIDIA Crushes Its Forecast and Powers Past Expectations  $NVDA  
Sun Jun 10 13:18:34 +0000 2018,shman Jay A LTD Has Lowered United Technologies $UTX Stake By $289.38 Million; Williams Jones & Associates Lifted Nvidia Com $NVDA Holding By $6.96 Million - 
Sun Jun 10 13:03:01 +0000 2018," Nvidia $NVDA Share Value Rose, Shareholder Baillie Gifford & Company Trimmed Position by $281.27 Million; Microsoft $MSFT Holder Caledonia Investments Plc Lowered Its Stake as Market Valuation Rose "
Sun Jun 10 12:22:50 +0000 2018,vestors Buy Shares of NVIDIA $NVDA on Weakness 
Sun Jun 10 05:24:29 +0000 2018,idia: Mining For Answers $NVDA 
Sun Jun 10 02:36:35 +0000 2018,  Intel vs. Nvidia: Future of AI Chips Still Evolving - Barron\\'s Tech Trader Daily - $INTC $NVDA $XLNX $AMAT - 
Sun Jun 10 01:21:28 +0000 2018,alysts Expect NVIDIA Co. $NVDA Will Post Earnings of $1.83 Per Share 
Sun Jun 10 01:17:54 +0000 2018,alysts Expect NVIDIA Co. $NVDA Will Post Earnings of $1.83 Per Share  #stocks'
Sun Jun 10 23:32:31 +0000 2018,  Intel\\\\u2019s director of quantum hardware explains the company\\\\u2019s two competing quantum computing technologies. 
Sun Jun 10 23:20:21 +0000 2018,  Q: What\\\\u2019s your prediction for the most interesting near term applications for quantum computers? A: Optimization algorith\\\\u2026'
Sun Jun 10 21:20:35 +0000 2018, from IEEESpectrum: \\\\'
Sun Jun 10 21:16:02 +0000 2018, What\\\\u2019s your prediction for the most interesting near term applications for quantum computers? A: Optimization algorithms. Read the full Q&A with Intel\\\\u2019s director of quantum hardware \\\\u27a1  #computing #quantum #Intel $INTC'
Sun Jun 10 16:32:14 +0000 2018,wtr $mu $sq $intc $pg $xlf  
Sun Jun 10 16:12:21 +0000 2018,  RT from IEEESpectrum: \\\\'
Sun Jun 10 15:13:03 +0000 2018,tel\\\\u2019s director of quantum hardware explains the company\\\\u2019s two competing quantum computing technologies.  #computing #quantum #Intel $INTC'
Sun Jun 10 13:49:20 +0000 2018,  Another look at the #Intel Tiger Rapids dual-screen computing device.  #intelrigchallenge #gadgets #t\\\\u2026'
Sun Jun 10 12:24:27 +0000 2018,vestors Buy Intel $INTC on Weakness 
Sun Jun 10 10:40:19 +0000 2018,L #INTEL #AMD $amd $intc LMFAOOOOOOOOOOOOOO 
Sun Jun 10 10:30:34 +0000 2018,nford C. Bernstein Analysts Give Intel $INTC a $54.00 Price Target 
Sun Jun 10 08:02:04 +0000 2018,other look at the #Intel Tiger Rapids dual-screen computing device.  #intelrigchallenge #gadgets #technology #geek $INTC 
Sun Jun 10 07:24:13 +0000 2018,rformance Evaluation \\\\u2013 Intel Corporation (NASDAQ: INTC)  $INTC #stocks #stockmarket'
Sun Jun 10 00:53:41 +0000 2018,"  Better Buy: Intel or TSMC?  #stocks $INTC, $TSM "
Sun Jun 10 00:52:28 +0000 2018,"tter Buy: Intel or TSMC?  #stocks $INTC, $TSM "
Sun Jun 10 23:43:01 +0000 2018,SFT Microsoft Announces Studio Acquisitions at E3 via 
Sun Jun 10 22:25:15 +0000 2018,"SFT Top VC deals: Microsoft buys Github, Ant Financial raises $14B, and Airbus backs indoor drones "
Sun Jun 10 22:06:34 +0000 2018,Presentation was LIT!! I\\\\u2019m Hyped for    &  to Drop. Props to  & Microsoft Studios for the 5 Studio Acquisitions that are being added! #XboxE3 #E3 #E32018 #TheDivision2 #Gears #Halo #Xbox #MicrosoftStudios $MSFT 
Sun Jun 10 21:49:29 +0000 2018,"SFT Microsoft \\\\nValuation, Profitability, and Dividend Safety Scores.\\\\nStock Analysis:  #technology #valueinvesting #dividend #investing #growth #yield "
Sun Jun 10 21:37:04 +0000 2018,MINDER: $MSFT July 13th 2018 104 Calls 1.43 UP to 100% Gain Potential #optionstrading #longcalls #investing       #XboxE3  Gears Microsoft'
Sun Jun 10 21:36:11 +0000 2018,"m Cramer Advises His Viewers On Microsoft, Energy Transfer Partners And More  $MSFT #stocks #stockmarket'"
Sun Jun 10 21:17:06 +0000 2018,  Microsoft acquires a whole bunch of video game studios  $MSFT'
Sun Jun 10 21:04:59 +0000 2018,crosoft acquires a whole bunch of video game studios  $MSFT'
Sun Jun 10 21:03:51 +0000 2018,  Microsoft announced it has acquired Undead Labs. $MSFT #indiegames #entertainment #gaming 
Sun Jun 10 21:01:45 +0000 2018,\\'
Sun Jun 10 21:01:27 +0000 2018,crosoft announced it has acquired Undead Labs. $MSFT #indiegames #entertainment #gaming 
Sun Jun 10 18:59:28 +0000 2018,"  $BTCUSD compared to $XAUUSD gold chart in the 80\\'s-90\\'s , and $MSFT Microsoft chart in the 2000\\'s\\\\nAre we going to have mo\\\\u2026"""
Sun Jun 10 18:45:41 +0000 2018,  $LNKD is now $MSFT \\\\'
Sun Jun 10 18:31:18 +0000 2018,w Microsoft Could Build The Netflix Of Gaming $MSFT $NFLX 
Sun Jun 10 17:46:02 +0000 2018,crosoft Just Put a Data Center on the Bottom of the Ocean  $MSFT 
Sun Jun 10 17:00:41 +0000 2018,"  Does the latest merger rumor make sense? Will #Microsoft Buy #Netflix?  #stocks $MSFT, $NFLX "
Sun Jun 10 14:11:47 +0000 2018,"crosoft\\'s Azure cloud business grew 89% in their third quarter compared with the same period last year, and its cloud \\\\"""
Sun Jun 10 10:21:56 +0000 2018,aders Sell Microsoft $MSFT on Strength After Insider Selling 
