Date,Tweet,Country
Tue Apr 30 23:59:59 +0000 2019,"  I don\'t believe that, 1st of all our Pres is a Billionaire & the Mueller Team couldn\'t get him for anything.""'","Sacramento, CA"
Tue Apr 30 23:59:59 +0000 2019,I use boozhee \ ,"Sacramento, CA"
Tue Apr 30 23:59:58 +0000 2019,"This job is now open at Boston Market in #Fresno, CA. Follow us and turn on mobile alerts to hear about jobs like t\ ","Fresno, CA"
Tue Apr 30 23:59:58 +0000 2019," Close it, tight!!!!'""","Costa Mesa, CA"
Tue Apr 30 23:59:58 +0000 2019,"It\ all passin me by .'""","Orange, CA"
Tue Apr 30 23:59:57 +0000 2019, Lol why not school food is nasty!! Get some healthy choices up in the cafeteria ,"Los Angeles, CA"
Tue Apr 30 23:59:57 +0000 2019,"ok her ass is phat but how thicc is her love for the environment?'""","San Francisco, CA"
Tue Apr 30 23:59:57 +0000 2019,"  Only thing hes lacking is kobes mental toughness...that could still come'""","Laguna Hills, CA"
Tue Apr 30 23:59:57 +0000 2019,"   Great News'""","Grover Beach, CA"
Tue Apr 30 23:59:56 +0000 2019,"Man this dispensary was like all black and sleek and had all hot dudes working????? And was cheap?? I love San Diego man lol'""","San Diego, CA"
Tue Apr 30 23:59:55 +0000 2019,"Credit'""","Orange, CA"
Tue Apr 30 23:59:55 +0000 2019,Mango Habanero \,"Willowbrook, CA"
Tue Apr 30 23:59:54 +0000 2019,Tomorrow May 1st at The Ko \\nSavoir Faire presents live music from Lower Self + Gravite + Woe \ 9pm $7 21+ @ The Kno\ ,"San Francisco, CA"
Tue Apr 30 23:59:53 +0000 2019,Hey  is this dick joke intentional? ,"Los Angeles, CA"
Tue Apr 30 23:59:53 +0000 2019,"Just because it\ not mainstream, doesn\ mean that it\ not good ","San Jose, CA"
Tue Apr 30 23:59:52 +0000 2019,"'CVS Health is looking for teammates like you. See our latest #Healthcare job openings, including ""Pharmacy Technici\ ","Danville, CA"
Tue Apr 30 23:59:51 +0000 2019,But this is really how I\'d respond though \ ,"Victorville, CA"
Tue Apr 30 23:59:51 +0000 2019,  Always someone else\'s fault. Aren\'t principled people supposed to do the right thing\ ,"San Francisco, CA"
Tue Apr 30 23:59:50 +0000 2019," is not playin with you, You, or YOU over there as she effortlessly slays the cover shoot for the current\ ","Los Angeles, CA"
Tue Apr 30 23:59:50 +0000 2019," There Will Be Tears - Frank'""","Torrance, CA"
Tue Apr 30 23:59:49 +0000 2019," I made them public now :) lol'""","Carson, CA"
Tue Apr 30 23:59:49 +0000 2019,Buscamos a Arya Stark para eliminar al Knight King que ha hundido en el oscurantismo a M\ ,"San Diego, CA"
Tue Apr 30 23:59:48 +0000 2019,  I\ not entirely sure how I feel about this......... \,"Irvine, CA"
Tue Apr 30 23:59:47 +0000 2019," I would HATE that!!!'""","Santa Ana, CA"
Tue Apr 30 23:59:47 +0000 2019,Maybe he died on the golden toilet ,"Fremont, CA"
Tue Apr 30 23:59:47 +0000 2019,"My aunties, dancing at my wedding ","California, USA"
Tue Apr 30 23:59:47 +0000 2019,Literally changed my cart on postmates 6 times already ,"Los Angeles, CA"
Tue Apr 30 23:59:46 +0000 2019,you ain\ said nothin but a word\ ,"Vallejo, CA"
Tue Apr 30 23:59:46 +0000 2019,The craft of Talley Vineyard will be gracing ur with their presence this Saturday at SLO\'s Mission Plaza.\\n\\ntalleyvi\ ,"San Luis Obispo, CA"
Tue Apr 30 23:59:45 +0000 2019,"DM us for your FREE MOVEMENT ASSESSMENT and learn how efficient your body is functioning so you can perform at your best! #YogaForAthletes'""","Los Angeles, CA"
Tue Apr 30 23:59:45 +0000 2019, I think I understood what she was feeling. We just had different goals for our respective futures. I wa\ ,"Los Angeles, CA"
Tue Apr 30 23:59:45 +0000 2019,"Miss it a lot'""","Glendora, CA"
Tue Apr 30 23:59:44 +0000 2019,,"Pasadena, CA"
Tue Apr 30 23:59:44 +0000 2019,Stud! Congrats! Maybe you don\ have a career on my softball team after all! ,"San Diego, CA"
Tue Apr 30 23:59:43 +0000 2019, Yes! Unless something happens I am there! \,"San Francisco, CA"
Tue Apr 30 23:59:43 +0000 2019," fans be sure to TUNE in tomorrow, Wed, May 1st to  FM to  Liquid Lunch show at\ ","San Luis Obispo, CA"
Tue Apr 30 23:59:41 +0000 2019,These past couple of gloomy days have been pleasant given the fact I\ not ready for that summer heat just yet. \,"Los Angeles, CA"
Tue Apr 30 23:59:41 +0000 2019," Pumping is very overwhelming, I hated it so much.'""","Lodi, CA"
Tue Apr 30 23:59:41 +0000 2019," Sock?'""","Santa Monica, CA"
Tue Apr 30 23:59:40 +0000 2019,"See our latest #LosAngeles, CA #Finance job opportunity and click the link in our bio to apply: Quantitative Credit\ ","Los Angeles, CA"
Tue Apr 30 23:59:40 +0000 2019,"  It looks like Darius Rucker Lol'""","Orange, CA"
Tue Apr 30 23:59:40 +0000 2019,Best thing I ever purchased from walgreens !! A hot/cold pack belt!! Soothes my annoying back pain! And it\ SEXY t\ ,"California, MD"
Tue Apr 30 23:59:37 +0000 2019," It\ hard with a baby ok!!!!! But I know it\ on me lol I might delete twitter until this weekend'""","Lincoln, CA"
Tue Apr 30 23:59:37 +0000 2019,This Manufacturing/ Production/ Operations job might be a great fit for you. Click the link in our bio to see it an\ ,"Camarillo, CA"
Tue Apr 30 23:59:37 +0000 2019," Hey Bryce!! Who cares...here is what I say #ImpeachDonaldTrump \\n#ImpeachDonaldTrump \\n#ImpeachDonaldTrump'""","Los Angeles, CA"
