Date,Tweet,Country
Sun Apr 28 23:59:59 +0000 2019,"Me in the corner, while pierre plays video games and ignores me. ","Long Beach, CA"
Sun Apr 28 23:59:57 +0000 2019,"Because when you stop and  look around, this life is pretty amazing \ !\\n..\\n..\\n..\\n#nature\ ","Sacramento, CA"
Sun Apr 28 23:59:56 +0000 2019,"Feel like shit. Look like shit. I love being sick.'""","Los Angeles, CA"
Sun Apr 28 23:59:56 +0000 2019, je t\'ai attendu pour une sortie Trail sur les sentiers de Newport Beach mais tu n\'es jamais venu \ ,"Topanga, CA"
Sun Apr 28 23:59:56 +0000 2019,Idk who he is but I love him already ,"San Jose, CA"
Sun Apr 28 23:59:55 +0000 2019,#90DayFiance is back \,"California, MD"
Sun Apr 28 23:59:55 +0000 2019," LESS IS ALWAYS MORE !'""","Oakland, CA"
Sun Apr 28 23:59:55 +0000 2019,"    Yass \ Queen'""","San Diego, CA"
Sun Apr 28 23:59:54 +0000 2019," I think he\ right.'""","Los Angeles, CA"
Sun Apr 28 23:59:54 +0000 2019,THIS. THIS is stage presence. THIS is the highest tier of performing artistry. #BBMAsTopSocial BTS   ,"Berkeley, CA"
Sun Apr 28 23:59:54 +0000 2019,,"Redding, CA"
Sun Apr 28 23:59:54 +0000 2019,"  But then again, here hosting is also trash'""","Los Angeles, CA"
Sun Apr 28 23:59:53 +0000 2019,4.27.14 \ ,"Malibu, CA"
Sun Apr 28 23:59:52 +0000 2019,,"San Francisco, CA"
Sun Apr 28 23:59:52 +0000 2019," That was such a great set! Thanks for sharing your music with us.'""","California, USA"
Sun Apr 28 23:59:51 +0000 2019,"     what we talked about today'""","Cypress, CA"
Sun Apr 28 23:59:51 +0000 2019, I will. But I mention them because they all rely on Bluetooth/Wifi communication between two devices\ ,"Downey, CA"
Sun Apr 28 23:59:50 +0000 2019, Totally moron ,"Lodi, CA"
Sun Apr 28 23:59:49 +0000 2019,"  The realest tweet ever'""","Davis, CA"
Sun Apr 28 23:59:49 +0000 2019,Come hang at one of my favorite bars while my fiends and I play some of our favorite songs! Great food (kitchen ope\ ,"Los Angeles, CA"
Sun Apr 28 23:59:49 +0000 2019,"Anyone out in LA on my timeline \ dm me'""","Los Angeles, CA"
Sun Apr 28 23:59:44 +0000 2019,Yeah Bill Bill\  ,"View Park-Windsor Hills, CA"
Sun Apr 28 23:59:43 +0000 2019,This thread reveals so much of the truest evil inhumanity behind the lies that Trump spews. ,"Los Angeles, CA"
Sun Apr 28 23:59:42 +0000 2019,We can tell the gayness you have with the first picture \ ,"Reedley, CA"
Sun Apr 28 23:59:41 +0000 2019,,"Redding, CA"
Sun Apr 28 23:59:40 +0000 2019,"  LOL.'""","Prunedale, CA"
Sun Apr 28 23:59:40 +0000 2019,"Just know that your intelligence will always be a threat to others'""","Fresno, CA"
Sun Apr 28 23:59:40 +0000 2019,Work out with your kids. \ Look at Rhythm\ face when he goes up! BTW- birthday parties with  are rid\ ,"San Diego, CA"
Sun Apr 28 23:59:39 +0000 2019,"Great weekend for   How many conference championship won?  Beat Cal, Stanford, the four-letter school, Colorado'""","Los Angeles, CA"
Sun Apr 28 23:59:39 +0000 2019, What just helping a buddy out \,"Corona, CA"
Sun Apr 28 23:59:39 +0000 2019,"Interested in a job in Fresno, CA? This could be a great fit. Click the link in our bio to apply: Restaurant Associ\ ","Fresno, CA"
Sun Apr 28 23:59:38 +0000 2019,"Ana Lily could really dig into that gritty, sexy tone and would have a KILLER soundtrack. The movie would ooze cool\ ","California, USA"
Sun Apr 28 23:59:37 +0000 2019,#Endgame ,"Oceanside, CA"
Sun Apr 28 23:59:37 +0000 2019,The story I want to weave out of a careful study of these popular platforms of the 1990s forward is how mostly simi\ ,"Los Angeles, CA"
Sun Apr 28 23:59:37 +0000 2019,"156 tracks \\n10:02:06 length \\nMAs o aleat\ tem que tocar s\ as mesmas n\ puta q pariu'""","San Diego, CA"
Sun Apr 28 23:59:37 +0000 2019,"ever feel like you\ trying to force yourself to be in a good mood?? lmao'""","Los Angeles, CA"
Sun Apr 28 23:59:36 +0000 2019,Hey that\ my street ,"Lakewood, CA"
Sun Apr 28 23:59:36 +0000 2019,"I\ so bored with my life I want to cry'""","San Bernardino, CA"
Sun Apr 28 23:59:35 +0000 2019,Y\ really hate vegetables huh ,"Los Angeles, CA"
Sun Apr 28 23:59:35 +0000 2019," Lol'""","San Bernardino, CA"
Sun Apr 28 23:59:35 +0000 2019,"Ok so  won today, so let\ keep that streak going with Jon Snow ...  ","Lake Elsinore, CA"
Sun Apr 28 23:59:35 +0000 2019,"1) I know she loves me, unconditionally and 2) she gets me and my passion for photography (except for when the food\ ","San Francisco, CA"
Sun Apr 28 23:59:34 +0000 2019,  The best Bonnie Prince Charlie could have achieved was an extended Civil War that wo\ ,"Bakersfield, CA"
Sun Apr 28 23:59:34 +0000 2019,Well done  team. ,"Malibu, CA"
Sun Apr 28 23:59:34 +0000 2019,Kaya naman pala galit si dirty pablico ,"Hawthorne, CA"
Sun Apr 28 23:59:32 +0000 2019, Wait on it ,"Indio, CA"
Sun Apr 28 23:59:32 +0000 2019,"    are you a vegetarian?'""","Bakersfield, CA"
Sun Apr 28 23:59:32 +0000 2019,"this says so much about the game. rebound dif, 33 missed 3\ Houston only getting 10pts off of 20 Dubs TO, meanwhi\ ","Vallejo, CA"
Sun Apr 28 23:59:28 +0000 2019,"    That\ is much more information than I had before,trying to a\ ","Chula Vista, CA"
Sun Apr 28 23:59:26 +0000 2019, Makapag aral na nga ate. Ayoko na mag view ng mga stories mo! mashaket! bahala kayo jan! \,"Arden-Arcade, CA"
Sun Apr 28 23:59:23 +0000 2019," Me too'""","Pacific Grove, CA"
Sun Apr 28 23:59:23 +0000 2019,People are so easily led. They can\ think for themselves. ,"San Rafael, CA"
Sun Apr 28 23:59:23 +0000 2019,Spoiler alert: I\ seen tonight\ #GameOfThrones and the Battle of Winterfell is a draw. The whole thing is only r\ ,"Los Angeles, CA"
