Date,Tweet,Country
Thu May 09 09:50:09 +0000 2019,"but now i can say i\ free from all the abuse. i\ cutting that cycle. i deserve better than to be called names, sh\ ","Moreno Valley, CA"
Thu May 09 09:50:07 +0000 2019,"I said I tried to call the nurse again,,,, but she\ being a little b***tch ","Los Angeles, CA"
Thu May 09 09:50:03 +0000 2019,"Omar Apollo for real slept on'""","San Francisco, CA"
Thu May 09 09:49:55 +0000 2019,"Bro, it was the BIGGEST struggle getting Amanda into the house dude like I can\ lmao Idek how I did it \","La Presa, CA"
Thu May 09 10:04:58 +0000 2019,"When the \ makes you \ just like a \ that\'s amore!""'","San Francisco, CA"
Thu May 09 10:04:54 +0000 2019," That\ why he\ firing so many missiles, is it?'""","Altadena, CA"
Thu May 09 10:04:45 +0000 2019,my mans a crackhead ep.1 ,"Long Beach, CA"
Thu May 09 10:04:37 +0000 2019,"i love getting force fed then shoved in an uber.   like thank you soooooo much!'""","San Francisco, CA"
Thu May 09 10:04:31 +0000 2019,I\ like okkkk explain? he had the nerve to say he\ bi bc he likes me. ????? I quickly educate his ass on what bei\ ,"San Diego, CA"
Thu May 09 10:04:20 +0000 2019,due2damixxx ,"Los Angeles, CA"
Thu May 09 10:04:19 +0000 2019," That about covers it. Well said!'""","Mission Viejo, CA"
Thu May 09 10:04:03 +0000 2019,"Our BIGGEST CONGRATULATIONS to our newest Regional Vice Presidents - Aileen Librando & Angelli Mallen, and Alfred &\ ","Covina, CA"
Thu May 09 10:04:02 +0000 2019,Kid Frost - La Raza  via  \,"East Los Angeles, CA"
Thu May 09 10:03:57 +0000 2019," Bye Kanye'""","Antelope, CA"
Thu May 09 10:03:56 +0000 2019,"how do i get rid of the ugly'""","California, USA"
Thu May 09 10:03:54 +0000 2019," Surprised you waste time answering uninformed individuals like Jeff.  Thanks for the input of professional sanity.'""","San Diego, CA"
Thu May 09 10:03:51 +0000 2019," I was there and that\\nplay was right in front of me! It was an in believed scens'""","Carlsbad, CA"
Thu May 09 10:03:44 +0000 2019,Up to 51% Off Men\'s Haircut ,"Santa Barbara, CA"
Thu May 09 10:03:42 +0000 2019,Up to 51% Off Haircut and Blow-Dry ,"Los Angeles, CA"
Thu May 09 10:03:40 +0000 2019,"  We seem to have an unprecedented number of inept, unqualified elected.  Time to recall and r\ ","Temecula, CA"
Thu May 09 10:03:36 +0000 2019,"Acho que farei as pazes com o mirto'""","Daly City, CA"
Thu May 09 10:20:03 +0000 2019,Mainstream Concerns about an Economic Slowdown Revisited  ,"Los Angeles, CA"
Thu May 09 10:19:55 +0000 2019,       Trump hid the fact that he\ ,"El Dorado Hills, CA"
Thu May 09 10:19:52 +0000 2019,"TEST_GEO_Hierarchy: dc69827c-b64e-44d3-b2d7-b073f0d291cb'""","California, USA"
Thu May 09 10:19:52 +0000 2019,"TEST_GEO_Hierarchy: f117e8c2-86ff-4e2f-ace8-dfb4c133b574'""","Los Angeles, CA"
Thu May 09 10:19:52 +0000 2019,"Goodbye, cargo ship \ K. INOUYE! Have a great time in Long Beach!'""","San Francisco, CA"
Thu May 09 10:19:49 +0000 2019,"This lil boy don\ wanna wake up'""","Tracy, CA"
Thu May 09 10:19:25 +0000 2019,"What does she do\\nWhen she\'s raped by a cop?""'","Chico, CA"
Thu May 09 10:19:22 +0000 2019,"This is what I hate about night shift!! I worked 4 12s in a row 7p-7a my first day off and what am I doing? Eating cereal at 3 am!!!!!'""","Ventura, CA"
Thu May 09 10:19:13 +0000 2019,"Couple days late, but a busy month ahead with some incredible shows to catch if you\ around! Come shake your butt\ ","Costa Mesa, CA"
Thu May 09 10:19:05 +0000 2019,"goosebumps'""","Santa Cruz, CA"
Thu May 09 10:19:05 +0000 2019,So damn true \ ,"Los Angeles, CA"
Thu May 09 10:19:04 +0000 2019,"Whenever you see someone in need of help please help them'""","Bakersfield, CA"
Thu May 09 10:19:02 +0000 2019, 2\,"Torrance, CA"
Thu May 09 10:18:57 +0000 2019,"Sem surpresas, dormi a primeira hora toda do filme, mas do meio pra frente depois que eu acordei foi divertido at\ ","San Jose, CA"
Thu May 09 10:18:54 +0000 2019,"3:18 am, time for more pain meds.\ #Stupiddrunkdriver'""","Fullerton, CA"
Thu May 09 10:18:45 +0000 2019, \ \,"Pasadena, CA"
Thu May 09 10:18:43 +0000 2019,ME ,"San Jose, CA"
Thu May 09 10:18:41 +0000 2019,,"Los Angeles, CA"
Thu May 09 10:18:40 +0000 2019,Night ,"East Palo Alto, CA"
Thu May 09 10:18:35 +0000 2019,"Up to 63% Off Haircut, Shampoo, Conditioner at Hair by Melody ","Santa Barbara, CA"
Thu May 09 10:18:22 +0000 2019,"   Why don\'t smartphones do IR? I can think of a lot of uses!""'","California, USA"
Thu May 09 10:18:20 +0000 2019," Nope'""","Los Angeles, CA"
Thu May 09 10:18:11 +0000 2019," mto maravilhosa'""","La Mesa, CA"
Thu May 09 10:18:07 +0000 2019,One of the major rules of life DONT take advantage of people kindness for weakness cuz everyone has there limits an\ ,"La Mirada, CA"
Thu May 09 10:18:05 +0000 2019,No collusion or obstruction?  The GOP is lying and will soon be voted out.  Ya vote for the GOP you\'re voting for P\ ,"San Diego, CA"
Thu May 09 10:18:01 +0000 2019,So I\'m a little slow ok? Took me long enough to figure out how to use the dang trajectory view in arty. \ Now I kno\ ,"Redding, CA"
Thu May 09 10:18:00 +0000 2019,,"Los Angeles, CA"
Thu May 09 10:17:58 +0000 2019,Save room for dessert at paletteteahouse. Hong Kong milk tea tiramis\ with black sugar boba. Mmmhmmm. @ Palette Tea\ ,"San Francisco, CA"
Thu May 09 10:20:27 +0000 2019," Clearly I got homework..'""","Laguna, CA"
Thu May 09 10:20:20 +0000 2019, \ \,"Pasadena, CA"
Thu May 09 10:20:08 +0000 2019,#critters are awesome \,"Los Angeles, CA"
Thu May 09 10:20:04 +0000 2019,"Never forget that you can\'t give two people\'s worth of a fuck no matter how hard you try and how much you want it to matter""'","Atascadero, CA"
Thu May 09 10:35:28 +0000 2019,   NOT THE COLLARD GREEN JUICE \ ,"Pasadena, CA"
Thu May 09 10:35:25 +0000 2019,A new costume character the sophisticated Bruce Wayne.  I can do Him if you need him to fly by and help with your n\ ,"West Hollywood, CA"
Thu May 09 10:35:22 +0000 2019, \ \,"Pasadena, CA"
Thu May 09 10:35:40 +0000 2019,Made the toughest decision today \,"Fresno, CA"
Thu May 09 10:35:34 +0000 2019," Thanks for understanding.'""","Fullerton, CA"
Thu May 09 10:35:34 +0000 2019," LMAOOOO'""","Corona, CA"
Thu May 09 10:35:33 +0000 2019,  \,"Oakland, CA"
Thu May 09 10:36:14 +0000 2019,"The Witcher 3 has raised the bar for masterful storytelling, the use of open world, and just overall, what a video game should be.'""","Santa Ana, CA"
Thu May 09 10:35:59 +0000 2019," Given Delhities track record, kisi bhi chootiyaape ke ummed karna galat nahin hoga..'""","California, USA"
Thu May 09 10:35:59 +0000 2019,"It makes me uncomfortable how everyone on Facebook brags about eating ass'""","Los Angeles, CA"
Thu May 09 10:35:57 +0000 2019,She been fine .... but can\ act for nayfin ,"Signal Hill, CA"
Thu May 09 10:35:56 +0000 2019,"Her upper range is sooo under utlizied omg let keiko belt more please'""","Isla Vista, CA"
Thu May 09 10:35:55 +0000 2019,"It\ not a early 90\ movie without an elaborate dance scene. Also I can\ prove it, but this scene was inspired by\ ","Los Angeles, CA"
Thu May 09 10:50:46 +0000 2019,WARNING ,"Los Angeles, CA"
Thu May 09 10:50:45 +0000 2019,"TEST_GEO_Hierarchy: 8b3008ab-4bc2-4f1e-8a64-0f0a78441058'""","California, USA"
Thu May 09 10:50:45 +0000 2019,"TEST_GEO_Hierarchy: 47d473c8-e41c-4a29-a731-30433efb927d'""","Los Angeles, CA"
Thu May 09 10:50:37 +0000 2019,A little bit in love with  Enjoyed the uplifting show last weekend at the first beachlifefestival in Red\ ,"Redondo Beach, CA"
Thu May 09 10:50:34 +0000 2019,In the beginning... ,"Santa Rosa, CA"
Thu May 09 10:50:29 +0000 2019,I don\ want my family living there anymore especially my little sister ,"Los Angeles, CA"
Thu May 09 10:50:24 +0000 2019,  Perfectly reasonable.  Opposition parties write protest laws but they only get a little\ ,"West Hollywood, CA"
Thu May 09 10:50:23 +0000 2019,"  Excuse me sir but snoop dog is my man, you can kindly exit the stage please'""","Fresno, CA"
Thu May 09 10:50:22 +0000 2019," Sucks we lost mom last year and our home this last weekend but I got you baby boy'""","Garden Acres, CA"
Thu May 09 10:50:21 +0000 2019,"Why people want me out of they lives ?'""","Oakland, CA"
Thu May 09 10:51:15 +0000 2019,"I want you here when I make it at all the award shows but you my trophy'""","Oakland, CA"
Thu May 09 10:51:12 +0000 2019,"i can never sleep early :('""","Hacienda Heights, CA"
Thu May 09 10:51:08 +0000 2019,"Want to work at Rexel USA, Inc? We\'re hiring in Oakland, CA! Click for details:  #energy #innovation""'","Oakland, CA"
Thu May 09 10:51:05 +0000 2019," Exactly why I got the f out of mn'""","Burbank, CA"
Thu May 09 10:51:03 +0000 2019,#\  \ ,"San Diego, CA"
Thu May 09 11:06:25 +0000 2019," I watched interview...What is all that homophobic crap you ranted about???? Jesus man'""","Los Angeles, CA"
Thu May 09 11:06:24 +0000 2019, I\ on IOS dumb ass fucking cunt \,"Desert Hot Springs, CA"
Thu May 09 11:06:11 +0000 2019,"As ISRAEL \ celebrates it 71 birthday today, we look back to the magical celebration of the historic #GirodItalia\ ","Sacramento, CA"
Thu May 09 11:06:00 +0000 2019,I am thrilled to be the keynote speaker for Women In Research\'s 2019 WIRexec Leadership Summit where I\'ll be delive\ ,"San Francisco, CA"
Thu May 09 11:05:55 +0000 2019,"Up & at em!! Good morning!'""","Laguna, CA"
Thu May 09 11:06:49 +0000 2019,We\'re hiring! Read about our latest job opening here: Associate Technical Account Manager -  ,"Santa Barbara, CA"
Thu May 09 11:06:44 +0000 2019,"i need to keep calm lol. summer break is almost here i\ be good'""","Placentia, CA"
Thu May 09 11:06:40 +0000 2019, I wish i vould delete my eyeballs ,"Lawndale, CA"
Thu May 09 11:06:40 +0000 2019,TOP STORIES ON  \\n\\n*Fullerton police are looking for the person responsible after a man was found shot in an a\ ,"Los Angeles, CA"
Thu May 09 11:06:36 +0000 2019," js, but you ain\ got dirt\","Corona, CA"
Thu May 09 11:06:28 +0000 2019,"I\ hungry but my stomach hurts so I can\ eat without wanting to throw up'""","Madera, CA"
Thu May 09 11:07:03 +0000 2019,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary\\n\\nwooptie do.. ,"Corona, CA"
Thu May 09 11:07:02 +0000 2019," @ me next time boo'""","Los Angeles, CA"
Thu May 09 11:07:01 +0000 2019,4am Gaming \,"Marina del Rey, CA"
Thu May 09 11:07:00 +0000 2019,"  That\ a libel against Nixon.'""","California, USA"
Thu May 09 11:21:57 +0000 2019," What car he had cuhhhsss!!!??'""","Los Angeles, CA"
Thu May 09 11:21:39 +0000 2019,,"Riverside, CA"
Thu May 09 11:21:33 +0000 2019,MAAAAAAAAAAAN ,"Highland, CA"
Thu May 09 11:21:03 +0000 2019,"Take your career to the next level at Parsons Corp. Apply today!  #IT #Veterans'""","El Segundo, CA"
Thu May 09 11:22:20 +0000 2019,,"Riverside, CA"
Thu May 09 11:22:17 +0000 2019," My dog was my big helper at reducing my BP. That and a nice vacation'""","Buena Park, CA"
Thu May 09 11:22:03 +0000 2019,"  Cheers, cheers, cheers!'""","San Jose, CA"
Thu May 09 11:22:03 +0000 2019,Flying through the work week!!!\\n#busy #flying #work #workhard #zipping #crazy #bonkers #nuts #blessed #thankful @ S\ ,"Santa Clarita, CA"
Thu May 09 11:21:58 +0000 2019, \\n#PutinsGOP\\n#PutinsGOP\\n#PutinsGOP\\n#PutinsGOP\\n\\n#Traitors ,"Los Angeles, CA"
Thu May 09 11:37:16 +0000 2019,"I\'m at San Francisco International Airport -  in San Francisco, CA ","California, USA"
Thu May 09 11:37:13 +0000 2019," The theatrics'""","Berkeley, CA"
Thu May 09 11:37:08 +0000 2019,"I\'m at American Airlines Admirals Club in San Francisco, CA ","California, USA"
Thu May 09 11:37:08 +0000 2019,It be like that \ ,"California City, CA"
Thu May 09 11:36:52 +0000 2019,Why would anyone want to get married in this country if you\ wife can be raped by Govn\ & kids miles Ted by glov\ ,"California, USA"
Thu May 09 11:36:48 +0000 2019,  \,"Los Angeles, CA"
Thu May 09 11:36:41 +0000 2019," You appropriately named him Mr. Meghan McCain. Otherwise he\ a nobody.'""","Silver Lakes, CA"
Thu May 09 11:36:40 +0000 2019," Maybe that makes me a fool'""","Clovis, CA"
Thu May 09 11:36:36 +0000 2019, Agreed.  Hoping for Nikki Haley in 2024.  Appears to be a solid candidate.  Thinking Gaven Newsom\ ,"Mission Viejo, CA"
Thu May 09 11:36:34 +0000 2019,Starting off your WET Thursday with 58\ in La Jolla!   ,"Vista, CA"
Thu May 09 11:36:28 +0000 2019," Ah! Now, I get it! You never  passed the bar exam! And here you are commenting on if Barr is following\ ","Los Angeles, CA"
Thu May 09 11:36:25 +0000 2019,"Sheesh, maybe these dudes can rightfully say this if, you know, storks did all that work. Even then, I\'d give that\ ","Lakewood, CA"
Thu May 09 11:36:19 +0000 2019,"ESPN am , we need a new announcer !!!!!'""","Del Aire, CA"
Thu May 09 11:36:14 +0000 2019, I\ told towards the end of the year. \\nThank you so much Rosalita \,"Los Angeles, CA"
Thu May 09 11:36:11 +0000 2019,"  Yeah, it did the \'dipsy do\' on me too!""'","Santa Rosa, CA"
Thu May 09 11:36:08 +0000 2019, \,"Lake Elsinore, CA"
Thu May 09 11:36:05 +0000 2019, \,"Pasadena, CA"
Thu May 09 11:36:04 +0000 2019,#GNR Top 2019 Austin City Limits Festival Lineup  ,"Los Angeles, CA"
Thu May 09 11:36:03 +0000 2019,"  X2'""","Vallejo, CA"
Thu May 09 11:36:02 +0000 2019,Be cool today! It feels good... and it doesn\ cost you a dime! \ ,"Redondo Beach, CA"
Thu May 09 11:36:02 +0000 2019," Wait add a slow release capacitor n\ NPN somehow?!?!?'""","Los Angeles, CA"
Thu May 09 11:35:58 +0000 2019," I\'ve stopped being a Dodger fan because 1) I choose to not change from U-Verse to Spectrum, 2) Charley Steiner\'s voice.""'","Los Angeles, CA"
Thu May 09 11:35:50 +0000 2019,"I just want it to be 3pm already, I want my two days off \","Vacaville, CA"
Thu May 09 11:35:46 +0000 2019," Alhamdulillah ingat Tuhan lagi'""","El Cajon, CA"
Thu May 09 11:35:39 +0000 2019,"We are anticipating rain here in our county this morning, so keep this in mind when you head out to school or work!\ ","Vista, CA"
Thu May 09 11:35:22 +0000 2019,"I can only tell you from experience'""","Desert Hot Springs, CA"
Thu May 09 11:35:15 +0000 2019,"  shit had me DEAD'""","California, USA"
Thu May 09 11:35:11 +0000 2019, It\ in spanish \,"El Cajon, CA"
Thu May 09 11:35:10 +0000 2019, \,"Los Angeles, CA"
Thu May 09 11:35:04 +0000 2019,Why can\ today be a WFH day?  #iplayeastman #guitar ##guitars #rock @ Keith Holland Guitars ,"Los Gatos, CA"
Thu May 09 11:34:48 +0000 2019,"You\'re running out of all the things I liked you for.""'","San Diego, CA"
Thu May 09 11:34:45 +0000 2019,Is Draymond Green The Modern Day Dennis Rodman ? \ What Are Your Thoughts ... \ \ Day Rodman\ By Day Illustr\ ,"Oakland, CA"
Thu May 09 11:34:37 +0000 2019,Was this Sukhoi 30 minister Rijju\ private taxi? \\n     ,"San Jose, CA"
Thu May 09 11:34:34 +0000 2019," despierta'""","Vernon, CA"
Thu May 09 11:34:28 +0000 2019,Congratulations. Think of all the things you can get done! ,"Orange, CA"
Thu May 09 11:34:26 +0000 2019,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary ,"Riverside, CA"
Thu May 09 11:34:23 +0000 2019,We\ honored gay rights & marriage in country yet traditional models are no longer respected. \\nEspecially in CA.\ ,"California, USA"
Thu May 09 11:33:54 +0000 2019,"Everytime I read a book, I gain a world of knowledge. ","San Francisco, CA"
Thu May 09 11:33:51 +0000 2019,"  The gall you have to post this. lol'""","Watsonville, CA"
Thu May 09 11:33:47 +0000 2019,"Good Morning!  is here right now on  This Morning, talking rain & storms in her forecasts! ","Vista, CA"
Thu May 09 11:33:43 +0000 2019,Trump\ contempt for Congress is dangerous and self-serving\\n,"Lake Elsinore, CA"
Thu May 09 11:33:30 +0000 2019,Here are your flowers @ Solstice Canyon Hiking Trail ,"California, USA"
Thu May 09 11:53:15 +0000 2019,A big S/O to my homie  for the \ kicks!! Homie is super legit and with the fast shipping like always!! Th\ ,"Hercules, CA"
Thu May 09 11:53:14 +0000 2019,"  Just need to add; your tweet here makes no sense. \\nPlease re-read, and correct. \\n\\nYou sou\ ","Fetters Hot Springs, CA"
Thu May 09 11:53:04 +0000 2019,"  Il n \ sera rien. Cela on le sait, tant que les pr\ seront contraint au c\ \ pr\ ","San Francisco, CA"
Thu May 09 11:53:02 +0000 2019,"If you\ out raising money for innovative tech, just remember that investors in 2019 put over a million into a new\ ","San Diego, CA"
Thu May 09 11:52:58 +0000 2019,   You are helping by simply writing this tweet - it is another vote for more\ ,"San Francisco, CA"
Thu May 09 11:52:52 +0000 2019,"Authors supporting authors\ from ang_b_writing - Calling on all readers, bookstagrammers, book lovers,\ ","Union City, CA"
Thu May 09 11:52:44 +0000 2019,Finally hung out my handy dandy tapestry after shooting these past couple days! I\ be uploading this set on xtrem\ ,"Menlo Park, CA"
Thu May 09 11:52:42 +0000 2019,"This is where our country has gone under Drumpf.  Praising Hitler and cheering about shooting imigrants, supported\ ","Indio, CA"
Thu May 09 11:52:37 +0000 2019,Here\'s a live look at the Coronado Bay Bridge on your WET Thursday Morning Drive to work!  Skycam!\ ,"Vista, CA"
Thu May 09 11:52:31 +0000 2019," Wasnt firmino out due to a muscular injury? Yea i wonder why those happen'""","Pico Rivera, CA"
Thu May 09 11:52:30 +0000 2019,IG /  Happy \ #childrensday #loveyoucookie\  ,"Los Angeles, CA"
Thu May 09 11:52:23 +0000 2019,Don\ rely on changes in thoracic impedance alone to determine heart failure progression. There are multiple tools\ ,"California, USA"
Thu May 09 11:52:20 +0000 2019,"Dealing not freaking lol'""","Walnut Creek, CA"
Thu May 09 11:52:18 +0000 2019," The hate and stupidity just oozes from that tweet. 40% (maybe more) of Americans feel this way, at leas\ ","Los Angeles, CA"
Thu May 09 11:52:07 +0000 2019,"I\ never been more on this life than lucky,thank you god'""","Long Beach, CA"
Thu May 09 11:52:06 +0000 2019,"Tired AF, but the Grit don\ quit...'""","Milpitas, CA"
Thu May 09 11:52:04 +0000 2019,"Month 6 of no instagram or FB. I\ free.'""","California, USA"
Thu May 09 11:52:03 +0000 2019,"  This is it. This is what I would do in my youth. Dope'""","Vincent, CA"
Thu May 09 11:51:54 +0000 2019,#UrbanTrekUSATips by  tour guide for  San Francisco SMALL GROUP walking tours providin\ ,"San Francisco, CA"
Thu May 09 11:51:53 +0000 2019," nooooooo i could never hurt you :/'""","Los Angeles, CA"
Thu May 09 11:51:50 +0000 2019,"  TWITTER EGG DESTROYS TWITTER USER WITH BEN SHAPIRO LIKE LOGIC WATCH NOW'""","Los Angeles, CA"
Thu May 09 11:51:48 +0000 2019, Unfortunately no coverage at \,"Riverside, CA"
Thu May 09 11:51:32 +0000 2019,Unpopular Opinion of streamers upset at  ,"California, USA"
Thu May 09 11:51:25 +0000 2019, \ ,"California, USA"
Thu May 09 11:51:21 +0000 2019,"  Hell yeah that nigga do'""","Los Angeles, CA"
Thu May 09 11:51:16 +0000 2019," #askrev pro will you ever bring rev pro california?'""","Chula Vista, CA"
Thu May 09 11:51:15 +0000 2019,#tbt daquela friaca que o cara vai fazer xixi e...uehhh \ #LakeTahoe #California\ ,"South Lake Tahoe, CA"
Thu May 09 11:51:08 +0000 2019, \ \,"El Cajon, CA"
Thu May 09 11:51:08 +0000 2019,IG/  #MFBTY \ is not one MF walking this earth that is worth you laying awake at night feeling like\ ,"Los Angeles, CA"
Thu May 09 11:51:07 +0000 2019, Bring on the Bambi\'s!!! ,"Oakland, CA"
Thu May 09 11:51:00 +0000 2019, \ ,"California, USA"
Thu May 09 11:50:53 +0000 2019, It\ sad man. The political system is so broken that our elected officials can\ even have a real conver\ ,"Bakersfield, CA"
Thu May 09 11:50:52 +0000 2019," But a savant alpinist'""","Encinitas, CA"
Thu May 09 11:50:46 +0000 2019,Many clients left CA because of vaccine laws & high taxes. \\nWe need to decrease population while honoring Native Ca\ ,"California, USA"
Thu May 09 11:50:44 +0000 2019,Artist\ rendering of what the royal baby might look like when he\ old enough to assume the throne. \\n\\n#BabySussex\ ,"Aptos, CA"
Thu May 09 11:50:43 +0000 2019," #askrevpro who are 5 wrestlers who have never wrestled in rev pro you would like to have wrestle in rev pro and why?'""","Chula Vista, CA"
Thu May 09 11:50:41 +0000 2019," Is that our boy, NetHack?'""","Vincent, CA"
Thu May 09 11:50:41 +0000 2019,Ugh I hate having acid reflux \ hurts so bad \,"Mendota, CA"
Thu May 09 11:50:24 +0000 2019,"Just posted a photo @ Los Angeles, California ","Los Angeles, CA"
Thu May 09 11:50:19 +0000 2019," I watched it .mmmm'""","Sun City, CA"
Thu May 09 11:50:15 +0000 2019," They\'re all in Putin\'s pocket. The Red Swamp GrOPe must be impeached and imprisoned!""'","Los Angeles, CA"
Thu May 09 11:50:11 +0000 2019,Quinta feira rotineira \,"Beverly Hills, CA"
Thu May 09 11:50:09 +0000 2019," pretty mo amans sis'""","San Diego, CA"
Thu May 09 11:50:06 +0000 2019,   Not sure my boss was on the flight it was 4 hr delay it was a mess the fligh\ ,"Lincoln, CA"
Thu May 09 11:50:02 +0000 2019,What an absolute banger of a stream! Such a rough day freaking with bull crap and I turn in the stream and my viewe\ ,"Walnut Creek, CA"
Thu May 09 11:49:57 +0000 2019,IG /  #MFBTY  ,"Los Angeles, CA"
Thu May 09 11:49:54 +0000 2019,"My goal is to be in bed sleep by 11 am'""","Chula Vista, CA"
Thu May 09 11:49:27 +0000 2019,Can\ sleep yet and it\ almost 5 \ ,"West Sacramento, CA"
Thu May 09 11:49:24 +0000 2019,A big S/O to  for the legit raffle and with the fast shipping!! Homie is 1000% legit!! People don\ hesit\ ,"Hercules, CA"
Thu May 09 11:49:23 +0000 2019,Nite ya\ ,"Los Angeles, CA"
Thu May 09 11:49:18 +0000 2019,"Just posted a photo @ El Segundo, California ","El Segundo, CA"
Thu May 09 11:49:18 +0000 2019,   Bien s\ Et les meilleurs maires que j\ eu l\ de conna\ son\ ,"San Francisco, CA"
Thu May 09 11:49:18 +0000 2019,,"San Francisco, CA"
Thu May 09 11:49:17 +0000 2019," What good has your country done for Syria, Iraq, Palestine and Lebanon? Please enlighten me'""","San Bruno, CA"
Thu May 09 11:49:14 +0000 2019,"I can\'t wait to nap already!""'","California, USA"
Thu May 09 11:49:09 +0000 2019,We finally hit 1500!!!!!!! It\ been a crazy fun ride thank you  \,"Los Angeles, CA"
Thu May 09 11:49:05 +0000 2019,"Next up: Los Angeles. Ready to make some memories \ some big news coming, but for now I wanted to show y\ t\ ","West Hollywood, CA"
Thu May 09 11:49:05 +0000 2019," I can\'t do anything this month smh \ hmu in June I\'ll drive""'","Ontario, CA"
Thu May 09 11:49:01 +0000 2019,"  who is that bastard to decide such name for this programme?'""","San Jose, CA"
Thu May 09 11:48:58 +0000 2019," to her lol'""","Simi Valley, CA"
Thu May 09 11:48:56 +0000 2019,The Paris Hilton\'s new song and video clip \ Friends Ass\ Kardashian and yours truly (as Dame) are  doing\ ,"West Hollywood, CA"
Thu May 09 11:48:56 +0000 2019,"Beautiful mornin'""","Livingston, CA"
Thu May 09 11:48:51 +0000 2019," CONGRATS BUD!'""","Simi Valley, CA"
Thu May 09 11:48:49 +0000 2019,Listening to Butterfly by Crazy Town on  ,"Los Angeles, CA"
Thu May 09 11:48:47 +0000 2019, They vaulted the pump\ ,"Walnut Park, CA"
Thu May 09 11:48:42 +0000 2019,"bom dia pra noi$'""","Beverly Hills, CA"
Thu May 09 11:48:41 +0000 2019,"  *hints don\'t work, many need maps""'","Menifee, CA"
Thu May 09 11:48:33 +0000 2019,And 100% of them are idiots ,"Opal Cliffs, CA"
Thu May 09 11:48:28 +0000 2019,"  I guess the times i seen him hes not that dominate, Miazga and zimmerman come to mind before ccv'""","Pico Rivera, CA"
Thu May 09 11:48:21 +0000 2019, Except \ Clodhopperus\,"Mission Viejo, CA"
Thu May 09 11:48:16 +0000 2019,"So people if you haven\ already go check out my first episode of my podcast!!! I took a week off last week, but I\ ","San Pablo, CA"
Thu May 09 11:48:12 +0000 2019, \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ ,"Citrus Heights, CA"
Thu May 09 11:48:08 +0000 2019,"Starting to knit my new marvelous purse!  helped me with the tools, yarn and inspiration \","Los Angeles, CA"
Thu May 09 11:48:03 +0000 2019,I FINISHED THE ESSAY!!! ,"San Jose, CA"
Thu May 09 11:47:57 +0000 2019,Great stream this morning wow!! we peaked at 40 viewers unbelievable thanks for all the love shout out to zombie fo\ ,"Alhambra, CA"
Thu May 09 11:47:56 +0000 2019,Eccl 4:1 NKJV\ I returned and considered all the oppression that is done under the sun: And\   via ,"San Diego, CA"
Thu May 09 11:47:52 +0000 2019," Sorry I wasn\'t paying attention to anything but your head""'","Los Angeles, CA"
Thu May 09 11:47:44 +0000 2019,"I revel in words, chosen and utilized they can be powerful weapons.'""","Menifee, CA"
Thu May 09 11:47:42 +0000 2019,"Hey  how about you stop being a nitpicky bitch, take my damn money\ know you want to\ give me my stupid\ ","San Francisco, CA"
Thu May 09 11:47:40 +0000 2019," Robert Graves, he\ not.'""","Mission Viejo, CA"
