Date,Tweet,Country
Mon May 20 10:19:43 +0000 2019," At least you know what you need to do'""","Huntington Beach, CA"
Mon May 20 10:19:41 +0000 2019,"  That is an awesome baby!!!!'""","Menifee, CA"
Mon May 20 10:19:38 +0000 2019,I\ so fuckin proud of you and Daniel. You guys deserved this\ ,"Big Bear City, CA"
Mon May 20 10:19:29 +0000 2019, Would you like to support your assertions with actual quotes from candidates rather than retweeting\ ,"Banning, CA"
Mon May 20 10:19:10 +0000 2019,"When I had long hair... @ San Francisco, California ","San Francisco, CA"
Mon May 20 10:19:04 +0000 2019,threatening. He manipulated Tyrion (who needs to see good in people) that he\ actually good. Heck maybe he even wa\ ,"Escondido, CA"
Mon May 20 10:19:04 +0000 2019,"of King\ Landing and let it happen both to give John an excuse to kill Dany, but also to destroy the existing powe\ ","Escondido, CA"
Mon May 20 10:19:03 +0000 2019,thousands at Winterfell. He got rid of two dragons. He manipulated John Snow with proof of his ancestry then exiled\ ,"Escondido, CA"
Mon May 20 10:19:03 +0000 2019,Bran actually planned and manipulated this whole thing. He forced Hodor to die to protect him. His frustrating sile\ ,"Escondido, CA"
Mon May 20 10:19:02 +0000 2019,Update 3:17 AM\\nFound my keys after an hour of looking for them\\nWasn\ trying to get a parking ticket for having my\ ,"Watsonville, CA"
Mon May 20 10:18:54 +0000 2019," is still my all time favorite DJ, like forever, he\ the fucking best \","Big Bear City, CA"
Mon May 20 10:18:47 +0000 2019,"You still learning how to walk!'""","Los Angeles, CA"
Mon May 20 10:18:43 +0000 2019,Me and my roommate were supposed to do face masks today but I lost the face mask \,"San Diego, CA"
Mon May 20 10:18:23 +0000 2019,How about taking a knee whenever Trump speaks? ,"Los Angeles, CA"
Mon May 20 10:18:16 +0000 2019,Waiting for the series! ,"Oakland, CA"
Mon May 20 10:18:15 +0000 2019," i am a pisces and i love to you'""","Sacramento, CA"
Mon May 20 10:18:05 +0000 2019,  Esta enfermo tal como ,"San Diego, CA"
Mon May 20 10:18:01 +0000 2019, RT Matthew 10:28 Souls Liberated Genesis 12:1 - 3 Germans and HWHY Children to Torment Not a Good I\ ,"Whittier, CA"
Mon May 20 10:17:58 +0000 2019,"  Meg & kash doll *'""","Laguna, CA"
Mon May 20 10:17:53 +0000 2019, Make that mulaaa boy\,"Oildale, CA"
Mon May 20 10:17:52 +0000 2019,"ummm why am I awake'""","Oxnard, CA"
Mon May 20 10:17:49 +0000 2019,"I\ Rey just go to the sto\ I\ so hungry'""","Los Angeles, CA"
Mon May 20 10:17:45 +0000 2019,"   What little was left in the Oui yogurt jar. She gave it her all.'""","San Jose, CA"
Mon May 20 10:17:35 +0000 2019," The Cleveland Browns saga 2019'""","Los Angeles, CA"
Mon May 20 10:17:14 +0000 2019,Im up rn like if i don\ gotta wake up in 4hrs \,"Concord, CA"
Mon May 20 10:17:11 +0000 2019,"If you\'re looking for work in Santa Fe Springs, CA, check out this job:  #3PL #logistics""'","Santa Fe Springs, CA"
Mon May 20 10:17:09 +0000 2019,"Working on my favorite superhero #starfire!! @ Huntington Beach, California ","Huntington Beach, CA"
Mon May 20 10:17:02 +0000 2019,"USGS reports a M0.99 #earthquake 27km ENE of Coso Junction, CA on 5/20/19 @ 10:13:06 UTC  #quake'""","California, USA"
Mon May 20 10:16:54 +0000 2019,Your set is going WILD! Wish I was actually there tho \  ,"Laguna, CA"
Mon May 20 10:16:50 +0000 2019,Repost rsphotolog with make_repost\\n\ want to thank  for utilizing my photo for this advertiseme\ ,"California, USA"
Mon May 20 10:16:46 +0000 2019,This two hour difference always makes me the only one on my tl \,"Fontana, CA"
Mon May 20 10:16:44 +0000 2019,Visit Our Store to get 15% Discount @  or click at profile. \\nDiscount Code: 15DIS\ ,"California, USA"
Mon May 20 10:20:35 +0000 2019,"TEST_GEO_Hierarchy: abb32cd0-b27c-4a44-ba37-9f107be2b038'""","California, USA"
Mon May 20 10:20:35 +0000 2019,"TEST_GEO_Hierarchy: 807c66e1-0755-4812-b121-51b26731f1ed'""","Los Angeles, CA"
Mon May 20 10:20:26 +0000 2019,"They riding thinking idk... lmfao'""","Los Angeles, CA"
Mon May 20 10:20:18 +0000 2019," Una siesta? Lol ain\ that shit a nap'""","San Joaquin, CA"
Mon May 20 10:20:06 +0000 2019,LTM \,"Turlock, CA"
Mon May 20 10:19:58 +0000 2019,"It\ chilly outside'""","Newport Beach, CA"
Mon May 20 10:35:02 +0000 2019," still comes on TV and that makes me so happy! \ #nostalgia #feelgood #whenwewereyoung'""","Long Beach, CA"
Mon May 20 10:34:49 +0000 2019,"Baby, do you understand me now!'""","Los Angeles, CA"
Mon May 20 10:34:48 +0000 2019,"wanted to be #private but algo will not work w my #SLACKROOM so I am open again GGGGGGGGGGGGGGGGGGRRRRRRRRRRRRRRRR #CL'""","Los Angeles, CA"
Mon May 20 10:34:47 +0000 2019,"  Just pour your shit beer out period'""","Los Angeles, CA"
Mon May 20 10:34:46 +0000 2019,"'   ""That would be a whole level of growth - if we could actually talk like peo\ ","Los Angeles, CA"
Mon May 20 10:34:45 +0000 2019,Out like a light\ @ LACMA ,"Los Angeles, CA"
Mon May 20 10:34:44 +0000 2019,"I\ going to bed quite upset. And I hate going to bed that way. But tonight\ that\ just what it is. I\ be making some calls tomorrow.'""","Los Angeles, CA"
Mon May 20 10:34:33 +0000 2019,"All my love is all I have.'""","San Diego, CA"
Mon May 20 10:34:28 +0000 2019,  Congrats ,"Santa Monica, CA"
Mon May 20 10:34:24 +0000 2019,"I hop off twitter then go to Snapchat, then hop on back on twitter lol'""","San Joaquin, CA"
Mon May 20 10:34:12 +0000 2019,And watch me walk out unscathed! \,"Los Angeles, CA"
Mon May 20 10:34:11 +0000 2019,    Rica la torta y el frutsi de Morena \\nAplican lo mismo del\ ,"San Diego, CA"
Mon May 20 10:34:08 +0000 2019, \ \ \ \ \ \ \ \ \ \,"San Francisco, CA"
Mon May 20 10:34:05 +0000 2019,"  Hahaha thanks for the laugh'""","Commerce, CA"
Mon May 20 10:34:02 +0000 2019,"USGS reports a M1.14 #earthquake 9km NNW of Banning, CA on 5/20/19 @ 10:30:44 UTC  #quake'""","California, USA"
Mon May 20 10:33:53 +0000 2019, is my spirit animal \ ,"San Diego, CA"
Mon May 20 10:33:48 +0000 2019, \,"Los Angeles, CA"
Mon May 20 10:33:43 +0000 2019," :*'""","San Diego, CA"
Mon May 20 10:33:40 +0000 2019,"I want food'""","San Jose, CA"
Mon May 20 10:35:19 +0000 2019,"'    ""There aren\\\'t enough women in Congress. There aren\\\'t enoug\ ","Los Angeles, CA"
Mon May 20 10:35:16 +0000 2019,    Deeper. Boss Willie Brown is our Boss Tweed. So much so that B\ ,"San Francisco, CA"
Mon May 20 10:35:15 +0000 2019,"I\'m just a soul who\'s intentions are good!""'","Los Angeles, CA"
Mon May 20 10:35:13 +0000 2019,"   Look at you now! So awesome.'""","California, USA"
Mon May 20 10:35:07 +0000 2019,"taraweeh/qiyam life giving me all the sukoon and joy \ alhamd'""","Pleasanton, CA"
Mon May 20 10:35:46 +0000 2019, lol can\ say I haven\ been there \,"West Hollywood, CA"
Mon May 20 10:35:34 +0000 2019,"TEST_GEO_Hierarchy: 36823e77-41b3-4116-9f4d-125d81f84f4a'""","California, USA"
Mon May 20 10:35:34 +0000 2019,"TEST_GEO_Hierarchy: 903b08e4-0b82-4792-bfbe-17b7502ab545'""","Los Angeles, CA"
Mon May 20 10:50:35 +0000 2019,"'GM social media world! I hope you have a great ""lead-off"" day to your week!! Always remember that a great teammate\ ","San Diego, CA"
Mon May 20 10:50:28 +0000 2019,i called it from Hawaii. You did amazing kid\  ,"Los Angeles, CA"
Mon May 20 10:50:20 +0000 2019,We can\ choose our children\ \ all their lives. Think of the many family members we know who would love t\ ,"Rancho Palos Verdes, CA"
Mon May 20 11:05:14 +0000 2019,"'       ""I\\\'m particularly\ ","Los Angeles, CA"
Mon May 20 11:05:11 +0000 2019,"realize that paper #DOLLARS #CURRENCY will not be active in the next 6 years'""","Los Angeles, CA"
Mon May 20 11:05:09 +0000 2019," I wish lmao'""","California, USA"
Mon May 20 11:04:58 +0000 2019, \,"Fairbanks Ranch, CA"
Mon May 20 11:05:34 +0000 2019,"TEST_GEO_Hierarchy: d5c30ba7-6858-45ba-94e7-2b8f46279378'""","California, USA"
Mon May 20 11:05:34 +0000 2019,"TEST_GEO_Hierarchy: d865acc0-2134-4331-a20c-a7c33f0710f4'""","Los Angeles, CA"
Mon May 20 11:05:20 +0000 2019,Getting ready for another \ season. If you want development and years of coaching experience from D1 college Coache\ ,"Beverly Hills, CA"
Mon May 20 11:05:57 +0000 2019,Tf am I doing awake right now \,"San Pablo, CA"
Mon May 20 11:05:17 +0000 2019,Gngb ,"California, USA"
Mon May 20 11:05:17 +0000 2019, No u not the only one \,"Riverside, CA"
Mon May 20 11:20:31 +0000 2019,I love being impressed by people dont ever make yourself small just remember respect and humility go hand in hand a\ ,"California, USA"
Mon May 20 11:20:30 +0000 2019,"Good day!!!'""","San Lorenzo, CA"
Mon May 20 11:20:26 +0000 2019,Chip in now to stand with Harley Rouda and ensure we work toward a clean energy economy! ,"Laguna Beach, CA"
Mon May 20 11:20:23 +0000 2019,"gore-tex is amazing'""","Alameda, CA"
Mon May 20 11:20:20 +0000 2019,"5/5: Last appearance:  AB: 2, BB 1, H: 2. Avg.1000, SB: 1.'""","San Diego, CA"
Mon May 20 11:20:50 +0000 2019," No way. It\'s not worth the hassle. Holding the door open is problematic enough.""'","San Diego, CA"
Mon May 20 11:20:47 +0000 2019, Maybe I want multiple burgers \,"Pomona, CA"
Mon May 20 11:20:45 +0000 2019," I\ used to sleeping pass 6 a.m wey lol valen verga estos weyes..'""","San Joaquin, CA"
Mon May 20 11:20:41 +0000 2019,Happy drug hour ,"California, USA"
Mon May 20 11:20:37 +0000 2019, IRA!\\nI missed all 73 episodes spanning its 8 seasons!\\nPlease give me a detailed summary of the show\ ,"Torrance, CA"
Mon May 20 11:20:37 +0000 2019,"   Hay hilleray check out the real truth'""","Sacramento, CA"
Mon May 20 11:20:37 +0000 2019,"  I agree with you'""","Sacramento, CA"
Mon May 20 11:20:35 +0000 2019,"TEST_GEO_Hierarchy: c9628be3-68c3-417e-ba35-3f14e06757a4'""","California, USA"
Mon May 20 11:20:35 +0000 2019,"TEST_GEO_Hierarchy: 1277f82d-ce10-4ca1-b8bc-8ed29b64d5ce'""","Los Angeles, CA"
Mon May 20 11:20:33 +0000 2019,Goodnight \ ,"California, USA"
Mon May 20 11:21:14 +0000 2019," I don\'t watch either but I\'m sure I\'ll hear alllll about it today at work. Lol. Have an amazing day !""'","Long Beach, CA"
Mon May 20 11:21:11 +0000 2019,"Shits crazy how much can change in the matter of 6 months'""","Lake Elsinore, CA"
Mon May 20 11:21:04 +0000 2019," No seas mamon lol those days are over'""","San Joaquin, CA"
Mon May 20 11:21:03 +0000 2019,"you want to be part of my #RENVENGEPORN CASE; and if you are; talk to my media, my lawyers to make your life easier #CL'""","Los Angeles, CA"
Mon May 20 11:21:00 +0000 2019,My job is trippin\' if they think I\'m clocking in today with this fucking cold. \,"Los Angeles, CA"
Mon May 20 11:20:58 +0000 2019,"  She brings everything on herself imo'""","Sun City, CA"
